,density,nelements,volume,energysStab,transition,metalloid,rare,other,HHIp wstd,NdValenc wmean,Number wstd,AtomicWeigh wstd,BoilingT wstd,BCCfermi wstd,IsAlkali wmean,IsAlkali wstd,NfValenc wmean,NfValenc wstd,HeatCapacityMass wmean,IsFBlock wmean,IsFBlock wstd,BCCenergy_p wstd,n_ws^third wmean,AtomicVolum wmean,HeatFusion wmean,HeatFusion wstd,IsNonm wmean,IsNonm wstd,MeltingT wstd,NpUnfilled wmean,BCCenergydiff wmean,GSmagmom wmean,GSmagmom wstd,phi wmean,SpaceGroupNumber wstd,meanbv,meanValenceOcc,vx,strainlatticemean,strainlatticestd,Coordination,numberDensity,oxidation flexibility,positiveoxidationpop,avgIonicRadVol,deltaShannon,detLatticeVec,oxidation flexibility Std,deltaShannonstd,deltashannonmin,deltashannonmax,chargedensityvoldens
"mp-300776627, Li2FeF6, Li3FeF6, mp-777860, mp-776627",3.0195207792526317,3.0,303.09769067671164,0.0072799131481477986,1.0,0.0,0.0,3.0,299.4278952801147,0.2222222222222222,2.187381194108652,4.560743618774868,140.06018888815427,0.7320177402262128,0.07407407407407407,0.10475656017578484,0.0,0.0,0.465074074074074,0.0,0.0,0.21366137892248246,0.13814814814814813,4135.722847596328,0.7903703703703703,0.5638582063050589,0.2222222222222222,0.31426968052735443,68.09650427225695,0.2222222222222222,0.19368100833333327,0.07817269629629629,0.11055288730949524,0.3937037037037037,16.858403284916168,-0.10963550900942573,5377.555555555556,8.149226654,303.09769067671164,1.6943676004408232,5.666666666666668,0.08908019041556668,0.8888888888888888,0.3333333333333333,0.826699040214995,0.01905127386082832,312.28185380190683,2.514157444218836,0.004970083181002682,0.010757607317072898,0.02246104020842801,0.8261767273985124
"mp-300776654, Li3V5O12, Li5V5O12, mp-762254, mp-762281",3.608649656411857,3.0,215.13327976988708,0.07312749875000167,1.0,0.0,0.0,3.0,222.59829289552064,0.25,2.3073553885105973,4.94228336141808,371.8740261910685,0.8044790521668863,0.05,0.07071067811865475,0.0,0.0,0.4034499999999999,0.0,0.0,0.8047400184060849,0.18566666666666665,3720.670377720289,1.9856666666666667,2.40013420921044,0.2,0.2828427124746189,233.9199193728249,0.4,0.4596256655,0.0,0.0,0.4966666666666666,20.457367594314007,-0.12831261558878465,27207.1,4.8530936417590445,215.13327976988708,1.2026315944698622,5.2,0.09296562587337764,3.9,0.4,0.4442771401159066,0.009192422359953495,221.65203328019444,1.841195263952197,0.00378555092529348,0.00615303352459015,0.015156213573740572,0.9925467262549036
"mp-300776654, Li5V5O12, Li6V5O12, mp-762281, mp-764771",3.667482976767142,3.0,435.93507726671936,0.06124788981060548,1.0,0.0,0.0,3.0,206.9166709658737,0.2272727272727273,1.9709786040147488,4.206386046246788,323.3560870980488,0.7216752379879987,0.07575757575757576,0.10713739108887084,0.0,0.0,0.4753181818181818,0.0,0.0,0.6585177395306143,0.1984848484848485,3383.0804663541985,1.8960606060606056,2.1268668783189018,0.1818181818181818,0.25712973861329,204.72602545112724,0.3636363636363636,0.41797339681818174,0.0,0.0,0.5378787878787878,21.44890569599194,-0.11489580176791153,24877.818181818184,4.8417494376324495,435.93507726671936,2.436951166362516,5.5227272727272725,0.10093246057618656,3.5454545454545454,0.4545454545454545,0.4234841646768379,0.004804002591127612,449.14434604297827,2.0829889522526543,0.00197195936600408,0.003036512434325743,0.007479567727046533,1.0063579870974229
"mp-300776654, Li6V5O12, Li7V5O12, mp-764771, mp-776654",3.7352242325174414,3.0,217.1002294900525,0.04608756929347724,1.0,0.0,0.0,3.0,224.99737448583667,0.21739130434782608,1.824821277498708,3.886990474421305,307.4091621267367,0.6856742366811512,0.08695652173913042,0.12297509238026913,0.0,0.0,0.5065652173913043,0.0,0.0,0.5955499158032722,0.20405797101449274,3236.3022440211157,1.857101449275362,2.010359601088293,0.17391304347826084,0.24595018476053826,192.59530119465538,0.3478260869565217,0.3998637147826088,0.0,0.0,0.5557971014492754,23.2216338015334,-0.1025077382338052,23870.043478260868,4.841082304745869,217.10022949005244,1.2136271776763976,5.652173913043479,0.10594185024135988,3.391304347826087,0.4782608695652174,0.4071154785502796,0.009879976184562931,223.67858354383057,2.1617048512445307,0.004024638203223407,0.006097286427510662,0.015018896767960772,1.0237904602750072
"mp-300776654, V5O12, Li3V5O12, mp-774289, mp-762254",3.607759834335524,2.0,205.60216539718581,0.09947182705882264,1.0,0.0,0.0,2.0,308.8235294117647,0.4411764705882353,0.5588235294117645,1.84455,509.3764705882354,0.13550859117647074,0.0,0.0,0.0,0.0,0.3959117647058824,0.0,0.0,0.4464495332352939,0.2411764705882353,6563.9879555581665,3.2394117647058827,3.084117647058824,0.35294117647058826,0.35294117647058826,301.68823529411765,0.7058823529411765,0.8107201041176471,0.0,0.0,0.625,29.44117647058824,-0.12775278540417712,31748.764705882357,4.7712373678320255,205.60216539718581,1.1493510453731512,5.117647058823528,0.08268395406808632,4.588235294117646,0.29411764705882354,0.4630718159079778,0.008517334654237062,211.832116610886,0.9112901991076274,0.0032208728920922404,0.0064382701423497035,0.013507089482766731,0.9960718109029024
"mp-300776665, LiMnP2O7, Li2MnP2O7, mp-777093, mp-776665",2.883535284153632,4.0,543.2112786257969,0.0345612561363664,1.0,0.0,0.0,4.0,81.56526565875619,0.11363636363636365,1.7134615295427968,3.3844179238174683,57.39477017634135,0.8059346214243783,0.022727272727272728,0.039364791081110836,0.0,0.0,0.27329545454545456,0.0,0.0,0.4940878363048376,0.13386363636363638,2959.8992084455585,1.2393181818181815,1.2933282989415236,0.20454545454545453,0.26012552596044536,41.32880621667477,0.4545454545454545,0.40156214478045454,7.048197492159091e-06,1.2207836158199087e-05,0.41818181818181815,8.541706141143752,0.15026900152454628,29228.181818181816,4.75104987495031,543.2112786257969,3.0366433628796266,4.181818181818182,0.08099979093090658,4.909090909090909,0.3636363636363637,0.5145033091060373,0.003186616106429443,559.6711235794377,2.609581835346786,0.002326657778628842,0.0012373248435912935,0.009517741209060076,0.8147642084580006
"mp-300776665, MnP2O7, LiMnP2O7, mp-771388, mp-777093",3.0632143188436025,3.0,496.2975253520519,0.006341041499998923,1.0,0.0,0.0,3.0,103.38708279513882,0.16666666666666666,1.3589211407093005,2.5406801652889985,71.75282867052854,0.6271569734125442,0.0,0.0,0.0,0.0,0.2814333333333333,0.0,0.0,0.3823743928095525,0.16366666666666668,4340.467370450822,1.717666666666667,1.481949691753701,0.3,0.2943920288775949,48.6974505378761,0.6666666666666666,0.5888127413446665,1.0337356321833333e-05,1.4619229509419953e-05,0.5183333333333334,8.78496189835537,0.1652073678869,31960.8,4.739316297465374,496.2975253520519,2.7743875093802908,4.2,0.08059681533093631,5.4,0.3,0.4932218011493539,0.0031796366423726173,511.3358366677445,2.2,0.0024675418312122485,0.0013542860401850926,0.010417429279212074,0.8683138715515106
"mp-300776668, Mn7Fe(PO4)12, Li8Mn7Fe(PO4)12, mp-778021, mp-776668",3.0646213573787886,4.0,856.1461725982994,0.07365313992647149,2.0,0.0,0.0,4.0,134.49251017851378,0.15073529411764705,1.8724860597926083,3.7114954660422312,76.39352829695352,0.8170648892007687,0.0,0.0,0.0,0.0,0.2099044117647059,0.0,0.0,0.5723853078270301,0.12073529411764705,3282.578307902645,1.239779411764706,1.2637005430480752,0.22058823529411767,0.2892987584250883,51.273124857106744,0.4852941176470589,0.4408775356705147,0.007767770753042592,0.013435748488071005,0.3775,8.428273341704772,-1.399400140690379,447.54411764705884,7.942497322515956,856.1461725982994,4.786002601515147,4.235294117647058,0.0794256894165961,5.382352941176472,0.29411764705882354,0.4942807844923332,0.00193061197346868,882.0882577742009,2.2031355447120595,0.001499235602919983,0.0007850631491149013,0.006038857075202712,0.8672601559512281
"mp-300776672, NbV3O8, Li2NbV3O8, mp-776485, mp-776672",4.0453379931062035,3.0,153.40787412332966,0.020501222604165648,2.0,0.0,0.0,3.0,209.75441254058742,0.3611111111111111,1.0160745087873269,2.048392273022829,352.7009453515143,0.6939016858738423,0.0,0.0,0.0,0.0,0.2521111111111111,0.0,0.0,0.5710007139809101,0.1822222222222222,4133.253171098846,2.6738888888888894,2.1379967836537035,0.2222222222222222,0.31426968052735443,209.92967649685474,0.4444444444444444,0.5104533988888889,0.0,0.0,0.4666666666666666,21.095279151249358,-0.09770505346626583,29952.41666666667,6.164154992611947,153.40787412332966,0.8575760870587382,5.0,0.07822284265769046,4.666666666666667,0.3333333333333333,0.5094837992465207,0.01152824649985455,158.05628611714076,0.9428090415820634,0.004173149001547893,0.008628776653374148,0.01810263561593848,1.1008736461835051
"mp-300776684, Li2FeF6, Li3FeF6, mp-776514, mp-776684",3.0229742616307425,3.0,201.83428547135742,0.0,1.0,0.0,0.0,3.0,299.4278952801147,0.2222222222222222,2.187381194108652,4.560743618774868,140.06018888815427,0.7320177402262128,0.07407407407407407,0.10475656017578484,0.0,0.0,0.465074074074074,0.0,0.0,0.21366137892248246,0.13814814814814813,4135.722847596328,0.7903703703703703,0.5638582063050589,0.2222222222222222,0.31426968052735443,68.09650427225695,0.2222222222222222,0.19368100833333327,0.07817269629629629,0.11055288730949524,0.3937037037037037,16.858403284916168,-0.10963550900942573,5377.555555555556,4.581346925,201.83428547135742,1.1282879562601305,6.0,0.08918207309508079,0.8888888888888888,0.3333333333333333,0.8265008326666851,0.02860959473848221,207.95006615542502,2.514157444218836,0.0074636513371106935,0.016154866490581496,0.03373009398017965,0.8271216411705521
"mp-300776706, Li4Cr2C4SO16, Li9Cr4C8(SO16)2, mp-771912, mp-776706",2.5836704274268083,5.0,601.3850933261962,0.07009243259259179,1.0,0.0,0.0,5.0,147.2565764715754,0.07407407407407407,1.5945035907642915,3.1720240229522227,218.3380599758028,0.6591195723654538,0.029629629629629624,0.05925925925925925,0.0,0.0,0.24783703703703705,0.0,0.0,0.4669332674456532,0.10711111111111113,2204.799879079656,3.91734074074074,6.758887896136296,0.15555555555555553,0.2251656911640098,205.3601221167536,0.3703703703703704,0.4090229999166667,0.0,0.0,0.3382222222222222,12.049409026484124,-0.1111396714500115,26968.777777777777,8.885628844042314,601.3850933261962,3.361844873331078,3.851851851851852,0.08979271451730174,4.4444444444444455,0.3703703703703704,0.4793811249500346,0.003744049880615543,619.6076630390727,2.5141574442188355,0.00598066007590807,0.00018107031842490892,0.03309498142566239,0.7359495810032358
"mp-300776741, Mn3SbO8, Li2Mn3SbO8, mp-774390, mp-776741",4.468556337304181,3.0,616.2245380895382,0.09566917774305496,1.0,1.0,0.0,3.0,140.16084235047623,0.6944444444444443,0.8174410538645646,1.5831311357668068,227.6954696817226,0.6031007682311167,0.0,0.0,0.0,0.0,0.2496666666666667,0.0,0.0,0.7923203026997335,0.1691666666666667,4133.455746354327,1.6744444444444444,1.257871941410434,0.2222222222222222,0.31426968052735443,153.47180963443788,0.5277777777777778,0.5292842511394444,2.5843390804583332e-05,3.654807377354988e-05,0.4930555555555556,20.56587578766293,-0.07381547672364641,29932.66666666667,7.859633595443871,616.2245380895382,3.444799891429009,5.875,0.07789368490390353,5.833333333333332,0.3333333333333333,0.4942155950656633,0.00376344885083013,634.8967578181894,2.6404965862924765,0.0026771605819026875,0.002148116799735112,0.008390033262602294,1.1970450165972264
"mp-300776744, Mn3Cr3(SbO8)2, Li4Mn3Cr3(SbO8)2, mp-780598, mp-776744",4.892608087868586,4.0,278.412119967443,0.06418683093749955,2.0,1.0,0.0,4.0,166.7545341295935,0.5208333333333333,0.9466566717488798,1.8750969081917357,119.21515934959784,0.5181855956619261,0.0,0.0,0.0,0.0,0.1863125,0.0,0.0,0.4733791562444656,0.130625,3100.088067047255,1.5086458333333332,0.8848766674400794,0.16666666666666666,0.2886751345948129,93.38454122382,0.3958333333333333,0.3922992655314583,9.69127155171875e-06,1.6785774717523748e-05,0.3760416666666667,8.742481889219636,-0.09389069049416866,29927.95833333333,5.5991787303825316,278.412119967443,1.556371065017582,5.666666666666668,0.08620314375252958,5.583333333333332,0.3333333333333333,0.4332683661291801,0.007407864747371827,286.8482856145766,2.3078970706877047,0.00470948871817246,0.004754542592592379,0.01857011243766093,1.3142836088152736
"mp-300776756, TiMn2Ni3(PO4)6, Li4TiMn2Ni3(PO4)6, mp-776680, mp-776756",3.324023614687172,5.0,451.4253199163179,0.08729911085069375,3.0,0.0,0.0,5.0,131.76859626998748,0.2,1.6022360917877114,3.1435180048339784,71.61195961914342,0.7802920495302513,0.0,0.0,0.0,0.0,0.16366666666666668,0.0,0.0,0.4959188476185902,0.1105,2480.3161239225587,1.1607222222222222,1.060566724811682,0.16666666666666666,0.25819888974716115,38.10601213055267,0.3666666666666665,0.3342757150871111,0.009926815970625795,0.01984470561084232,0.3422222222222222,6.221021709583652,0.050984809267031785,30409.694444444438,7.990474743948579,451.42531991631785,2.523544255243672,4.2222222222222205,0.07974740984106392,5.111111111111111,0.3333333333333333,0.5157082585243734,0.003295804275659041,465.10395853510175,1.882341594010824,0.0021930506613998253,0.0014889036584994507,0.011452933948767795,0.9417249454928972
"mp-300776761, Cr(SO4)2, LiCr(SO4)2, mp-765763, mp-776761",2.6914866890014584,3.0,451.8390394628077,0.0567010805871222,1.0,0.0,0.0,3.0,98.00582805331051,0.15151515151515152,1.5710886541594815,3.0305846082905097,84.24614033225227,0.6173409794545645,0.0,0.0,0.0,0.0,0.2790606060606061,0.0,0.0,0.5271979910237898,0.05242424242424243,4509.212223059953,0.794,0.7909555820539919,0.30303030303030304,0.30903148567229,68.54667188587595,0.6060606060606061,0.6232147411363637,0.0,0.0,0.14090909090909093,5.029390205603498,0.003726458765497164,32656.272727272728,8.297033709713782,451.8390394628075,2.5258570178176303,4.181818181818182,0.07303485780961683,5.090909090909091,0.09090909090909093,0.4939250589205655,0.0107665166611765,465.53021419757033,1.7814470856604931,0.01572976931559046,0.002929632384693725,0.044048492394466884,0.7733117830397506
"mp-300776804, NiSn3(PO4)4, Li4NiSn3(PO4)4, mp-771749, mp-776804",4.0630190141925135,4.0,324.7941908116665,0.10648839583333293,1.0,0.0,0.0,4.0,125.13881181401005,0.3958333333333333,2.0601838847270133,4.808124889070804,117.32940236298047,0.6912327010178922,0.0,0.0,0.0,0.0,0.19676041666666666,0.0,0.0,0.5318394509538718,0.12572916666666664,3100.831799909634,1.2146875,1.1176992806017363,0.2083333333333333,0.27322660517925,13.186137258447266,0.5833333333333333,0.4159175684375,0.006202028125,0.01074222782247114,0.4151041666666667,6.134558867595941,0.17869779539108588,30389.08333333333,4.861039055608706,324.7941908116665,1.8156547233798137,4.25,0.07389294722305091,5.208333333333333,0.3333333333333333,0.551294893826334,0.0040633747883185405,334.6357795874509,1.8022940628235145,0.0012166945577894671,0.002069399112967596,0.0066200593468386994,1.0937264402844666
"mp-300776805, Mn3Cr3(SnO8)2, Li4Mn3Cr3(SnO8)2, mp-771095, mp-776805",4.804338893910414,4.0,281.41896988344763,0.08207042802083286,2.0,0.0,0.0,4.0,78.63720979211362,0.5208333333333333,0.940215973268317,1.8233338754907489,113.3999014059928,0.5059895056198866,0.0,0.0,0.0,0.0,0.18672916666666667,0.0,0.0,0.4732157557299627,0.13020833333333334,3100.020887085136,1.2453124999999998,0.9576180924691772,0.16666666666666666,0.2886751345948129,100.30605540305548,0.4166666666666666,0.3889383163647917,9.69127155171875e-06,1.6785774717523748e-05,0.37083333333333335,9.11257716016715,-0.16431186607540846,29919.58333333333,5.556115209386083,281.41896988344763,1.5731798670433894,5.708333333333332,0.08528209740068282,5.583333333333332,0.3333333333333333,0.4393236685361478,0.00745332537290275,289.946246089886,2.3078970706877047,0.0046458241590676035,0.00470374219345405,0.01837169816215384,1.2933431801829454
"mp-300776829, Mn7Cr(PO4)12, Li8Mn7Cr(PO4)12, mp-778074, mp-776829",3.083051741593186,4.0,848.9551317024848,0.06734509218749984,2.0,0.0,0.0,4.0,130.85911475791406,0.14705882352941174,1.8820477406529528,3.7305439725441336,77.00252057394279,0.8094654678631807,0.0,0.0,0.0,0.0,0.2099044117647059,0.0,0.0,0.5663159665616881,0.12058823529411765,3282.5794680956765,1.2662132352941178,1.2426696585788637,0.22058823529411767,0.2892987584250883,50.18330406432286,0.4852941176470589,0.4408808774352206,7.98104716023897e-06,1.3823579179137204e-05,0.3764705882352941,8.428273341704772,-1.3853958479763933,443.1764705882353,7.937201241324224,848.9551317024844,4.7458034608350985,4.235294117647058,0.08009846158021755,5.382352941176472,0.29411764705882354,0.4889559046495417,0.0019212518271296746,874.6793211482016,2.2031355447120595,0.0014668530775983155,0.0007917129954969608,0.006090008975427024,0.8723196965470743
"mp-300776839, Mn3Sn(PO4)6, Li6Mn3Sn(PO4)6, mp-778517, mp-776839",3.156368148387209,4.0,448.9415215467465,0.0637072534558838,1.0,0.0,0.0,4.0,124.1841890208579,0.18382352941176472,1.5891031125833672,2.9844473518441337,55.05025173659951,0.7787143232696107,0.0,0.0,0.0,0.0,0.20816176470588235,0.0,0.0,0.576754988628559,0.1174264705882353,3282.688394303709,1.1941176470588235,1.2616165585590775,0.22058823529411767,0.2892987584250883,44.68141937796692,0.5147058823529412,0.4408116857060294,6.8408975659191175e-06,1.1848782153546175e-05,0.3735294117647059,7.0320263412239745,-1.4323809652462258,439.1764705882353,8.051170270315998,448.94152154674634,2.509659400251771,4.235294117647058,0.07573369440825874,5.352941176470588,0.29411764705882354,0.5184960042945277,0.003502532526650309,462.54489859113465,2.15409804983536,0.0025771202540918648,0.0014971411154998387,0.011516298055903068,0.8799145796217435
"mp-300776857, Ti3Nb2Cr3O16, Li4Ti3Nb2Cr3O16, mp-777531, mp-776857",4.249642606313613,4.0,289.69754626821964,0.09629794677083048,3.0,0.0,0.0,4.0,205.1210685857934,0.3020833333333333,1.0146496384904933,1.8156544237258552,154.17814163375718,0.6777156868819371,0.0,0.0,0.0,0.0,0.18892708333333333,0.0,0.0,0.3056220513060228,0.13572916666666668,3100.0036113925953,1.7601041666666666,0.9872621186318336,0.16666666666666666,0.2886751345948129,92.9425441123514,0.3333333333333333,0.38642967322916666,7.04166666665625e-07,1.2196524436612802e-06,0.3484375,7.702158281124843,-0.13181771424526195,30013.91666666667,5.642702992632924,289.69754626821964,1.6194585159265786,5.583333333333332,0.08284502340168026,4.791666666666667,0.3333333333333333,0.4584495039776367,0.006499128973948321,298.4756716176928,1.3533651474093096,0.002852630058061241,0.004569325145244981,0.011569357078474628,1.1659241710183368
"mp-300776880, Fe2Ni(PO4)3, Li2Fe2Ni(PO4)3, mp-774420, mp-776880",3.40835464911807,4.0,443.63880755899714,0.033845428645833835,2.0,0.0,0.0,4.0,113.95661942647786,0.2777777777777778,1.3940874930475506,2.720410644073271,111.7374674232301,0.7110072905985861,0.0,0.0,0.0,0.0,0.2036805555555556,0.0,0.0,0.4793195797215765,0.1422222222222222,3100.3542274681045,1.4355555555555557,1.0751637831018246,0.2083333333333333,0.27322660517925,64.15860523856021,0.4583333333333333,0.4142234388541666,0.06689889305555556,0.09771259687410973,0.44041666666666657,9.115545584126947,0.08951364162832304,30419.777777777777,7.933021861521474,443.63880755899714,2.4800163278971756,4.2222222222222205,0.08114709395708705,5.166666666666667,0.3333333333333333,0.5062271274089076,0.003563811998453201,457.08150706684233,1.7716909687891085,0.0024671864719370685,0.0015150361034935113,0.010371107198815012,0.9670047752235208
"mp-300776893, V4O5F7, LiV4O5F7, mp-778714, mp-776893",3.2903416455838306,3.0,210.3224212056213,0.010999666874999649,1.0,0.0,0.0,3.0,283.96070248461416,0.25,1.3297477831027458,3.1688799468817996,418.3189241330677,0.9713766439828084,0.0,0.0,0.0,0.0,0.2565416666666667,0.0,0.0,0.8042497952254322,0.13666666666666666,4650.575529096482,1.8517708333333327,2.491360545053925,0.25,0.1839950180484968,247.72898226593085,0.3541666666666667,0.3661666305729167,0.0,0.0,0.3541666666666667,24.584057192732764,-0.07861557582733003,17339.25,4.972013251074941,210.3224212056213,1.1757380775202757,5.4375,0.07607367730118338,2.75,0.25,0.7145092554886336,0.019429153209061464,216.6954008905729,2.5372228912730552,0.011698687864357805,0.006293776360557454,0.03236882391495282,0.899880658281582
"mp-300776910, LiV3(CoO6)2, Li3V3(CoO6)2, mp-764446, mp-776910",3.3782230702580547,4.0,923.3612580213536,0.09824876458333254,2.0,0.0,0.0,4.0,137.80129727569405,0.3194444444444444,1.8800856954464131,3.830956294033187,224.3856166544989,0.7372150263300316,0.013888888888888888,0.024056261216234408,0.0,0.0,0.23481944444444444,0.0,0.0,0.6130208435748667,0.13055555555555556,3099.8810621108587,1.4241666666666666,1.4156768600998682,0.16666666666666666,0.2886751345948129,138.0299605579598,0.3333333333333333,0.3856866780555556,0.043013088888888884,0.07450085534603193,0.3583333333333333,11.503957987697802,-0.2126890235334607,30043.66666666667,8.020772570452793,923.3612580213536,5.161746351813707,4.27777777777778,0.07797598109572726,4.333333333333333,0.3333333333333333,0.5091429636923567,0.0021264491578552517,951.3400275006592,1.3743685418725535,0.0010318023543356056,0.0014335908845858625,0.0042595029400332345,0.9334202013268964
"mp-300776970, Li3SbS4, Li5SbS4, mp-756316, mp-776970",2.498958012039149,3.0,359.9462982680616,0.0,0.0,1.0,0.0,3.0,326.6517853753273,0.4166666666666667,2.9338777903806577,6.1482321502133175,154.9487658873087,1.6118416754191247,0.125,0.1767766952966369,0.0,0.0,0.574375,0.0,0.0,0.4370311610303594,0.17500000000000002,8.478740869254159,1.4864166666666667,0.7064514117915132,0.16666666666666666,0.23570226039551584,34.05924364149262,0.4583333333333333,0.192425578125,0.0,0.0,0.5395833333333334,27.95352045012498,0.17438984106097855,3572.625,7.516478414000001,359.9462982680615,2.0121609779419973,4.0,0.044451075277024715,5.0,0.5,0.8723467749106989,0.03164446863204415,370.853031051882,3.8729833462074175,0.02368525830536837,0.004804447186137935,0.055293882973838894,0.6687285237943895
"mp-300777005, LiFeF4, Li2FeF4, mp-775777, mp-777005",2.9529113146882016,3.0,156.08253952594094,0.06170304268518479,1.0,0.0,0.0,3.0,265.3904647221375,0.3333333333333333,2.3027090862291897,4.832321461217194,190.38078072414714,0.8709940129074399,0.05555555555555555,0.07856742013183861,0.0,0.0,0.4070555555555555,0.0,0.0,0.4582745847837994,0.15277777777777776,4135.541982909101,0.9905555555555556,0.9368330549460272,0.2222222222222222,0.31426968052735443,117.19655764600799,0.2222222222222222,0.19360041333333333,0.11725904444444445,0.16582933096424285,0.4322222222222221,13.277894002280725,-0.04445185282103633,5369.0,4.882533327611231,156.08253952594097,0.8725279212020042,4.166666666666667,0.07688239848253878,1.3333333333333333,0.3333333333333333,0.8523872555721611,0.03747289665010139,160.81199655611655,2.9814239699997187,0.009036142530380284,0.020890267065841645,0.04361723891761655,0.8083974005921603
"mp-300777013, Ni(SO4)2, LiNi(SO4)2, mp-772423, mp-777013",2.7757488152990306,3.0,450.1423671138575,0.052495255871215285,1.0,0.0,0.0,3.0,120.90871117127274,0.2424242424242425,1.4646116331629786,2.860557888949821,94.14631015837584,0.7240361909659228,0.0,0.0,0.0,0.0,0.2789090909090909,0.0,0.0,0.598438317340422,0.05303030303030303,4509.17732448322,0.6873333333333335,0.6406873088581231,0.30303030303030304,0.30903148567229,49.63098188162748,0.6060606060606061,0.6264352432575758,0.01804226363636364,0.025515613930456368,0.1575757575757576,4.8675760499849945,-1.3958006879035492,513.4545454545455,8.3275880684531,450.1423671138575,2.5163723310481214,4.181818181818182,0.07331014010430413,4.818181818181818,0.09090909090909093,0.5038921012904363,0.010451470355025659,463.78213097977476,1.526623238522424,0.015916066847952274,0.002940674727345381,0.04421451955502458,0.8021007605750619
"mp-300777017, Mn7Ni(PO4)12, Li8Mn7Ni(PO4)12, mp-776812, mp-777017",3.074624578889792,4.0,854.8990802625234,0.08642679049632385,2.0,0.0,0.0,4.0,141.9003348033437,0.15808823529411764,1.8629623680048064,3.697439931892664,76.22935574808542,0.8238555243512078,0.0,0.0,0.0,0.0,0.2098860294117647,0.0,0.0,0.5867089346568384,0.12066176470588234,3282.575234077176,1.253272058823529,1.2528007825539276,0.22058823529411767,0.2892987584250883,51.52984754109149,0.4852941176470589,0.4412716001190441,0.002196932150101416,0.0037867890937541577,0.3784926470588235,8.43749279123106,-1.400948456170198,450.85294117647067,7.933820995035512,854.8990802625234,4.779031143422628,4.220588235294118,0.07954155241238356,5.338235294117646,0.29411764705882354,0.4945932526447023,0.0018776027078604273,880.8033772935584,2.1801935566909365,0.0014415420345239645,0.0007862083676078965,0.006047666316608164,0.8707959344533378
"mp-300777018, LiFeF4, Li2FeF4, mp-777477, mp-777018",3.1581670938669597,3.0,291.8768281047989,0.053580327268519135,1.0,0.0,0.0,3.0,265.3904647221375,0.3333333333333333,2.3027090862291897,4.832321461217194,190.38078072414714,0.8709940129074399,0.05555555555555555,0.07856742013183861,0.0,0.0,0.4070555555555555,0.0,0.0,0.4582745847837994,0.15277777777777776,4135.541982909101,0.9905555555555556,0.9368330549460272,0.2222222222222222,0.31426968052735443,117.19655764600799,0.2222222222222222,0.19360041333333333,0.11725904444444445,0.16582933096424285,0.4322222222222221,13.277894002280725,-0.04445185282103633,5369.0,5.8042878844023305,291.8768281047989,1.6316410717483858,5.5,0.0822264657178704,1.3333333333333333,0.3333333333333333,0.8421267480101686,0.0200388119554352,300.72098787320243,2.9814239699997205,0.004832120736743501,0.011171170922280151,0.023324528574522232,0.8645888065173148
"mp-300777022, Mn3Cr3(WO8)2, Li4Mn3Cr3(WO8)2, mp-778921, mp-777022",5.530569401503502,4.0,283.5754853593112,0.0843020470052096,3.0,0.0,0.0,4.0,137.7641087249425,0.3958333333333333,1.3763803046598548,3.560518583460247,155.50294315498053,0.5383142064039276,0.0,0.0,0.29166666666666663,0.5051814855409225,0.18475,0.0,0.0,0.22616598691491435,0.14208333333333334,3099.789469359342,2.186145833333333,1.5331116057699543,0.16666666666666666,0.2886751345948129,104.5400384114928,0.3333333333333333,0.3875607819897917,9.69127155171875e-06,1.6785774717523748e-05,0.384375,8.185193695529346,-0.09340986555543572,29951.20833333333,5.655454205452384,283.5754853593112,1.5852351550397925,5.625,0.0846335499332399,5.583333333333332,0.3333333333333333,0.44716677526811466,0.007166678277783544,292.1681061411839,2.3078970706877047,0.004664010294546006,0.00466797149620283,0.01823198632721022,1.4477966318322055
"mp-300777041, Mn3Co3(SnO8)2, Li4Mn3Co3(SnO8)2, mp-770554, mp-777041",5.1750976885551925,4.0,267.93504870453734,0.05679523760416672,2.0,0.0,0.0,4.0,78.63720979211362,0.5833333333333333,0.8604948511693075,1.6143902302114803,122.8899411623624,0.5363588224816911,0.0,0.0,0.0,0.0,0.18585416666666665,0.0,0.0,0.4724772160582156,0.13083333333333333,3099.986603435424,1.0953125,0.7553980149724419,0.16666666666666666,0.2886751345948129,83.81171395666698,0.4166666666666666,0.3920443668335417,0.04839941627155172,0.0838078685002699,0.3848958333333333,8.080829455414834,-0.2296692564458252,29905.70833333333,5.4418992287139565,267.9350487045372,1.4978024561451573,5.666666666666668,0.0895739475519896,5.333333333333333,0.3333333333333333,0.42878947545591545,0.008209309729889041,276.0537486153335,2.1343747458109497,0.005265343362049076,0.004940459596754245,0.019296260033170528,1.3910334560791784
