,density,nelements,energysStab,atomMean,atomStd,transition,metalloid,other,NdValenc wmean,BulkModulus wstd,Number wstd,AtomicWeigh wstd,BoilingT wstd,BCCfermi wstd,IsAlkali wmean,IsAlkali wstd,NfValenc wmean,NfValenc wstd,HeatCapacityMass wmean,BCCenergy_p wstd,n_ws^third wmean,AtomicVolum wmean,AtomicVolum wstd,Density wstd,HeatFusion wmean,HeatFusion wstd,BCCvolume_padiff wmean,BCCvolume_padiff wstd,IsNonm wmean,MeltingT wstd,BCCenergydiff wmean,GSmagmom wmean,GSmagmom wstd,phi wmean,SpaceGroupNumber wstd,meanbv,vx,Coordination,numberDensity,oxidation flexibility,ShannonRadii,avgIonicRadVol,AtomicNum Density,deltaShannon,oxidation flexibility Std,deltaShannonstd,deltashannonmax,chargedensityvoldens
"mp-300769522, Li6Mg(Ni6O13)2, Li13Mg(Ni6O13)2, mp-762905, mp-769522",4.451242326300563,4.0,0.05126789630555528,12.755555555555556,9.36697640189086,1.0,0.0,4.0,0.5333333333333333,20.43544714460636,3.0278338424982603,6.281807847900902,332.6985061064028,0.7679821676070708,0.03888888888888889,0.05527707983925666,0.0,0.0,0.2872833333333333,0.6518470110079728,0.15583333333333332,2687.1161576866652,4650.580886937805,1012.9246730385338,1.3442222222222222,1.917808870611858,-0.2585555555544443,0.4428574583267302,0.14444444444444446,183.85014408838788,0.33924437938888896,0.03969298,0.0687502580638153,0.4608333333333333,22.412397362967567,-0.3913096898178826,7.027685052636543,5.755555555555558,0.10168717847365913,3.6666666666666665,0.4316299603397105,0.4142527160763059,12.755555555555556,0.003677631388652281,1.5776212754932308,0.0015487232085349598,0.00736804039212902,1.2589296276607045
"mp-300769530, Mn2FeO6, Li3Mn4(FeO6)2, mp-761368, mp-769530",4.026657719350258,3.0,0.10586185715277896,13.777777777777779,8.175543172954294,2.0,0.0,3.0,0.5925925925925926,11.197197376171093,1.2081115874296362,2.545643526575419,189.26726923689048,0.5619970617599054,0.0,0.0,0.0,0.0,0.2561111111111111,0.4385373515944827,0.18481481481481485,4132.940213808783,5842.015772470547,677.6267434987608,1.5166666666666666,1.111413662511896,-0.392784163474074,0.5590063772283217,0.2222222222222222,123.0734135803322,0.5215759537288889,0.07819566819923371,0.11053664730169473,0.5122222222222222,16.468700829023664,-0.5935294839438459,5.637851695620303,6.0,0.08338835719989462,5.777777777777778,0.4933722258197695,0.4576911796139088,13.777777777777779,0.0058895982078199524,2.5724082006200506,0.0040089822553822435,0.011975829045859173,1.1151170917567814
"mp-300769537, Li2MgCo13O28, Li14MgCo13O28, mp-764439, mp-769537",4.259261912412974,4.0,0.0218928076704552,13.477272727272727,8.840733814574742,1.0,0.0,4.0,0.5170454545454546,22.811482486081648,3.325582306246506,7.154264340542006,386.34824441767273,0.9185552920059242,0.017045454545454544,0.018844459036110227,0.0,0.0,0.22365909090909086,0.8947047171036365,0.14704545454545456,2959.0385071581763,5122.459358972319,1129.3676326597085,1.3138636363636362,2.0049728852683164,-0.2689867424238636,0.49744125137013,0.1590909090909091,215.22899915079282,0.37305890610795456,0.11437571363636365,0.1981045471701303,0.4286931818181817,21.682684731111145,-0.3561465426495945,7.699468143752309,5.909090909090909,0.0901216182727085,4.340909090909091,0.4653208575434813,0.4508992122622821,13.477272727272727,0.004548101166844621,1.4133001646401593,0.002458579262983472,0.008055766621721937,1.178872609154468
"mp-300769545, Li6FeNi9O20, Li8FeNi9O20, mp-762842, mp-762882",4.592317920594733,4.0,0.04568212482638856,12.666666666666664,9.559753599799992,2.0,0.0,4.0,0.5416666666666666,18.61562963390352,2.711714413747951,5.60201260608012,298.0262476529936,0.7096555276550659,0.04166666666666666,0.07216878364870323,0.0,0.0,0.30761805555555555,0.5470606933817813,0.1625,2583.9128930778625,4471.627377327367,923.024640491538,1.3439583333333334,1.7524340036951749,-0.249374999998611,0.425400608895302,0.1388888888888889,165.2693241621339,0.3259138086805556,0.05186954930555556,0.060892422239174876,0.4779861111111111,21.328314296745084,-0.3488165216877761,7.090894758630854,5.722222222222222,0.10527445399359787,3.6944444444444446,0.4224969927755237,0.4040978519420837,12.666666666666664,0.005104551997939725,1.8076910448359933,0.002525590057375355,0.013454735030211992,1.2942590730788768
"mp-300769545, Li8FeNi9O20, Li10FeNi9O20, mp-762882, mp-769545",4.6806954929969695,4.0,0.01993863628289461,12.157894736842106,9.55187034809489,2.0,0.0,4.0,0.513157894736842,17.551482444827286,2.5308005696904896,5.2206120284549185,282.49163784108464,0.6691084559469408,0.05263157894736842,0.0911605688194146,0.0,0.0,0.33855921052631577,0.4968694021385932,0.16684210526315787,2448.2009521011305,4236.115016284889,870.3653041401761,1.3126973684210526,1.642503919799941,-0.2373464912263156,0.4024081498674184,0.13157894736842105,154.3143273129821,0.30881771519736845,0.04913957302631579,0.057687557910797264,0.490328947368421,22.361922430601613,-0.30596901635912194,7.1210376550881325,5.894736842105262,0.11162306988691297,3.5,0.4019585709519966,0.3834766370546528,12.157894736842106,0.00536175019286477,1.9432745018328432,0.002661753139282439,0.01351527909296194,1.317189378529437
"mp-300769552, MgCr3Se2(SO6)4, LiMgCr3Se2(SO6)4, mp-769544, mp-769552",3.0436606667774924,5.0,0.004934059393382206,12.0,7.3724447218321405,1.0,0.0,5.0,0.2058823529411765,5.393204233395412,1.745939431443685,3.4576355916039856,80.725202830943,0.7168689945923731,0.005882352941176471,0.011764705882352941,0.0,0.0,0.1639764705882353,0.6160852752957896,0.03741176470588235,2626.0900993746664,5248.906961288433,222.20204530890896,0.5707294117647059,0.6460515342551976,-0.5578676470588235,0.558363429012083,0.17647058823529413,63.23973982687028,0.3569300430294118,0.0,0.0,0.1023529411764706,6.382111678822994,0.015674458024011715,7.87735098887446,4.235294117647058,0.07327785687623116,4.970588235294118,0.5121607956562999,0.4949500325950612,12.0,0.011015061777549209,1.8862551464498785,0.01664947813481871,0.053935627927415936,0.8534731913438631
"mp-300769553, Li4Co2Ni3O10, Li5Co2Ni3O10, mp-780678, mp-769553",4.684536906341268,4.0,0.02250197180161884,12.105263157894735,9.464030168802882,2.0,0.0,4.0,0.5,11.779130801450211,1.5096641588698383,3.0298394187933244,164.16249455680662,0.5603984896414986,0.05263157894736842,0.0911605688194146,0.0,0.0,0.3379210526315789,0.32271228770103805,0.16671052631578948,2448.196887788221,4236.117291806718,583.0454782351845,1.303157894736842,1.0179562382770149,-0.2324122806999998,0.40540690803325785,0.13157894736842105,92.15756993390116,0.30934175276315795,0.06425166447368423,0.06872540992754532,0.4894736842105263,15.749395406766267,-0.2595172390547673,18.884443882160802,6.026315789473684,0.11127316005984424,3.5263157894736836,0.4054461274352501,0.3856660285381017,12.105263157894735,0.005889293479180892,1.92950555577088,0.002977636010242342,0.01151694774090539,1.3073760822662084
"mp-300769563, V3Cr3(TeO8)2, Li4V3Cr3(TeO8)2, mp-763835, mp-769563",4.712848264598693,4.0,0.09360974411458488,15.541666666666664,12.828935934917679,2.0,1.0,4.0,0.4583333333333333,8.855392072065472,1.0126693102609776,2.108647294922429,169.62295007154017,0.5441968384543673,0.0,0.0,0.0,0.0,0.18652083333333333,0.5083658946589688,0.1053125,3100.2175161287514,5366.228631692175,341.03458663992814,1.726875,1.037312964232053,-0.43111111111041656,0.4865590396590374,0.16666666666666666,112.46734523913547,0.3892681226389583,0.0,0.0,0.278125,9.29346488578578,0.05492309119727564,5.675152011744688,5.541666666666668,0.08306729962505953,5.083333333333333,0.44657536389259417,0.4166807112625511,15.541666666666664,0.015788046752616358,1.6308654825650772,0.032176698910574945,0.12220547366049787,1.2530360367240252
"mp-300769566, Fe2Co3O10, Li3Fe2Co3O10, mp-778217, mp-763770",4.339316151609478,3.0,0.11253690441666643,14.2,8.772684879784522,2.0,0.0,3.0,0.7333333333333334,14.860669775378213,0.8960820068291534,1.8398821972574533,238.9064737713831,0.4969440618421913,0.0,0.0,0.0,0.0,0.2520222222222222,0.21874128232463366,0.19533333333333336,4132.855866152943,5842.075392738951,730.1692861613888,1.7426666666666666,1.2647737903438467,-0.3814444444444444,0.5672445637128031,0.2222222222222222,131.27698734891584,0.5171402372222221,0.1970386488888889,0.13980463965176607,0.5591111111111111,13.015925667721614,-0.6034153667470294,4.813344786885497,6.0,0.08740110845130906,4.933333333333334,0.4595030120554765,0.4483139738874825,14.2,0.006649952971571321,1.4360439485692011,0.003988708869851419,0.01340449133801102,1.2045952978873051
"mp-300769566, Li3Fe2Co3O10, Li5Fe2Co3O10, mp-763770, mp-769566",4.425601004079697,4.0,0.04811037609375113,12.333333333333336,9.030811456096048,2.0,0.0,4.0,0.4583333333333333,12.419392877449546,1.6256527653777255,3.368135341561464,173.34401899042575,0.6001803017958701,0.04166666666666666,0.07216878364870323,0.0,0.0,0.3067638888888889,0.3962085873008686,0.16291666666666665,2583.932585432251,4471.6159277288625,607.3013959376134,1.2141666666666664,1.0015806566265122,-0.24187499999861106,0.4300145963202562,0.1388888888888889,104.13677374291254,0.3233939870138889,0.12314915555555556,0.12343055266767985,0.4681944444444444,11.850559644543749,-0.20840571178872253,5.022225096842399,5.75,0.10222074802647574,4.111111111111111,0.42119007095449545,0.4102848712427329,12.333333333333336,0.006944112838265321,2.2580446036557307,0.0036966480437576154,0.013064452268448115,1.2236448950289291
"mp-300769581, Mn3Cr2Co3O16, Li4Mn3Cr2Co3O16, mp-772635, mp-769581",4.716183644306739,4.0,0.06239177562500053,13.833333333333336,8.27982823224948,3.0,0.0,4.0,0.4791666666666666,8.108958523345235,1.2000434019928892,2.254230768264564,122.81844401787632,0.553139979167342,0.0,0.0,0.0,0.0,0.19047916666666664,0.3309187490535592,0.14104166666666668,3099.6767316065034,5366.540833852984,423.7518398599193,1.3838541666666666,0.7294888202036295,-0.2894558189656249,0.5161743555491825,0.16666666666666666,71.23401389254333,0.3906857691252083,0.04839941627155172,0.0838078685002699,0.3953125,7.298530995172932,-0.2893363539290628,5.4062023677766815,5.916666666666668,0.09715509655861204,5.333333333333333,0.4136011980467303,0.3716679842382129,13.833333333333336,0.009230141540675372,2.1343747458109497,0.0058012182860388796,0.020929411486020056,1.304452616980345
"mp-300769585, Mn3Co3(TeO8)2, Li4Mn3Co3(TeO8)2, mp-772448, mp-769585",4.965593956914931,4.0,0.05000137260416704,16.166666666666668,13.262310842718506,2.0,1.0,4.0,0.5833333333333333,8.662133229368694,0.8715208609729953,1.7752641225496557,138.02098698104658,0.5534589697642217,0.0,0.0,0.0,0.0,0.18533333333333327,0.5039385883040736,0.105,3100.1322264241835,5366.277880291671,427.8766870076783,1.3084375,0.7028441954712572,-0.4236919300760416,0.4931841163865752,0.16666666666666666,79.73831416037643,0.3970665009308333,0.04839941627155172,0.0838078685002699,0.2984375,7.917893271203312,0.04237353271879957,5.627690779968798,5.5,0.0841558084345791,5.333333333333333,0.4300900293827949,0.4165864927827408,16.166666666666668,0.017401690818498728,2.1343747458109497,0.03246146272023922,0.1238068467068276,1.320506243346066
"mp-300769602, Li3V2S2(O4F3)2, Li2VSO4F3, mp-769588, mp-769602",2.45307592816189,5.0,0.07238469255952573,9.761904761904765,5.317578771483287,1.0,0.0,5.0,0.057142857142857134,5.893324098863082,0.9105080687784473,1.8473969664971908,128.2298084743544,0.5686674587021162,0.028571428571428567,0.057142857142857134,0.0,0.0,0.2421714285714285,0.3108025689106285,0.059238095238095236,2480.894131411026,3086.6677240974304,217.32301139512245,0.5593523809523809,0.7551475052857084,-0.40427380952285696,0.3770856370443543,0.15238095238095234,71.46732684510796,0.2457039700238096,0.0,0.0,0.16238095238095238,11.386446173525126,0.01438630878505713,6.728923602847768,4.571428571428571,0.0723443391471338,2.8571428571428568,0.6873224099250859,0.6739430804676745,9.761904761904765,0.008741916320147959,2.7305278451107533,0.009135896150991508,0.034282308916823434,0.6854487657657894
"mp-300769602, LiV2S2(O4F3)2, LiVSO4F3, mp-769600, mp-769603",2.357418349572832,5.0,0.05138796821052605,10.473684210526317,5.09249624501974,1.0,0.0,5.0,0.06315789473684211,6.605611984917887,1.1141994629388834,2.2920541351556136,134.2195880901983,0.6318581294407004,0.010526315789473684,0.021052631578947368,0.0,0.0,0.1922526315789473,0.3818259969726723,0.044842105263157885,2741.5873229683993,3411.944310951137,245.99384662311402,0.5550736842105263,0.8548875609921214,-0.4450745614031578,0.4186150786857899,0.16842105263157894,81.83171700284889,0.27147592202631576,0.0,0.0,0.11947368421052633,7.2121473398757985,0.013871990084450649,6.753319246999999,4.842105263157895,0.06500642714230044,3.1578947368421053,0.7187762805647591,0.6970699495301622,10.473684210526317,0.009008841999663307,2.7001590186064552,0.00948002374517911,0.03404767816777508,0.6608328920801215
"mp-300769602, LiVSO4F3, Li3V2S2(O4F3)2, mp-769603, mp-769588",2.4227141016213407,5.0,0.04763354231818262,10.1,5.223983154643591,1.0,0.0,5.0,0.06000000000000001,6.227929350915921,1.0067770358922574,2.057358504747853,127.08293484555666,0.5986678720451961,0.02,0.04,0.0,0.0,0.21846,0.34299551061424305,0.0524,2604.7233974007786,3241.174078828908,230.71006847173703,0.5573199999999999,0.8003357730352929,-0.4236541666659999,0.39680958026069,0.16,75.86160403260666,0.257945647225,0.0,0.0,0.14200000000000002,8.600325575232604,0.006604141248483364,6.739016417195518,4.65,0.06916613829375913,3.0,0.6955453391550898,0.6832410216756519,10.1,0.008932647446297895,2.7202941017470885,0.009370214480921945,0.034415044700115145,0.6780329212210481
"mp-300769602, VSO4F3, LiV2S2(O4F3)2, mp-768093, mp-769600",2.1592470614036863,4.0,0.06598557061110988,10.888888888888893,4.909049340972116,1.0,0.0,4.0,0.08333333333333333,7.582563554743763,0.6502611061510902,1.3186901832888474,156.84299556570798,0.6971632719717545,0.0,0.0,0.0,0.0,0.20391666666666666,0.37145993838079,0.04555555555555555,3617.072939221084,3687.622789391564,276.93711814000545,0.6907222222222222,0.9812941458183086,-0.5860937499999999,0.4200510593888922,0.2222222222222222,93.17666412105768,0.3581369508680555,0.0,0.0,0.11805555555555555,8.471812376243442,0.02194737767996985,6.756286187000001,5.0,0.05736765393267852,3.333333333333333,0.7498437424936255,0.7275469845573843,10.888888888888893,0.008569465536993724,2.6666666666666665,0.009039740615138113,0.031716071591253565,0.6062985569160527
"mp-300769605, Li2VCr3O8, Li3VCr3O8, mp-769577, mp-769583",3.861189306313417,4.0,0.09156582178571247,11.785714285714285,7.756827144325106,2.0,0.0,4.0,0.3214285714285714,13.689477189224052,1.9687449384450644,4.085546714522227,210.51179944146043,0.7585117936156744,0.03571428571428571,0.061858957413174175,0.0,0.0,0.2918571428571428,0.6851734190483552,0.1569642857142857,2657.6926635485293,4599.414798149872,610.9544436091577,1.6475,1.728501585070675,-0.25761904761785703,0.4368825088409896,0.14285714285714285,172.0507287269795,0.3283527410714286,0.0,0.0,0.4267857142857143,16.097795830865937,-0.15620559405894335,5.0063234529463445,5.642857142857142,0.09332862749517687,4.428571428571429,0.4829521007478178,0.429717607169739,11.785714285714285,0.006961064547852857,2.4117061451620185,0.0029641895561470285,0.010868138454188176,1.0675953321757552
"mp-300769605, Li3VCr3O8, Li4VCr3O8, mp-769583, mp-769605",3.9532021134213013,4.0,0.0352897695208334,11.2,7.8076885183772555,2.0,0.0,4.0,0.3,12.642817460255182,1.7745108872274888,3.6673627877354407,193.90286351103168,0.7031792316124046,0.05,0.08660254037844388,0.0,0.0,0.3321,0.6035256887784604,0.16283333333333333,2480.8722202799577,4292.579944210927,564.0587352276633,1.5876666666666668,1.5799896975754129,-0.2418333333316665,0.4069822204697994,0.13333333333333333,155.99573135069718,0.3065350938333333,0.0,0.0,0.4458333333333334,17.762155462293048,-0.11910130465998528,4.963735192390018,5.933333333333334,0.10038036057298083,4.133333333333334,0.4627047837420253,0.4070846611300656,11.2,0.00724936952885199,2.578543947441829,0.003036637398780175,0.010910026648095828,1.091195716996669
"mp-300769614, Li2V3CrO8, Li4V3CrO8, mp-769590, mp-769614",3.8101135082699686,4.0,0.05950191287202423,11.642857142857142,7.536645169315274,2.0,0.0,4.0,0.25,13.689477189224055,1.89882818321926,4.006461972852196,279.1361626445388,0.6751669764230523,0.03571428571428571,0.061858957413174175,0.0,0.0,0.29328571428571426,0.6375892400394308,0.15375,2657.7552335752107,4599.378692977767,519.8470332531504,1.6653571428571428,1.773526515454564,-0.2569047619035713,0.4372982528039019,0.14285714285714285,172.32665059556138,0.3283202782142857,0.0,0.0,0.4125,16.097795830865937,-0.11015471241925744,5.031641665021653,6.0,0.09265434805025526,4.142857142857143,0.4843848300647889,0.4538298788402976,11.642857142857142,0.006750264793337526,2.0652617564001368,0.002778898095442704,0.010789618469903615,1.0470351266413274
"mp-300769614, LiV3CrO8, Li2V3CrO8, mp-769589, mp-769590",3.697421441769824,4.0,0.08956828605769296,12.307692307692307,7.415001586022086,2.0,0.0,4.0,0.2692307692307692,14.904565739452352,2.121320343559643,4.490489643466169,315.0386132762611,0.7329624084259784,0.019230769230769232,0.03330866937632457,0.0,0.0,0.24696153846153845,0.7329085602659724,0.14673076923076922,2861.7836350409984,4953.416231673396,567.9314331009464,1.7357692307692307,1.9523278094980991,-0.2750641025634615,0.4718417401124832,0.15384615384615385,191.91686046304687,0.35349198942307697,0.0,0.0,0.3894230769230769,17.245475780947377,-0.13170735641431824,5.1060619540679735,5.4230769230769225,0.08519715464378796,4.461538461538462,0.49661330649305796,0.4791684754617167,12.307692307692307,0.006376746769969369,1.7808979850446498,0.002613324881284967,0.010684398002986305,1.0177417714305053
"mp-300769617, LiVCrO4, Li2VCrO4, mp-776068, mp-769617",3.8275147397133993,4.0,0.056375567440476,11.714285714285715,7.647862179613812,2.0,0.0,4.0,0.2857142857142857,11.049690641158517,1.5269684518879965,3.100582477050045,181.54986201580869,0.6180793658683567,0.03571428571428571,0.061858957413174175,0.0,0.0,0.2925714285714286,0.4700377373757104,0.15535714285714286,2657.723948561869,4599.39669884941,457.65593820906594,1.6564285714285714,1.38366619632668,-0.2572619047607142,0.4370899925246631,0.14285714285714285,132.3208305958148,0.3283365096428572,0.0,0.0,0.4196428571428571,11.196471291784528,-0.12495411440306844,5.0303795980971024,5.61904761904762,0.09279524274622374,4.285714285714286,0.4782749286621309,0.4429880941246403,11.714285714285715,0.009121207179317749,2.2497165354319457,0.0038233172911302494,0.014408034249485129,1.055060595355885
"mp-300769631, Mn3NiO8, Li2Mn3NiO8, mp-773296, mp-769631",4.333137326273933,3.0,0.07345822447916818,13.916666666666664,8.400975472460855,2.0,0.0,3.0,0.6388888888888888,12.247448713915892,1.672674357480511,3.6662440681042088,215.33160703355725,0.7318861472307809,0.0,0.0,0.0,0.0,0.25625000000000003,0.7344439147560845,0.1827777777777778,4132.921020270936,5842.029381590431,767.3652084502214,1.6102777777777777,1.2624264432795116,-0.392298850575,0.5593492368718592,0.2222222222222222,143.3429559646771,0.5259436489172222,0.01656458505747125,0.02337106016565259,0.5152777777777778,19.76212707849706,-0.2736630465747732,5.4993899648633136,6.0,0.08908527624958701,5.583333333333332,0.4747986061037699,0.4267251646577807,13.916666666666664,0.016985544286253082,2.5644470922381863,0.012353406013183693,0.0383819783010262,1.2033086393912258
