,ShannonRadii,AtomicVolum wmean,deltaShannonstd,bent,IsAlkali wstd,deltashannonmax,density,HeatFusion wmean,BulkModulus wstd,metalloid,deltaShannon,chargedensityvoldens
"mp-300771741, Mn3CuO8, Li2Mn3CuO8, mp-771796, mp-771741",0.4550014653546154,4132.9457052012185,0.3215763467960888,4.818131871163028,0.0,1.0132000158265857,4.195479793160644,1.5025000000000002,12.347839317162704,0.0,0.4619331305381729,1.1560975203889907
"mp-300771747, V3FeO8, Li2V3FeO8, mp-771199, mp-771747",0.5088547955901268,4133.080260876325,0.19590310788869325,2.5897445496554217,0.0,0.8933252010516821,3.85463444887632,2.224166666666666,16.55984284532098,0.0,0.3805827696957019,1.0640684340147242
"mp-300771757, V3Co3(TeO8)2, Li4V3Co3(TeO8)2, mp-775162, mp-771757",0.4699993778562053,3100.183232479039,1.4050850500825005,3.556487051768537,0.0,5.343309231655288,4.5586526709313056,1.576875,9.507740815602133,1.0,0.7057605914321665,1.210560506753478
"mp-300771784, Mg(NiO2)4, Li3Mg(NiO2)4, mp-771873, mp-771784",0.4296182298474064,3815.501660584043,0.08679410915986156,5.005910399470936,0.03626188621469475,0.588324519274905,4.624408197175447,2.055384615384616,25.33211353857709,0.0,0.2878233925111296,1.3128256543019212
"mp-300771785, Co(NiO2)4, Li3Co(NiO2)4, mp-772058, mp-771785",0.4226888801311475,3815.188162317056,0.13729486664930995,5.283795968739066,0.0,0.7796336950292072,5.138147427457407,2.2533333333333334,23.533936216582084,0.0,0.3041343840747024,1.4457185809749935
"mp-300771803, NbFeO4, LiNbFeO4, mp-771457, mp-771803",0.5589360983265436,4133.253786883747,0.1778999734676988,4.315376168586054,0.0,0.6805672304955516,4.308215694088848,2.4827777777777778,13.356461422412565,0.0,0.3006934044680099,1.1717958773631107
"mp-300771807, Mn3NbO8, Li2Mn3NbO8, mp-771989, mp-771807",0.4623740551183696,4133.117154952564,0.25491099611784074,4.04659064505468,0.0,0.8034967481706781,4.529627665180306,1.958055555555556,12.253747222284876,0.0,0.3678246603885411,1.2355334151830295
"mp-300771850, V(TeO3)4, Li3V(TeO3)4, mp-762679, mp-771850",0.3082255940511072,4377.569365705568,2.358580558935413,3.165565101716642,0.0,5.794334048569857,5.208392705850365,1.8364705882352936,6.298971923219218,1.0,1.5435231317698792,1.3214494430458563
"mp-300771908, FePO4F, LiFePO4F, mp-772533, mp-771908",0.6280748412181599,3321.7995971454425,0.2270798463496762,3.1616110108862445,0.0,0.7247947481735992,2.564447944492356,1.1958928571428569,10.309187006485713,0.0,0.264272904631852,0.7238008861453751
"mp-300771919, FeO2, Li(FeO2)2, mvc-12125, mp-770095",0.4952359969615693,6199.361949658057,0.3006897171164297,4.663536579602578,0.0,0.8954943381228297,4.052439106558426,2.375,28.33333333333333,0.0,0.4702548621106454,1.1325085589427268
"mp-300771942, Mn5O8, Li3Mn5O8, mp-761290, mp-771942",0.5105077085568984,5723.024648240124,0.35185728552079903,5.425202320975161,0.0,0.9721328861537496,4.187507723185086,2.5503846153846155,23.07692307692308,0.0,0.527064712725786,1.1487838822061471
"mp-300771987, MnV4O12, Li3MnV4O12, mp-762803, mp-771987",0.4467875390943214,4375.959966572988,0.18004368843388208,2.6803198108391086,0.0,0.9108449356669488,3.8550557841193207,1.9911764705882355,16.339346396862474,0.0,0.3333124652272637,1.0649091818994745
"mp-300772003, Co7O12, Li5Co7O12, mp-771737, mp-772003",0.4196548491057699,5873.245711122489,0.21992479974813087,4.457874039763363,0.0,0.687208374557605,5.044391879400688,3.053684210526316,33.1578947368421,0.0,0.3992592196879437,1.3900362076371393
"mp-300772030, TiO2, Li3Ti4O8, mvc-11115, mp-761891",0.5340633746654659,6200.338441689601,0.18374625726706847,4.480314203927215,0.0,0.6442196429295662,3.5487991145039217,2.4316666666666658,18.33333333333333,0.0,0.3843631938671821,0.9869405334512512
"mp-300772068, Co4TeO8, Li3Co4TeO8, mp-780537, mp-772068",0.25044508363844603,3815.782499060775,1.7083546435289043,5.114564030299089,0.0,6.7752490403997765,5.430660832762665,2.1523076923076925,25.013474343857588,1.0,0.9097072353780992,1.4471582368379472
"mp-300772084, Cu3(P2O7)2, Li5Cu6(P2O7)4, mp-772942, mp-772084",0.5290156300507437,4133.954073712918,0.05545609790089365,3.1735261133738755,0.0,0.2802955337140765,3.5540535800996262,1.873650793650793,8.975092209628144,0.0,0.16963916849824834,0.9990908202900046
"mp-300772150, Ti13O22, Li2Ti13O22, mp-656852, mp-772150",0.5125549607112201,5846.537282654733,0.10635173007041704,4.175230439240685,0.0,0.3637799769849788,3.8974356267408834,2.697,20.42857142857143,0.0,0.2254283650688293,1.0802738270383223
"mp-300772224, Ti3MnCr(PO4)6, LiTi3MnCr(PO4)6, mp-772341, mp-772224",0.5450958522657371,2551.195607543208,0.12498562144643875,2.0487592638538943,0.0,0.6849677223993677,2.9842098383553384,1.1021714285714288,3.17800604923584,0.0,0.2049497844008294,0.8441127330273664
"mp-300772251, Mn4NiO8, Li3Mn4NiO8, mp-773257, mp-772251",0.4748647009889029,3815.3171649799824,0.34115645805350275,5.680268337715571,0.0,0.9944617636559566,4.524539140899803,1.8174358974358973,15.229992210171796,0.0,0.4827327672368058,1.2492953439412957
"mp-300772256, VPO5, LiVPO5, mp-770892, mp-772256",0.5992322702348045,4428.716421546887,0.06408498564541923,3.2054011285928468,0.0,0.3011303732344301,2.5833654504113883,1.9590476190476187,10.42433051407459,0.0,0.15595625876010993,0.7274238378599572
"mp-300772283, Cr3SbO8, Li2Cr3SbO8, mp-773170, mp-772283",0.4446650371673813,4133.445765771685,0.11873282584382885,3.967225287667894,0.0,0.4838192127086315,4.748965334647784,2.3486111111111105,18.08774907683836,1.0,0.2803214208165679,1.2793101750216698
"mp-300772298, Ti2Ni(PO5)2, LiTi2Ni(PO5)2, mp-772218, mp-772298",0.5141266589753595,3100.4102304547773,0.10909280129705418,3.4760022956312966,0.0,0.4840734278706431,3.547612482312516,1.4176666666666664,6.3912266254434895,0.0,0.2179969479905849,1.0027221859089104
"mp-300772356, V3Cr3(WO8)2, Li4V3Cr3(WO8)2, mp-775969, mp-772356",0.47901788778358506,3099.840475414198,0.10893025227999616,3.7010701379718136,0.0,0.4809048512064166,5.359034979634398,2.4545833333333333,9.796098287923957,0.0,0.26743244706261915,1.4007752184630269
"mp-300772366, Fe(SO4)2, LiFe(SO4)2, mp-771582, mp-772366",0.5756146131552011,4509.202660256789,0.9330205695254792,2.663973065708753,0.0,2.6202868085114086,2.6554837811340497,0.5761212121212121,6.978803010549524,0.0,0.6582275981709479,0.7636437662057036
"mp-300772380, V(SO4)2, LiV(SO4)2, mp-771598, mp-772380",0.5540655534833753,4509.265312779561,0.9447835828338004,2.618113289154448,0.0,2.642632381136208,2.670136055159932,0.8091515151515152,6.551787060205584,0.0,0.6418248483413083,0.7640850580367464
"mp-300772402, Mn5Cr3O16, Li4Mn5Cr3O16, mp-771553, mp-772402",0.40193959362438014,4132.951347202501,0.2492029474261413,4.036183125805769,0.0,0.8260859749072039,4.381632463356502,1.8204166666666663,10.801234497346432,0.0,0.3753509660553242,1.2121566038753582
"mp-300772420, Co3SnO8, Li2Co3SnO8, mp-772446, mp-772420",0.4269586899503017,4133.264769422961,0.17744717262127468,4.274282007699704,0.0,0.6270096113191955,5.368340018355153,1.5975,20.170721967529023,0.0,0.3260027608316738,1.4447846679972451
"mp-300772438, CoPO4, LiCoPO4, mp-777906, mp-772438",0.5674309568191652,4133.777702692075,0.1244686617650823,3.0732432228021405,0.0,0.4669579741766681,3.223323974365268,1.9788888888888885,13.730429394524586,0.0,0.195900068663082,0.9058807233868126
"mp-300772451, MnPO4, Li2Mn3(PO4)3, mp-773411, mp-772451",0.5366403531835237,4133.845305124435,0.19975762985441595,2.580788657604757,0.0,0.6880489169739039,3.3162776832812253,1.7961111111111108,9.027051252817149,0.0,0.2470244515586241,0.9309820720621648
"mp-300772516, CoPO4, LiCoPO4, mp-771533, mp-772516",0.6945282928570171,4133.777702692075,0.11156369148078478,2.7522802703564704,0.0,0.4185435484464464,2.321092914033677,1.9788888888888885,13.730429394524586,0.0,0.1755890560038446,0.652318334965656
"mp-300772561, CuSb(PO4)2, Li2CuSb(PO4)2, mp-755148, mp-772561",0.5565715453366038,3100.750561269253,0.05751618480032316,2.6673094854639516,0.0,0.3285791792776202,3.989414831495588,1.5047916666666663,4.457359706772111,1.0,0.19856300270989427,1.0812498029647295
"mp-300772578, Mn3SnO8, Li2Mn3SnO8, mp-771670, mp-772578",0.4550194876727624,4133.366173071502,0.2567607094751373,4.246450984352943,0.0,0.8088171184695546,4.929286365602931,1.3233333333333333,13.151773104888525,0.0,0.368290511773454,1.3232515989640874
"mp-300772661, MnSn3(PO4)4, Li4MnSn3(PO4)4, mp-771800, mp-772661",0.5892210563685126,3100.8450438682157,0.12717402718036827,2.8651354792763803,0.0,0.759946336634662,3.929275956104148,1.1670833333333333,2.799041874761196,0.0,0.21734964754867656,1.0540349867165488
"mp-300772687, Cr3Ni(SO4)6, LiCr3Ni(SO4)6, mp-776858, mp-767547",0.5421711077882606,3282.521701230713,0.9403848421582696,2.6064003251134933,0.0,2.663456136712096,2.965657574540888,0.706514705882353,5.507442864262341,0.0,0.6372016763425175,0.8502205673835914
"mp-300772690, Mn4CoO8, Li3Mn4CoO8, mp-770056, mp-772690",0.4855502443944376,3815.318564370788,0.3400630828266181,5.221734581643951,0.0,0.9890605928352346,4.453843265134955,1.7846153846153847,15.229992210171796,0.0,0.5180380742795477,1.2226486912888324
"mp-300772701, Fe(SbO3)4, Li3Fe(SbO3)4, mp-770991, mp-772701",0.4583666748058638,4377.2335109140695,0.13082903918005606,3.1441481586279845,0.0,0.7853702277215675,5.71735669872767,1.8747058823529408,4.686561645153668,1.0,0.2751503057498668,1.482465446472606
"mp-300772721, Si6Bi9O26, LiSi6Bi9O26, mp-775315, mp-772721",0.5427629417171567,3933.630696965561,0.20427650279495546,3.0738792515577407,0.0,0.5987823239150448,7.02920753367638,3.308406504065041,5.979242300575772,1.0,0.21821687019427025,1.731550880491249
"mp-300772731, Co3TeO8, Li2Co3TeO8, mp-761512, mp-772731",0.1929416363859954,4133.458933407975,1.8340071461405765,4.924661340651247,0.0,6.9906280890447405,5.249699368098669,1.8816666666666664,20.058748591617785,1.0,0.9519524589823356,1.397999550019865
"mp-300772741, Mn3SnO8, Li2Mn3SnO8, mp-850479, mp-772741",0.4976369032516226,4133.366173071502,0.31406683318401984,5.085396825752169,0.0,0.9893360691440012,4.5106027322681435,1.3233333333333333,13.151773104888525,0.0,0.4504888421630219,1.2108572793448442
"mp-300772826, KTiAsO5, K2LiTi2(AsO5)2, mp-6488, mp-772826",0.5081689899659485,2908.631061875815,0.2598320017241341,2.7887323596095017,0.05412658773652741,0.9189616676725524,3.2973446078021857,1.3132812500000002,5.600853555207009,1.0,0.2570154970341545,0.9083412692798306
"mp-300772829, Ba6Ti7(Sb3O14)3, Ba6Li2Ti7(Sb3O14)3, mp-773058, mp-772829",0.4372124233196968,3053.3487254441748,0.21862856789594887,2.647537401906644,0.04059494080239556,0.8885628997272895,5.5366128590076755,1.285625,4.788838952776027,1.0,0.2408166090802793,1.4208042961361993
"mp-300773049, KNb2O5, K3LiNb6O15, mp-773070, mp-773049",0.4380096760949839,3878.034915128781,0.2837629736654413,4.263914134849488,0.05892556509887896,1.0308386812373809,4.4001499339005985,2.643125,19.943984925842233,0.0,0.2907452476862372,1.189335829237803
"mp-300773072, Ba8Nb7O24, Ba8LiNb7O24, mp-780569, mp-773072",0.3595837481158023,3819.303428888936,0.3373105325729268,5.014471095533813,0.096698363239186,1.0162754831599348,6.0366228852795984,2.326837606837607,13.942925728843631,0.0,0.3580569356400189,1.5334890732085342
"mp-300773084, Ba6Ti7Nb9O42, Ba6Li2Ti7Nb9O42, mp-773061, mp-773084",0.4378637719116517,3052.9201957013183,0.21747951188438952,2.661521202106304,0.04059494080239556,0.8887482825143292,5.048538858316176,1.6445703125,9.718788685614324,0.0,0.24943691101013704,1.322119876154269
"mp-300773087, MgSi4(CuO6)2, Li2MgSi4(CuO6)2, mp-756830, mp-773087",0.5211476628502018,2937.280443232877,0.10889518111988604,3.3750666152379685,0.022790142204853647,0.5074740794283364,3.4943183388219885,3.1468421052631577,8.688944084725094,1.0,0.22139283240792207,0.994930918914822
"mp-300773089, KNb2PO8, K3Li2Nb6(PO8)3, mp-773047, mp-773089",0.5152057534626165,3101.617574674491,0.2629790384432465,3.0634016832193534,0.03608439182435162,1.1113975637828972,3.4713650544746035,1.7215625,12.103711802985153,0.0,0.2571281108657552,0.9514020887334972
"mp-300773118, Ba6Ta9Ti7O42, Ba6Li2Ta9Ti7O42, mp-773060, mp-773118",0.4395479932299581,3052.921763549794,0.22505535274139107,2.6860715484164714,0.04059494080239556,0.8908886213557946,6.595807422604648,1.875546875,11.348707917059047,0.0,0.2281067241683301,1.6526389827457322
"mp-300773195, NiSn(PO4)2, Li2NiSn(PO4)2, mp-763591, mp-773195",0.5347311882509835,3100.664867609422,0.054525843318514185,2.9705704766751992,0.0,0.3297737310573151,4.146331686620766,1.3222916666666666,5.79571201646336,0.0,0.1973373295516117,1.1347595463053628
"mp-300773261, Zn(FeO2)4, LiZn(FeO2)4, mvc-11657, mp-773261",0.4857624413470482,3815.381858346877,0.28638815922763944,5.697871273988586,0.0,0.8840370638376385,4.624656984292619,1.642769230769231,23.491993684197663,0.0,0.4717702637292805,1.2841634029740931
"mp-300773283, Mn3FeO8, Li2Mn3FeO8, mp-773305, mp-773283",0.4717559254771878,4132.944244730044,0.34184657505120625,4.71283018287498,0.0,1.0088243191507107,4.0518606730449775,1.5083333333333335,12.253747222284876,0.0,0.4992148557492263,1.1208053554312136
"mp-300773342, Na5Mn2P2(CO7)2, Na5LiMn2P2(CO7)2, mp-769461, mp-773342",0.5260885431934552,2084.691646458064,0.3667638037560601,3.7455645153683568,0.08,1.032631405792187,2.802563768809898,2.5102400000000005,3.4679884659554445,0.0,0.3511036780298501,0.7933457422195015
"mp-300773352, MnFe(PO4)2, Li2MnFe(PO4)2, mp-773263, mp-773352",0.5256108746006034,3100.3749092704925,0.2160860034161441,2.9239876945387584,0.0,0.7972921484069321,3.450371886685319,1.3658333333333332,5.810670261586772,0.0,0.2789314473469378,0.9724114947708736
"mp-300773357, FePO4, Li2Fe3(PO4)3, mp-773675, mp-773357",0.5412767410122609,4133.821119596877,0.17318125637922482,2.0588381856291282,0.0,0.6167071220572491,3.408736740343425,1.8461111111111108,12.945994184770004,0.0,0.2360845986672253,0.9643944013329584
"mp-300773362, V2O5, LiV4O10, mp-25646, mp-776037",0.5465591733910452,6642.048259206354,0.1025338863089842,3.0360769402399184,0.0,0.43369094357356897,3.2508706724194374,3.15,22.857142857142854,0.0,0.2715706345309964,0.8984626288191483
"mp-300773375, V3O7, Li2V3O7, mp-764115, mp-773375",0.6442207521860605,6509.345743004436,0.06805381583359639,2.562071310128024,0.0,0.2837642817921233,2.6517229193856307,3.302,24.0,0.0,0.17981036099611006,0.7316000077274328
"mp-300773417, Cr3P4O15, LiCr3P4O15, mp-763487, mp-775294",0.5635719178688875,4227.7589817731705,0.06801435268858627,2.818851635022233,0.0,0.29988139970723426,2.8978444458445667,2.1281818181818184,9.847692275800524,0.0,0.1394936908085198,0.8210394793558704
"mp-300773427, Mn3CuO8, Li2Mn3CuO8, mp-771841, mp-849420",0.4566130841756835,4132.9457052012185,0.3212590553115663,5.178799850127255,0.0,1.0122003162518411,4.183073311733188,1.5025000000000002,12.347839317162704,0.0,0.4614773524618347,1.1526788166597022
"mp-300773446, Na5Fe2P2(CO7)2, Na5LiFe2P2(CO7)2, mp-770394, mp-773446",0.5392724348538513,2084.6846810261263,0.364487859710117,3.866394303281112,0.08,1.0359220077219329,2.8390383666793046,2.52464,5.034415954209584,0.0,0.3467981372160964,0.8071391803325697
"mp-300773469, Mn5Te3O16, Li4Mn5Te3O16, mp-771603, mp-773469",0.16125328175030468,4133.862336837862,1.6654503520394757,3.9592516011442616,0.0,5.3248759707356985,4.901547581419009,1.6695833333333334,10.412499166333166,1.0,0.9611411448427996,1.2827558673023547
"mp-300773518, Cr3Fe3(TeO8)2, Li4Cr3Fe3(TeO8)2, mp-763448, mp-773518",0.23018897400773666,3100.152905714644,1.4302302238156674,3.7016212943894384,0.0,5.446132851372355,4.791898696587087,1.4865625,9.17140029293964,1.0,0.7387673469641411,1.2818000048036116
"mp-300773519, Mn3Fe(PO4)4, Li4Mn3Fe(PO4)4, mp-773279, mp-773519",0.5242195996800169,3100.379444056909,0.223409572473394,2.7047147856547986,0.0,0.7953969044530598,3.4206587327631657,1.356458333333333,5.820931757698058,0.0,0.28191655067789834,0.962164117282562
"mp-300773523, Na5Fe2P2(CO7)2, Na5LiFe2P2(CO7)2, mp-769456, mp-773523",0.5287959164760743,2084.6846810261263,0.3651329297748577,3.859174102748562,0.08,1.0377553809298063,2.854138637078368,2.52464,5.034415954209584,0.0,0.3474119000366302,0.8114321902530228
"mp-300773525, Fe3O4, LiFe3O4, mp-715614, mp-773525",0.4912184731363069,5314.580054347588,0.3101483182574857,5.921350606687768,0.0,0.8798626016520347,5.065747967641191,3.022142857142857,36.428571428571416,0.0,0.5217341715826967,1.4067305999779982
"mp-300773529, Na5Fe2P2(CO7)2, Na5LiFe2P2(CO7)2, mp-769488, mp-773529",0.5382593676874293,2084.6846810261263,0.36475481455860376,3.9823815580605055,0.08,1.0366807281984818,2.8452809637606897,2.52464,5.034415954209584,0.0,0.3470521359206065,0.808913951942053
"mp-300773535, VFeO4, LiVFeO4, mp-850978, mp-773535",0.5222193931016764,4133.022829397118,0.2404034665201443,5.581862189791795,0.0,0.8970143807901932,3.9594285195183394,2.0105555555555554,12.981468272831025,0.0,0.4117873419926778,1.0976323787456606
"mp-300773544, CoSbO4, LiCoSbO4, mp-765886, mp-773544",0.4839997967264521,4133.887552782472,0.18321824127394395,5.321456488618101,0.0,0.7555290175187415,5.426629582555937,2.0483333333333333,12.814921857827391,1.0,0.3508104864949317,1.4259097888268837
"mp-300773681, Na2MnPCO7, Na2LiMnPCO7, mp-768058, mp-773681",0.5444280520141336,2171.2251456531308,0.34843209553125704,3.6454759519924687,0.06666666666666668,1.0388284488644464,2.730662667187232,2.593166666666667,3.638384867553795,0.0,0.3246433215949359,0.7734102575821244
"mp-300773699, Mg(Fe5O8)2, LiMg(Fe5O8)2, mp-773318, mp-773699",0.4976885970065341,3674.2734642792766,0.23960662891040746,5.1573216353239495,0.017459426695964134,0.7037713654272904,4.6954993853954665,1.853086419753086,29.296090794386753,0.0,0.3975664292065251,1.3088758278488524
"mp-300773718, Fe2(PO4)3, LiFe2(PO4)3, mp-25661, mp-31845",0.5739993447605513,4376.756139083565,0.14776521374486334,2.6219587677813503,0.0,0.6044016134818253,2.8126836194140665,1.6839215686274511,9.005487668677986,0.0,0.2094310596124697,0.8000328650525347
"mp-300773719, Fe23O32, LiFe23O32, mp-776135, mp-773719",0.5007845390668966,5411.101715654185,0.19530991933425165,5.301588775145731,0.0,0.5558864575100887,4.955893976955844,2.9515454545454545,35.54545454545454,0.0,0.3255114450053109,1.377082091924167
"mp-300773728, V9O22, LiV18O44, mp-850238, mp-775458",0.5410991794886617,6599.240995915414,0.07225434087038743,2.6883861635145347,0.0,0.3041640882559501,3.3314859419886402,3.1990322580645163,23.22580645161291,0.0,0.1911964552112436,0.9202203480715322
"mp-300773763, Cr3Fe2Sb3O16, Li4Cr3Fe2Sb3O16, mp-775288, mp-773763",0.4699972165742394,3100.266275797109,0.15512376229122898,3.9715222395400263,0.0,0.7076625405377301,5.059553352052144,1.5990625,7.743360731405108,1.0,0.28786924907585304,1.3473403716109795
"mp-300773961, Mn15NiO32, Li8Mn15NiO32, mp-853227, mp-773961",0.4559023978164983,4132.9475081881,0.2207796743122552,5.016319919483165,0.0,0.6404002669387265,4.1463130835813855,1.5150694444444444,16.863421954040053,0.0,0.31293215496748383,1.1450898145750492
"mp-300773983, MgCr3Se3(SO8)3, Li2MgCr3Se3(SO8)3, mp-773999, mp-773983",0.5681881279195922,2626.090347956025,1.0554398905431916,2.622843610300116,0.011764705882352941,3.2790319292122523,3.1577359901215933,0.5999588235294118,5.389866501097591,0.0,0.6894051936106208,0.8762105554941709
"mp-300773984, Ti6Co3O16, Li3Ti6Co3O16, mp-765900, mp-773984",0.5258586426099292,3968.186135317768,0.1305401690599035,4.3940843994737415,0.0,0.4758202023832629,3.988553238603992,1.826933333333333,11.482160075525858,0.0,0.2569047413650012,1.104152168498289
"mp-300773988, Ti3Co3(SbO8)2, Li4Ti3Co3(SbO8)2, mp-762505, mp-773988",0.425631805324906,3100.2232712942046,0.15746431787204282,4.097659379763979,0.0,0.6185418179674174,4.988879429099794,1.3973958333333334,8.839497652581848,1.0,0.30465475667326986,1.340801454779876
"mp-300774007, ZnCr3(SO4)6, LiZnCr3(SO4)6, mvc-16353, mp-769549",0.5474420117432915,3282.5530571078693,0.9337384562318416,2.630895423571017,0.0,2.6511946231867376,2.9497181817937275,0.6299558823529412,5.668365708887228,0.0,0.6404194969400522,0.8428546206396359
"mp-300774013, V3Fe2CuO12, LiV3Fe2CuO12, mp-774409, mp-767459",0.5804222107865393,3099.767852283427,0.13920216677906275,2.7375100023266605,0.0,0.5950035763555813,3.5187907328576835,1.505,10.213764617139018,0.0,0.25579110715646464,0.9728984452580496
"mp-300774059, Ti12Fe5O32, Li7Ti12Fe5O32, mp-773987, mp-774059",0.5259699046576253,4049.1213058395533,0.14360686297267494,4.276619875406835,0.0,0.5559576449373613,3.768847834642195,1.6727210884353738,11.148578598066976,0.0,0.26036793288943383,1.0485331235763695
"mp-300774102, NiO2, Li3(NiO2)4, mvc-13696, mp-764850",0.4366820239589445,6199.2226029034155,0.0030256556133599465,4.6568979622951625,0.0,0.272021883422216,4.584178085114343,2.9866666666666664,30.0,0.0,0.267742960218732,1.2999631433368024
"mp-300774123, Mn3TeO8, Li2Mn3TeO8, mp-771740, mp-774123",0.2955558234077194,4133.560337056515,1.747587458678501,5.574343285115817,0.0,6.671117184892899,4.4358152794087005,1.6075,13.054077930565755,1.0,0.9668769576358665,1.1779348972057184
"mp-300774144, WO3, Li(WO3)2, mp-771798, mp-774144",0.5059329751103068,6974.0562792365245,0.0032064607909637363,2.8179380621077232,0.0,0.2307907779694717,6.971748343491273,6.62125,38.75,0.0,0.225237024967045,1.7225411311179286
"mp-300774149, CrWO6, Li2CrWO6, mvc-5774, mp-774149",0.4996817654512762,4649.213944618095,0.1259345258381997,4.018947561253565,0.0,0.6640589858509456,5.0211939142964335,3.109583333333333,15.822364621706267,0.0,0.33096594552573816,1.291301780471641
"mp-300774301, Cr3(NiO6)2, Li2Cr3(NiO6)2, mp-776703, mp-780190",0.5746050728668526,4375.775046650547,0.07036273086116451,2.8602078144524383,0.0,0.32162896612763514,3.2002947576835843,1.9725490196078432,11.997692973159495,0.0,0.16964496469497278,0.9003852967109213
"mp-300774307, MgCr3(SO4)6, LiMgCr3(SO4)6, mp-772325, mp-769554",0.5434368605707961,3282.6120027649326,0.9367131966597758,2.6496072481322583,0.012735667702712332,2.6598228362667915,2.8251429672683748,0.6403382352941177,5.752088532989516,0.0,0.6427462343047073,0.8118285216824338
"mp-300774351, Cr3(CuO6)2, Li3Cr3(CuO6)2, mp-764630, mp-774351",0.5601754516051298,4375.809895963888,0.07195075818285711,2.9008129409281813,0.0,0.3236336469547981,3.3285074585213965,1.820392156862745,11.580253380575217,0.0,0.1808401401737168,0.925516898605824
"mp-300774369, V12O29, LiV24O58, mp-774272, mp-765490",0.536153677616973,6577.315324473712,0.08352044717728281,2.7043370593911864,0.0,0.35075344097884786,3.389066291104061,3.2241463414634137,23.414634146341466,0.0,0.2209156293945147,0.9358554740230266
"mp-300774459, Ti16CuS32, Li8Ti16CuS32, mp-767157, mp-774459",0.3305887796705766,7.913880829267183,0.8171216939464905,5.4263407995193225,0.0,2.055330251684421,3.1965518176214114,2.0072925170068032,15.099445018071512,0.0,1.4598798224240224,0.8992067048928764
"mp-300774464, Co(SO4)2, LiCo(SO4)2, mp-772442, mp-774464",0.5761073465642558,4509.178978308717,0.9320456874563038,2.522828164646091,0.0,2.615329252651068,2.6733235977760668,0.6485454545454544,7.405996131247398,0.0,0.6490027873762436,0.7655414573954101
"mp-300774465, Mn(SO4)2, LiMn(SO4)2, mp-771564, mp-774465",0.5421772564902806,4509.215852362732,0.9545560794794918,2.6727039074127443,0.0,2.6811535445878016,2.8344634981734904,0.5488484848484848,4.846431383332659,0.0,0.6804873387945831,0.8113998384358098
"mp-300774516, Mg3Si16(Cu3O16)3, Li8Mg3Si16(Cu3O16)3, mp-766403, mp-774516",0.5251976765959466,2937.242968393523,0.06613585036478473,3.3913645223157927,0.01709260665364024,0.3189384101291619,3.544466870059673,3.1636842105263154,9.123932103679227,1.0,0.13801497490597667,1.0068561192408825
"mp-300774552, Y2Ti2S2O5, Li2Y14Ti14(S2O5)7, mp-25305, mp-774554",0.6289695689533433,2116.2867723663408,1.2831328879225614,4.0046404815311005,0.0,3.691512664393591,4.16893949995957,1.2641363636363638,7.89594911310187,0.0,0.9874991497365336,1.1318217934121728
"mp-300774711, Ba14Y7(Cu10O21)2, Ba14LiY7(Cu10O21)2, mp-774710, mp-774711",0.496580508958968,2356.173320074747,0.2375147337385995,5.847606681900055,0.07303828706615748,0.7848326937560662,5.8498653472684765,1.3874999999999995,13.928666888331714,0.0,0.266549082665714,1.5032283206921722
"mp-300774722, La20Cu9O40, LiLa20Cu9O40, mp-849992, mp-774722",0.4868703884716634,3596.835599320479,0.2694629318235375,4.399897563475619,0.0,0.7441093653584686,6.957906580517907,1.2328502415458935,7.47029247539235,0.0,0.32480992121164776,1.7541771625093463
"mp-300774793, La8Cu3O16, LiLa8Cu3O16, mp-776310, mp-774793",0.4808208661906762,3676.677650105883,0.3714446129323026,4.598257155043595,0.0,1.016016805590189,6.915601218569491,1.1595061728395062,6.355231317330945,0.0,0.446479259675336,1.7410348535083122
"mp-300774859, NbPO5, LiNbPO5, mp-772125, mp-774859",0.5477837296604231,4428.914385106856,0.062287987785897475,2.9242298618353395,0.0,0.32460692874636743,3.580413537812075,2.363809523809524,11.096566444088575,0.0,0.193288115229318,0.9854230257838258
"mp-300774863, Ni9S10, LiNi9S10, mp-767469, mp-774863",0.4049160199376583,9.740447840054157,1.4799051423418066,4.156477844547289,0.0,3.1805672970558674,5.419283948636488,4.592894736842107,40.605263157894726,0.0,1.7766060058171274,1.5373551875473983
"mp-300774883, Fe3(SnS4)2, LiFe3(SnS4)2, mp-754767, mp-774883",0.6410124280144225,7.861487994618607,1.273850094969248,4.961334795852415,0.0,3.1865763008018693,4.246809844738581,1.7819999999999998,15.368750794589436,0.0,2.1839295863879755,1.1483059792947363
"mp-300775013, Mn3Fe3(SbO8)2, Li4Mn3Fe3(SbO8)2, mp-775891, mp-775013",0.4601062755046409,3100.078205406493,0.2381446040774117,4.0930549727737615,0.0,0.8029344963036371,4.874197857366303,1.283958333333333,8.57025196537418,1.0,0.34911761399685143,1.3117127763955538
"mp-300775092, Cr3Sn3(SbO8)2, Li4Cr3Sn3(SbO8)2, mp-771431, mp-775092",0.4940211654371284,3100.549132072144,0.09180683954897316,3.782154654119393,0.0,0.4701251495014474,5.431623976908685,1.3286458333333333,7.556816045796008,1.0,0.25416392847848585,1.4185145964380101
"mp-300775097, CoO2, Li(CoO2)2, mp-32686, mp-764935",0.4378030549989391,6199.231698943652,0.3893101996873979,3.6965806448693135,0.0,1.2448078522964694,4.509753254548545,2.773333333333333,30.0,0.0,0.6942400879283734,1.2464972827463172
