,ShannonRadii,AtomicVolum wmean,chargedensityvoldens,HeatFusion wmean,Density wstd,energysStab,NfValenc wstd,VegardVolume,density
"mp-300772420, Co3SnO8, Li2Co3SnO8, mp-772446, mp-772420",0.4269586899503017,4133.264769422961,1.4447846679972451,1.5975,938.5111241757236,0.06337322729166582,0.0,0.9722331940716884,5.368340018355153
"mp-300772438, CoPO4, LiCoPO4, mp-777906, mp-772438",0.5674309568191652,4133.777702692075,0.9058807233868126,1.9788888888888885,639.4797702601315,0.05684282062499867,0.0,0.8200638746748418,3.223323974365268
"mp-300772451, MnPO4, Li2Mn3(PO4)3, mp-773411, mp-772451",0.5366403531835237,4133.845305124435,0.9309820720621648,1.7961111111111108,529.6943731224918,0.047251499305556166,0.0,1.1483734302070496,3.3162776832812253
"mp-300772516, CoPO4, LiCoPO4, mp-771533, mp-772516",0.6945282928570171,4133.777702692075,0.652318334965656,1.9788888888888885,639.4797702601315,0.01931325229166525,0.0,0.8147293479612812,2.321092914033677
"mp-300772561, CuSb(PO4)2, Li2CuSb(PO4)2, mp-755148, mp-772561",0.5565715453366038,3100.750561269253,1.0812498029647295,1.5047916666666663,278.99162254686667,0.06880943770833348,0.0,0.8432435177375116,3.989414831495588
"mp-300772578, Mn3SnO8, Li2Mn3SnO8, mp-771670, mp-772578",0.4550194876727624,4133.366173071502,1.3232515989640874,1.3233333333333333,777.2691508056737,0.044792500208333585,0.0,0.9694799329467678,4.929286365602931
"mp-300772661, MnSn3(PO4)4, Li4MnSn3(PO4)4, mp-771800, mp-772661",0.5892210563685126,3100.8450438682157,1.0540349867165488,1.1670833333333333,331.31175860857326,0.07183846874999933,0.0,0.8401168479332853,3.929275956104148
"mp-300772687, Cr3Ni(SO4)6, LiCr3Ni(SO4)6, mp-776858, mp-767547",0.5421711077882606,3282.521701230713,0.8502205673835914,0.706514705882353,224.4252969561699,0.006096572984068516,0.0,1.1200031619886832,2.965657574540888
"mp-300772690, Mn4CoO8, Li3Mn4CoO8, mp-770056, mp-772690",0.4855502443944376,3815.318564370788,1.2226486912888324,1.7846153846153847,963.2628624542706,0.04600090205128637,0.0,1.2059619025280055,4.453843265134955
"mp-300772701, Fe(SbO3)4, Li3Fe(SbO3)4, mp-770991, mp-772701",0.4583666748058638,4377.2335109140695,1.482465446472606,1.8747058823529408,660.9175510509033,0.08207647025735199,0.0,2.2492333177655444,5.71735669872767
"mp-300772721, Si6Bi9O26, LiSi6Bi9O26, mp-775315, mp-772721",0.5427629417171567,3933.630696965561,1.731550880491249,3.308406504065041,941.7324743250896,0.05271352804877871,1.448706576089512,0.9187924180012148,7.02920753367638
"mp-300772731, Co3TeO8, Li2Co3TeO8, mp-761512, mp-772731",0.1929416363859954,4133.458933407975,1.397999550019865,1.8816666666666664,950.0188112258943,0.024083148645833496,0.0,1.1985604784354194,5.249699368098669
"mp-300772741, Mn3SnO8, Li2Mn3SnO8, mp-850479, mp-772741",0.4976369032516226,4133.366173071502,1.2108572793448442,1.3233333333333333,777.2691508056737,0.09624488229166683,0.0,1.300114199832975,4.5106027322681435
"mp-300772826, KTiAsO5, K2LiTi2(AsO5)2, mp-6488, mp-772826",0.5081689899659485,2908.631061875815,0.9083412692798306,1.3132812500000002,300.11526602856037,0.0,0.0,0.8056840167511184,3.2973446078021857
"mp-300772829, Ba6Ti7(Sb3O14)3, Ba6Li2Ti7(Sb3O14)3, mp-773058, mp-772829",0.4372124233196968,3053.3487254441748,1.4208042961361993,1.285625,338.98745161319926,0.04388948671630821,0.0,0.9266295539950424,5.5366128590076755
"mp-300773049, KNb2O5, K3LiNb6O15, mp-773070, mp-773049",0.4380096760949839,3878.034915128781,1.189335829237803,2.643125,985.5060136221916,0.06851548823718012,0.0,0.825857688411417,4.4001499339005985
"mp-300773072, Ba8Nb7O24, Ba8LiNb7O24, mp-780569, mp-773072",0.3595837481158023,3819.303428888936,1.5334890732085342,2.326837606837607,628.0449854018842,0.02875699153846334,0.0,0.951317582450048,6.0366228852795984
"mp-300773084, Ba6Ti7Nb9O42, Ba6Li2Ti7Nb9O42, mp-773061, mp-773084",0.4378637719116517,3052.9201957013183,1.322119876154269,1.6445703125,440.2783733780332,0.0023000196595983624,0.0,0.9265308842509706,5.048538858316176
"mp-300773087, MgSi4(CuO6)2, Li2MgSi4(CuO6)2, mp-756830, mp-773087",0.5211476628502018,2937.280443232877,0.994930918914822,3.1468421052631577,371.34879193151335,0.06739019626644538,0.0,0.8725028638579893,3.4943183388219885
"mp-300773089, KNb2PO8, K3Li2Nb6(PO8)3, mp-773047, mp-773089",0.5152057534626165,3101.617574674491,0.9514020887334972,1.7215625,588.5544428760276,0.009872235868053636,0.0,0.9155762317027621,3.4713650544746035
"mp-300773118, Ba6Ta9Ti7O42, Ba6Li2Ta9Ti7O42, mp-773060, mp-773118",0.4395479932299581,3052.921763549794,1.6526389827457322,1.875546875,912.4384925572513,0.0,0.8524937568503068,0.9266930338829801,6.595807422604648
"mp-300773195, NiSn(PO4)2, Li2NiSn(PO4)2, mp-763591, mp-773195",0.5347311882509835,3100.664867609422,1.1347595463053628,1.3222916666666666,286.6346015072054,0.035278469861111716,0.0,0.8449448188986832,4.146331686620766
"mp-300773261, Zn(FeO2)4, LiZn(FeO2)4, mvc-11657, mp-773261",0.4857624413470482,3815.381858346877,1.2841634029740931,1.642769230769231,1036.8963322647394,0.29055414644230915,0.0,1.2544604074174976,4.624656984292619
"mp-300773283, Mn3FeO8, Li2Mn3FeO8, mp-773305, mp-773283",0.4717559254771878,4132.944244730044,1.1208053554312136,1.5083333333333335,773.2063672938826,0.08615900536458287,0.0,1.2383406529343652,4.0518606730449775
"mp-300773342, Na5Mn2P2(CO7)2, Na5LiMn2P2(CO7)2, mp-769461, mp-773342",0.5260885431934552,2084.691646458064,0.7933457422195015,2.5102400000000005,199.14522774829726,0.00998911300000227,0.0,0.8158960054762661,2.802563768809898
"mp-300773352, MnFe(PO4)2, Li2MnFe(PO4)2, mp-773263, mp-773352",0.5256108746006034,3100.3749092704925,0.9724114947708736,1.3658333333333332,266.2451687680089,0.013730202916667269,0.0,0.8455479215760564,3.450371886685319
"mp-300773357, FePO4, Li2Fe3(PO4)3, mp-773675, mp-773357",0.5412767410122609,4133.821119596877,0.9643944013329584,1.8461111111111108,560.6076268109606,0.04062296430555623,0.0,1.1681672732349762,3.408736740343425
"mp-300773362, V2O5, LiV4O10, mp-25646, mp-776037",0.5465591733910452,6642.048259206354,0.8984626288191483,3.15,872.3467857142857,0.030146620238095775,0.0,1.9589008175749945,3.2508706724194374
"mp-300773375, V3O7, Li2V3O7, mp-764115, mp-773375",0.6442207521860605,6509.345743004436,0.7316000077274328,3.302,915.99985,0.09924601133333333,0.0,0.9219257489826348,2.6517229193856307
"mp-300773417, Cr3P4O15, LiCr3P4O15, mp-763487, mp-775294",0.5635719178688875,4227.7589817731705,0.8210394793558704,2.1281818181818184,403.82698755357524,0.09139418434658886,0.0,0.8033515567020411,2.8978444458445667
"mp-300773427, Mn3CuO8, Li2Mn3CuO8, mp-771841, mp-849420",0.4566130841756835,4132.9457052012185,1.1526788166597022,1.5025000000000002,767.3097807172122,0.06132120468750112,0.0,8.176574460310748,4.183073311733188
"mp-300773446, Na5Fe2P2(CO7)2, Na5LiFe2P2(CO7)2, mp-770394, mp-773446",0.5392724348538513,2084.6846810261263,0.8071391803325697,2.52464,211.32764020444,0.009589898000000652,0.0,0.8160078146760045,2.8390383666793046
"mp-300773469, Mn5Te3O16, Li4Mn5Te3O16, mp-771603, mp-773469",0.16125328175030468,4133.862336837862,1.2827558673023547,1.6695833333333334,634.947819828751,0.06396817132812505,0.0,0.9514226646069648,4.901547581419009
"mp-300773518, Cr3Fe3(TeO8)2, Li4Cr3Fe3(TeO8)2, mp-763448, mp-773518",0.23018897400773666,3100.152905714644,1.2818000048036116,1.4865625,386.80120883945887,0.09802098260416957,0.0,0.9672590932421326,4.791898696587087
"mp-300773519, Mn3Fe(PO4)4, Li4Mn3Fe(PO4)4, mp-773279, mp-773519",0.5242195996800169,3100.379444056909,0.962164117282562,1.356458333333333,338.4779550561192,0.008403964583333591,0.0,0.8451338802428374,3.4206587327631657
"mp-300773523, Na5Fe2P2(CO7)2, Na5LiFe2P2(CO7)2, mp-769456, mp-773523",0.5287959164760743,2084.6846810261263,0.8114321902530228,2.52464,211.32764020444,0.013468520800000938,0.0,0.8162748157298493,2.854138637078368
"mp-300773525, Fe3O4, LiFe3O4, mp-715614, mp-773525",0.4912184731363069,5314.580054347588,1.4067305999779982,3.022142857142857,1686.8774285714285,0.24747855642857355,0.0,1.0336998367842511,5.065747967641191
"mp-300773529, Na5Fe2P2(CO7)2, Na5LiFe2P2(CO7)2, mp-769488, mp-773529",0.5382593676874293,2084.6846810261263,0.808913951942053,2.52464,211.32764020444,0.01093984719999952,0.0,0.8160428786435592,2.8452809637606897
"mp-300773535, VFeO4, LiVFeO4, mp-850978, mp-773535",0.5222193931016764,4133.022829397118,1.0976323787456606,2.0105555555555554,561.8638302624006,0.07144861500000133,0.0,1.1707967363287728,3.9594285195183394
"mp-300773544, CoSbO4, LiCoSbO4, mp-765886, mp-773544",0.4839997967264521,4133.887552782472,1.4259097888268837,2.0483333333333333,630.3408308926759,0.09321619145833182,0.0,1.2642844687669483,5.426629582555937
"mp-300773681, Na2MnPCO7, Na2LiMnPCO7, mp-768058, mp-773681",0.5444280520141336,2171.2251456531308,0.7734102575821244,2.593166666666667,209.28253318449936,0.010530843333333985,0.0,0.8163554072573564,2.730662667187232
"mp-300773699, Mg(Fe5O8)2, LiMg(Fe5O8)2, mp-773318, mp-773699",0.4976885970065341,3674.2734642792766,1.3088758278488524,1.853086419753086,1359.6307672039945,0.21523117555555427,0.0,1.1818578051253368,4.6954993853954665
"mp-300773718, Fe2(PO4)3, LiFe2(PO4)3, mp-25661, mp-31845",0.5739993447605513,4376.756139083565,0.8000328650525347,1.6839215686274511,383.6530114181893,0.09166568314951196,0.0,1.245194489384044,2.8126836194140665
"mp-300773719, Fe23O32, LiFe23O32, mp-776135, mp-773719",0.5007845390668966,5411.101715654185,1.377082091924167,2.9515454545454545,1645.9661090909092,0.21817891054545768,0.0,0.8157122132065405,4.955893976955844
"mp-300773728, V9O22, LiV18O44, mp-850238, mp-775458",0.5410991794886617,6599.240995915414,0.9202203480715322,3.1990322580645163,886.4284193548388,0.04104519548387131,0.0,0.8613017544248216,3.3314859419886402
"mp-300773763, Cr3Fe2Sb3O16, Li4Cr3Fe2Sb3O16, mp-775288, mp-773763",0.4699972165742394,3100.266275797109,1.3473403716109795,1.5990625,354.8777921582752,0.11773747125000078,0.0,0.9671893198414468,5.059553352052144
"mp-300773961, Mn15NiO32, Li8Mn15NiO32, mp-853227, mp-773961",0.4559023978164983,4132.9475081881,1.1450898145750492,1.5150694444444444,1059.1534300514973,0.04208856403646077,0.0,0.8179798458358024,4.1463130835813855
"mp-300773983, MgCr3Se3(SO8)3, Li2MgCr3Se3(SO8)3, mp-773999, mp-773983",0.5681881279195922,2626.090347956025,0.8762105554941709,0.5999588235294118,237.6563579880134,0.0,0.0,1.2624107350855935,3.1577359901215933
"mp-300773984, Ti6Co3O16, Li3Ti6Co3O16, mp-765900, mp-773984",0.5258586426099292,3968.186135317768,1.104152168498289,1.826933333333333,506.28411160339897,0.09753969419999996,0.0,0.8158127222226709,3.988553238603992
"mp-300773988, Ti3Co3(SbO8)2, Li4Ti3Co3(SbO8)2, mp-762505, mp-773988",0.425631805324906,3100.2232712942046,1.340801454779876,1.3973958333333334,393.00087807248354,0.10133201586805553,0.0,0.9729744215477736,4.988879429099794
"mp-300774007, ZnCr3(SO4)6, LiZnCr3(SO4)6, mvc-16353, mp-769549",0.5474420117432915,3282.5530571078693,0.8428546206396359,0.6299558823529412,228.28601752235724,0.006828294969363213,0.0,1.1185332139619844,2.9497181817937275
"mp-300774013, V3Fe2CuO12, LiV3Fe2CuO12, mp-774409, mp-767459",0.5804222107865393,3099.767852283427,0.9728984452580496,1.505,393.7977471426814,0.046199153437500584,0.0,0.920533696717328,3.5187907328576835
"mp-300774059, Ti12Fe5O32, Li7Ti12Fe5O32, mp-773987, mp-774059",0.5259699046576253,4049.1213058395533,1.0485331235763695,1.6727210884353738,465.5286000472817,0.10207868801020403,0.0,0.8157029018597254,3.768847834642195
"mp-300774102, NiO2, Li3(NiO2)4, mvc-13696, mp-764850",0.4366820239589445,6199.2226029034155,1.2999631433368024,2.9866666666666664,1484.1903333333332,0.2667565836111105,0.0,1.22001186212579,4.584178085114343
"mp-300774123, Mn3TeO8, Li2Mn3TeO8, mp-771740, mp-774123",0.2955558234077194,4133.560337056515,1.1779348972057184,1.6075,786.6359691619485,0.06899435421874944,0.0,1.2375069420299205,4.4358152794087005
"mp-300774141, Cr2P4H3O16, Li2Cr2P4H3O16, mp-776748, mp-763238",0.5335670789688518,3534.6635284846666,0.8156215434940611,1.1986,237.0693881166568,0.0702141730500001,0.0,0.8622319036434759,2.8427917882373466
"mp-300774144, WO3, Li(WO3)2, mp-771798, mp-774144",0.5059329751103068,6974.0562792365245,1.7225411311179286,6.62125,2405.714125,0.0053953912499995465,1.75,1.0926829735779966,6.971748343491273
"mp-300774149, CrWO6, Li2CrWO6, mvc-5774, mp-774149",0.4996817654512762,4649.213944618095,1.291301780471641,3.109583333333333,992.8055533951988,0.18000640171875126,0.8249579113843054,1.703352911734182,5.0211939142964335
"mp-300774301, Cr3(NiO6)2, Li2Cr3(NiO6)2, mp-776703, mp-780190",0.5746050728668526,4375.775046650547,0.9003852967109213,1.9725490196078432,550.3729895486206,0.08635613955882349,0.0,0.8036061413925693,3.2002947576835843
"mp-300774307, MgCr3(SO4)6, LiMgCr3(SO4)6, mp-772325, mp-769554",0.5434368605707961,3282.6120027649326,0.8118285216824338,0.6403382352941177,252.46195681826728,0.0,0.0,1.2677872784527795,2.8251429672683748
"mp-300774351, Cr3(CuO6)2, Li3Cr3(CuO6)2, mp-764630, mp-774351",0.5601754516051298,4375.809895963888,0.925516898605824,1.820392156862745,550.6113226081687,0.05148655676470604,0.0,0.8040245560831171,3.3285074585213965
"mp-300774369, V12O29, LiV24O58, mp-774272, mp-765490",0.536153677616973,6577.315324473712,0.9358554740230266,3.2241463414634137,893.6409634146341,0.042678435487806254,0.0,3.1691822927029847,3.389066291104061
"mp-300774459, Ti16CuS32, Li8Ti16CuS32, mp-767157, mp-774459",0.3305887796705766,7.913880829267183,0.8992067048928764,2.0072925170068032,568.1749992272316,0.018083583571427475,0.0,0.9485335474385534,3.1965518176214114
"mp-300774464, Co(SO4)2, LiCo(SO4)2, mp-772442, mp-774464",0.5761073465642558,4509.178978308717,0.7655414573954101,0.6485454545454544,330.68360741124195,0.05127900566287824,0.0,1.2491336815914988,2.6733235977760668
"mp-300774465, Mn(SO4)2, LiMn(SO4)2, mp-771564, mp-774465",0.5421772564902806,4509.215852362732,0.8113998384358098,0.5488484848484848,276.9200280728827,0.03240083706439467,0.0,1.2832126240461144,2.8344634981734904
"mp-300774516, Mg3Si16(Cu3O16)3, Li8Mg3Si16(Cu3O16)3, mp-766403, mp-774516",0.5251976765959466,2937.242968393523,1.0068561192408825,3.1636842105263154,420.70769683539527,0.07425142945312313,0.0,0.8863480114711958,3.544466870059673
"mp-300774552, Y2Ti2S2O5, Li2Y14Ti14(S2O5)7, mp-25305, mp-774554",0.6289695689533433,2116.2867723663408,1.1318217934121728,1.2641363636363638,342.7944536678377,0.07115334542929119,0.0,7.909064851425634,4.16893949995957
"mp-300774711, Ba14Y7(Cu10O21)2, Ba14LiY7(Cu10O21)2, mp-774710, mp-774711",0.496580508958968,2356.173320074747,1.5032283206921722,1.3874999999999995,818.5552494935922,0.015560639421685176,0.0,0.8440155687815089,5.8498653472684765
"mp-300774722, La20Cu9O40, LiLa20Cu9O40, mp-849992, mp-774722",0.4868703884716634,3596.835599320479,1.7541771625093463,1.2328502415458935,738.1849769223321,0.061606546980676136,0.0,0.9104791340445684,6.957906580517907
"mp-300774793, La8Cu3O16, LiLa8Cu3O16, mp-776310, mp-774793",0.4808208661906762,3676.677650105883,1.7410348535083122,1.1595061728395062,744.0499433742175,0.0730175964814821,0.0,1.233563169313182,6.915601218569491
"mp-300774859, NbPO5, LiNbPO5, mp-772125, mp-774859",0.5477837296604231,4428.914385106856,0.9854230257838258,2.363809523809524,526.2752013927887,0.02205459339285732,0.0,0.8311004335472549,3.580413537812075
"mp-300774863, Ni9S10, LiNi9S10, mp-767469, mp-774863",0.4049160199376583,9.740447840054157,1.5373551875473983,4.592894736842107,1593.9999999999998,0.08872590144736757,0.0,0.9214538188448488,5.419283948636488
"mp-300774883, Fe3(SnS4)2, LiFe3(SnS4)2, mp-754767, mp-774883",0.6410124280144225,7.861487994618607,1.1483059792947363,1.7819999999999998,309.00890114395287,0.16838824961538545,0.0,1.176021979319694,4.246809844738581
"mp-300775013, Mn3Fe3(SbO8)2, Li4Mn3Fe3(SbO8)2, mp-775891, mp-775013",0.4601062755046409,3100.078205406493,1.3117127763955538,1.283958333333333,393.1183674143903,0.08559902143228992,0.0,0.9662650359306659,4.874197857366303
"mp-300775092, Cr3Sn3(SbO8)2, Li4Cr3Sn3(SbO8)2, mp-771431, mp-775092",0.4940211654371284,3100.549132072144,1.4185145964380101,1.3286458333333333,368.8864193655081,0.1174744106249994,0.0,0.9653267571901968,5.431623976908685
"mp-300775097, CoO2, Li(CoO2)2, mp-32686, mp-764935",0.4378030549989391,6199.231698943652,1.2464972827463172,2.773333333333333,1482.8570000000002,0.02068371916666667,0.0,1.113906829905997,4.509753254548545
"mp-300775129, Cr3(FeO6)2, Li2Cr3(FeO6)2, mp-776667, mp-775129",0.5922589492355461,4375.807834122227,0.8580999560026361,1.8286274509803924,532.5662600734584,0.0,0.0,0.8027701771229973,3.0674364905127702
"mp-300775136, Cr3Co3(TeO8)2, Li4Cr3Co3(TeO8)2, mp-761712, mp-775136",0.3772183118061687,3100.128483705693,1.3963632274435909,1.56125,421.16035812195884,0.06959163281250103,0.0,0.9722873380431748,5.236994613887314
"mp-300775171, Mn2CrNi3(PO4)6, Li4Mn2CrNi3(PO4)6, mp-764646, mp-775171",0.5417695620151902,2480.285327368753,0.9495368638953321,1.1987777777777775,246.37973912601745,0.08479476460937363,0.0,1.1367976950389125,3.3516079614481216
"mp-300775180, Co3WO8, Li2Co3WO8, mp-765823, mp-775180",0.4414329921078313,4132.956212455237,1.5962583578583702,2.8519444444444435,937.023401728455,0.1492042812499994,0.5499719409228702,0.971055546964514,6.093357097679983
"mp-300775189, MnFe(PO4)2, Li2MnFe(PO4)2, mp-767833, mp-775189",0.5272682215345197,3100.3749092704925,0.9690142347514618,1.3658333333333332,266.2451687680089,0.013957386111110637,0.0,0.8106299325168952,3.4383175141015188
"mp-300775195, Mn11Fe(PO4)12, Li12Mn11Fe(PO4)12, mp-850500, mp-775195",0.5224931718025498,3100.3824672478545,0.9570362986457632,1.3502083333333332,447.7476895050608,0.00566966555555659,0.0,0.8163866139946492,3.406861810234433
"mp-300775229, MnV4O12, Li3MnV4O12, mp-766904, mp-775229",0.5922852482396205,4375.959966572988,0.8420864160991968,1.9911764705882355,601.1655994399093,0.060748271323531,0.0,0.9086731214267498,3.048419681499152
"mp-300775260, CoCu3(PO4)4, Li4CoCu3(PO4)4, mp-775137, mp-761537",0.5544314976816119,3100.359342058081,0.9553789820081954,1.4029166666666666,409.7189780515895,0.016796299062499458,0.0,0.8438813496318079,3.4068086538877482
"mp-300775271, Cr3WO8, Li2Cr3WO8, mp-773181, mp-775271",0.4643739074062813,4133.047635521135,1.4278765355481815,3.2519444444444443,801.7910999626761,0.0949200995833337,0.5499719409228702,0.967558921032718,5.4421007371271575
"mp-300775291, Mn2Cr3O12, Li2Mn2Cr3O12, mp-764449, mp-775291",0.5835363994626438,4375.824906259327,0.8546347874054209,1.7933333333333332,527.142553437567,0.01625944294117776,0.0,0.8034768514430647,3.0709114395570767
"mp-300775304, Na9Fe10(SiO3)20, Na9LiFe10(SiO3)20, mp-775293, mp-775304",0.4837961425541234,2819.2042327104346,0.9740243619490572,2.977020202020202,317.388001767104,0.013753249114057729,0.0,0.8222653816347237,3.4058470472011804
"mp-300775323, Mn3CuNi2(PO4)6, Li4Mn3CuNi2(PO4)6, mp-773677, mp-775323",0.5159890369730654,2480.290929726986,0.9976136106228852,1.1322777777777775,213.7205229934518,0.04412268850694545,0.0,1.1378019532577723,3.5354707899434215
"mp-300775342, VFeO4, LiVFeO4, mp-18949, mp-775342",0.5451081382979186,4133.022829397118,1.0450487713879821,2.0105555555555554,561.8638302624006,0.014605323333334754,0.0,0.9352461677282421,3.7697465835052375
"mp-300775390, Mn2Ni(PO4)3, Li2Mn2Ni(PO4)3, mp-763518, mp-775390",0.5179636043652774,3100.366320231884,0.9803710190413042,1.4105555555555556,300.90303815978166,0.035498592256945294,0.0,1.1307438834377859,3.473130429444328
"mp-300775429, Ba4Bi3O11, Ba4LiBi3O11, mp-755667, mp-775429",0.5176068653978416,3794.0832654690525,1.576717662168264,1.1892222222222222,665.29795550058,0.04987999125000098,1.0999438818457403,0.8356123775608019,6.50217816763684
"mp-300775443, Mn3Fe2Sb3O16, Li4Mn3Fe2Sb3O16, mp-771758, mp-775443",0.4752094178391086,3100.2700185156004,1.3579950973745918,1.34625,363.81101188272453,0.0993140984548626,0.0,0.9634189340824196,5.112325558282902
"mp-300775451, V2Cr3Sb3O16, Li4V2Cr3Sb3O16, mp-773383, mp-775451",0.4720796439048486,3100.3093494065147,1.327377161754667,1.7592708333333331,354.4264549834449,0.11046316083333353,0.0,0.9678968387608524,5.003725842821488
"mp-300775471, V4FeO12, Li3V4FeO12, mp-763248, mp-775471",0.6144268870402316,4375.951430504438,0.8037796611346335,2.0088235294117647,598.8063800604971,0.09528854687499866,0.0,0.905573613850895,2.9019772775728607
"mp-300775506, Mn3Sn3(TeO8)2, Li4Mn3Sn3(TeO8)2, mp-772482, mp-775506",0.3028489780510537,3100.6313178172754,1.3823908394399516,1.025625,379.09003680315396,0.06070719723958451,0.0,0.9584394882813936,5.341511129278774
"mp-300775511, K(WO3)6, KLi(WO3)6, mp-34278, mp-775511",0.5283089807447036,4464.407323573816,1.5576864943750115,4.2687333333333335,2169.618296267436,0.0,1.5839191898578666,0.9536570231468234,6.278838345771932
"mp-300775538, Mn5FeO12, Li3Mn5FeO12, mp-777021, mp-775538",0.4694208708064762,4132.948275651303,1.1212129945485592,1.5,892.7974518647418,0.07223690857638765,0.0,0.8793777006007385,4.05801771027361
"mp-300775553, V3CuO8, Li2V3CuO8, mp-775644, mp-775553",0.4962262859047416,4133.081721347501,1.1104573506283042,2.2183333333333333,623.2881602400347,0.0839676320833318,0.0,0.8175329932660187,4.038498604567268
"mp-300775610, Mn3Cr3(TeO8)2, Li4Mn3Cr3(TeO8)2, mp-772458, mp-775610",0.3112741409124305,3100.166510073895,1.2976674723405537,1.4584374999999998,374.6685636906303,0.0647385974609378,0.0,0.9685585751002356,4.873679608336111
"mp-300775640, Ni5Te(PO4)6, Li4Ni5Te(PO4)6, mp-850365, mp-775640",0.5220495453749834,3100.490832205392,1.0314042098109053,1.5368055555555555,478.9258059890963,0.08075479232638827,0.0,1.1615722268536253,3.688853867304574
"mp-300775647, Mn3SnO8, Li2Mn3SnO8, mp-770865, mp-775647",0.4949087558543268,4133.366173071502,1.2174329955081595,1.3233333333333333,777.2691508056737,0.08873284791666691,0.0,0.8156485805971783,4.5350981404378965
"mp-300775648, MnV4CuO12, Li2MnV4CuO12, mp-771461, mp-775648",0.6132271337654096,3099.8026144049195,0.8829650102224597,1.5993055555555555,493.44375885046753,0.021927639583333658,0.0,0.8913715921860341,3.2100335123534016
"mp-300775651, Mn3CoO8, Li2Mn3CoO8, mp-771811, mp-775651",0.4437887289299191,4132.922536277642,1.1826267360924856,1.5747222222222217,767.4023189243496,0.04578437541666691,0.0,1.1818226778929064,4.287238743711594
"mp-300775677, Fe5P6WO24, Li4Fe5P6WO24, mp-851003, mp-775677",0.5580894113550029,3100.394182541092,1.0329722189397306,1.6519444444444444,399.9972281389569,0.014930368854164657,0.16839382851364082,1.1588554755508584,3.755960009624911
"mp-300775679, Mn3CrO8, Li2Mn3CrO8, mp-773946, mp-775679",0.4555112058679483,4132.953010632941,1.126476514917814,1.7080555555555554,778.6132567166536,0.07419707104166663,0.0,0.8177845645425639,4.076822666868115
"mp-300775700, Ti3Nb2V3O16, Li4Ti3Nb2V3O16, mp-770898, mp-775700",0.4541730729596961,3100.058360165941,1.1326989286270486,1.7757291666666668,303.335585292316,0.0922208104166664,0.0,0.9705462083603053,4.146670021927957
"mp-300775737, Ni9O10, LiNi9O10, mp-656884, mp-775737",0.4205129116592205,4895.274821707088,1.7725309968836946,4.1978947368421045,2109.413421052632,0.05362206789473678,0.0,0.9410949174322216,6.286449598781237
"mp-300775796, Ti3NbO8, Li2Ti3NbO8, mp-776082, mp-775796",0.4363093533264617,4133.569122676999,1.1421949788108483,2.0613888888888887,465.0351064980517,0.09737894076923047,0.0,0.9670662912860551,4.165411614414409
"mp-300775867, SbPO5, LiSbPO5, mp-9750, mp-775867",0.5189038345243454,4429.494827509878,1.1377603732906811,1.8776190476190475,403.5201268194844,0.0,0.0,0.9688527930481744,4.273777523631761
"mp-300775900, NaCu(PO3)3, NaLiCu(PO3)3, mp-761042, mp-775900",0.5287709217398882,2990.4586631190837,0.8880877973311064,1.3178571428571428,255.9381343043416,0.01115431133928535,0.0,0.8118893402181669,3.1302484491924387
"mp-300775936, Na3CuPCO7, Na3LiCuPCO7, mp-767526, mp-775936",0.4916634195360812,2004.8086816236369,0.8746310590090907,2.4443076923076927,232.7109290949723,0.011123215865385559,0.0,0.8420035026854612,3.0949556695644853
"mp-300776051, Mn2Fe(PO4)3, Li2Mn2Fe(PO4)3, mp-776759, mp-776051",0.5330783004644838,3100.3779324614366,0.946645941175018,1.3595833333333331,297.73986186939976,0.08764843041666738,0.0,1.107761005282666,3.3633039180890214
"mp-300776113, TiMn7(PO4)12, Li8TiMn7(PO4)12, mp-778073, mp-776113",0.5256615807438451,3282.599848168048,0.8658909366356558,1.2410294117647058,301.655399968705,0.06438630959558901,0.0,0.8067645664565967,3.060335420081468
"mp-300776140, MnV5O12, Li2MnV5O12, mp-776190, mp-776140",0.6029979628112404,4133.107466545246,0.8789160538428704,2.2787037037037043,722.1002874720982,0.05826677333333485,0.0,0.9041086477042541,3.1962394038895323
"mp-300776170, TiO2, LiTi2O4, mp-756587, mp-776170",0.4185543765376265,6200.338441689601,1.062297734155954,2.4316666666666658,750.6903333333332,0.11145533958333333,0.0,0.9687058235412016,3.81976535620561
"mp-300776203, V3NiO8, Li2V3NiO8, mp-776184, mp-776203",0.4944254513222903,4133.057036417218,1.103701934300659,2.3261111111111106,623.2957874840864,0.04964346270833353,0.0,1.5585129937981053,3.981948551236972
"mp-300776322, V5CoO12, Li2V5CoO12, mp-761587, mp-776322",0.5904732990763087,4133.084932401126,0.9143276191081372,2.3396296296296297,712.3933777965158,0.05888868722222361,0.0,0.9033592812526572,3.3233332894250536
"mp-300776357, SbP(OF3)2, Li2SbP(OF3)2, mp-554701, mp-776357",0.6157821825027812,3721.311282055271,0.8341029954239578,1.0075,273.7246901900293,0.0,0.0,0.8677675738039997,3.134458960569772
"mp-300776365, Mn21O40, Li9Mn21O40, mp-849596, mp-776365",0.4729927619712802,6097.904536502898,1.1343059550901171,2.294344262295082,1285.3511475409834,0.04335267303278734,0.0,0.8388284603063231,4.119366431581865
"mp-300776371, Nb2(PO4)3, LiNb2(PO4)3, mp-17242, mp-26533",0.6020477688036958,4377.000247633007,0.848267891678655,2.3188235294117647,420.1421336566832,0.0,0.0,1.1990181701635807,3.063446593567805
