,chargedensityvoldens,HeatFusion wmean,numberDensity,BCCenergy_p wstd,energysStab,NfValenc wstd,metalloid,BCCvolume_padiff wstd,density,nelements
"mp-300772030, TiO2, Li3Ti4O8, mvc-11115, mp-761891",0.9869405334512512,2.4316666666666658,0.08027730146489664,0.456960815,0.181589499166666,0.0,0.0,0.6166666666666665,3.5487991145039217,2.0
"mp-300772068, Co4TeO8, Li3Co4TeO8, mp-780537, mp-772068",1.4471582368379472,2.1523076923076925,0.08653174786357526,0.8030889038223683,0.04569372743589728,0.0,1.0,0.4705126730167602,5.430660832762665,3.0
"mp-300772084, Cu3(P2O7)2, Li5Cu6(P2O7)4, mp-772942, mp-772084",0.9990908202900046,1.873650793650793,0.0834619679380226,0.4655264499309808,0.05135760964285474,0.0,0.0,0.6790290442467177,3.5540535800996262,3.0
"mp-300772150, Ti13O22, Li2Ti13O22, mp-656852, mp-772150",1.0802738270383223,2.697,0.08431872759631903,0.649742143,0.01706734221428441,0.0,0.0,0.5857142857142855,3.8974356267408834,2.0
"mp-300772224, Ti3MnCr(PO4)6, LiTi3MnCr(PO4)6, mp-772341, mp-772224",0.8441127330273664,1.1021714285714288,0.07667293892513602,0.5221316767228534,0.017363484535716008,0.0,0.0,0.6572711989194722,2.9842098383553384,5.0
"mp-300772240, MnH4(SO5)2, LiMnH4(SO5)2, mp-772662, mp-771543",0.7246965807863902,0.2763529411764706,0.09002230781541544,0.4326368873414583,0.0192153645710782,0.0,0.0,0.4643973363585424,2.489319528076245,4.0
"mp-300772251, Mn4NiO8, Li3Mn4NiO8, mp-773257, mp-772251",1.2492953439412957,1.8174358974358973,0.08715079764611869,0.9438726934515416,0.08548590951923085,0.0,0.0,0.5167316812772628,4.524539140899803,3.0
"mp-300772256, VPO5, LiVPO5, mp-770892, mp-772256",0.7274238378599572,1.9590476190476187,0.06725972503841876,0.44518305928678537,0.028477587142855764,0.0,0.0,0.5826550642653627,2.5833654504113883,3.0
"mp-300772283, Cr3SbO8, Li2Cr3SbO8, mp-773170, mp-772283",1.2793101750216698,2.3486111111111105,0.08458232423326212,0.8487975085398174,0.1026214791666682,0.0,1.0,0.492270972002761,4.748965334647784,3.0
"mp-300772298, Ti2Ni(PO5)2, LiTi2Ni(PO5)2, mp-772218, mp-772298",1.0027221859089104,1.4176666666666664,0.08514607177451672,0.4812158637833414,0.00496110966666663,0.0,0.0,0.5817941236416614,3.547612482312516,4.0
"mp-300772356, V3Cr3(WO8)2, Li4V3Cr3(WO8)2, mp-775969, mp-772356",1.4007752184630269,2.4545833333333333,0.08306302781914676,0.22480980615081825,0.09600671031249952,0.5051814855409225,0.0,0.5120385371646031,5.359034979634398,4.0
"mp-300772366, Fe(SO4)2, LiFe(SO4)2, mp-771582, mp-772366",0.7636437662057036,0.5761212121212121,0.0709394450460699,0.5437035405488385,0.05963972543560559,0.0,0.0,0.7741960361629787,2.6554837811340497,3.0
"mp-300772380, V(SO4)2, LiV(SO4)2, mp-771598, mp-772380",0.7640850580367464,0.8091515151515152,0.07276986212759241,0.5342818341812621,0.012720870795454252,0.0,0.0,0.7741960361629787,2.670136055159932,3.0
"mp-300772402, Mn5Cr3O16, Li4Mn5Cr3O16, mp-771553, mp-772402",1.2121566038753582,1.8204166666666663,0.09222543959109307,0.2754524931215931,0.05351726406250101,0.0,0.0,0.5583477203132436,4.381632463356502,3.0
"mp-300772420, Co3SnO8, Li2Co3SnO8, mp-772446, mp-772420",1.4447846679972451,1.5975,0.09160388235213722,0.6462394401640817,0.06337322729166582,0.0,0.0,0.5053776014642203,5.368340018355153,3.0
"mp-300772438, CoPO4, LiCoPO4, mp-777906, mp-772438",0.9058807233868126,1.9788888888888885,0.07567539042049916,0.3515130098797233,0.05684282062499867,0.0,0.0,0.6309503696443203,3.223323974365268,3.0
"mp-300772451, MnPO4, Li2Mn3(PO4)3, mp-773411, mp-772451",0.9309820720621648,1.7961111111111108,0.07993264665231006,0.37291110553608703,0.047251499305556166,0.0,0.0,0.6175297263187887,3.3162776832812253,3.0
"mp-300772516, CoPO4, LiCoPO4, mp-771533, mp-772516",0.652318334965656,1.9788888888888885,0.05449331617568516,0.3515130098797233,0.01931325229166525,0.0,0.0,0.6309503696443203,2.321092914033677,3.0
"mp-300772561, CuSb(PO4)2, Li2CuSb(PO4)2, mp-755148, mp-772561",1.0812498029647295,1.5047916666666663,0.07682846574099063,0.5414781599697559,0.06880943770833348,0.0,1.0,0.5740834657869699,3.989414831495588,4.0
"mp-300772578, Mn3SnO8, Li2Mn3SnO8, mp-771670, mp-772578",1.3232515989640874,1.3233333333333333,0.0865617425818602,0.7921324053204976,0.044792500208333585,0.0,0.0,0.4869326443702589,4.929286365602931,3.0
"mp-300772661, MnSn3(PO4)4, Li4MnSn3(PO4)4, mp-771800, mp-772661",1.0540349867165488,1.1670833333333333,0.07179988765944112,0.4968711879248729,0.07183846874999933,0.0,0.0,0.537371118104122,3.929275956104148,4.0
"mp-300772687, Cr3Ni(SO4)6, LiCr3Ni(SO4)6, mp-776858, mp-767547",0.8502205673835914,0.706514705882353,0.07676140573984529,0.5830258992973801,0.006096572984068516,0.0,0.0,0.7850821473836633,2.965657574540888,4.0
"mp-300772690, Mn4CoO8, Li3Mn4CoO8, mp-770056, mp-772690",1.2226486912888324,1.7846153846153847,0.0857384827261072,0.8968242531140665,0.04600090205128637,0.0,0.0,0.5200903726397536,4.453843265134955,3.0
"mp-300772701, Fe(SbO3)4, Li3Fe(SbO3)4, mp-770991, mp-772701",1.482465446472606,1.8747058823529408,0.07964894399823598,0.5182184829706555,0.08207647025735199,0.0,1.0,0.5493979088818386,5.71735669872767,3.0
"mp-300772721, Si6Bi9O26, LiSi6Bi9O26, mp-775315, mp-772721",1.731550880491249,3.308406504065041,0.07039919417955877,0.36899479588861855,0.05271352804877871,1.448706576089512,1.0,0.1882069746099321,7.02920753367638,3.0
"mp-300772731, Co3TeO8, Li2Co3TeO8, mp-761512, mp-772731",1.397999550019865,1.8816666666666664,0.08773768534324976,0.6878253439242601,0.024083148645833496,0.0,1.0,0.503177587267042,5.249699368098669,3.0
"mp-300772741, Mn3SnO8, Li2Mn3SnO8, mp-850479, mp-772741",1.2108572793448442,1.3233333333333333,0.07920936290579507,0.7921324053204976,0.09624488229166683,0.0,0.0,0.4869326443702589,4.5106027322681435,3.0
"mp-300772826, KTiAsO5, K2LiTi2(AsO5)2, mp-6488, mp-772826",0.9083412692798306,1.3132812500000002,0.06567473109335291,0.5201430528463402,0.0,0.0,1.0,0.43408364779230335,3.2973446078021857,4.0
"mp-300772829, Ba6Ti7(Sb3O14)3, Ba6Li2Ti7(Sb3O14)3, mp-773058, mp-772829",1.4208042961361993,1.285625,0.07290800745156344,0.5273202077215374,0.04388948671630821,0.0,1.0,0.4906119173091514,5.5366128590076755,4.0
"mp-300773049, KNb2O5, K3LiNb6O15, mp-773070, mp-773049",1.189335829237803,2.643125,0.06952475995458368,0.9790708357756958,0.06851548823718012,0.0,0.0,0.4959727959010426,4.4001499339005985,3.0
"mp-300773072, Ba8Nb7O24, Ba8LiNb7O24, mp-780569, mp-773072",1.5334890732085342,2.326837606837607,0.06647061240454932,0.6100310511821248,0.02875699153846334,0.0,0.0,0.5149187842486654,6.0366228852795984,3.0
"mp-300773084, Ba6Ti7Nb9O42, Ba6Li2Ti7Nb9O42, mp-773061, mp-773084",1.322119876154269,1.6445703125,0.07295364983546751,0.5591458234568273,0.0023000196595983624,0.0,0.0,0.5068044381468957,5.048538858316176,4.0
"mp-300773087, MgSi4(CuO6)2, Li2MgSi4(CuO6)2, mp-756830, mp-773087",0.994930918914822,3.1468421052631577,0.08773192834724478,0.5719017014388297,0.06739019626644538,0.0,1.0,0.5884388678924407,3.4943183388219885,4.0
"mp-300773089, KNb2PO8, K3Li2Nb6(PO8)3, mp-773047, mp-773089",0.9514020887334972,1.7215625,0.06534870156161406,0.7180818031009428,0.009872235868053636,0.0,0.0,0.4822292255523258,3.4713650544746035,4.0
"mp-300773118, Ba6Ta9Ti7O42, Ba6Li2Ta9Ti7O42, mp-773060, mp-773118",1.6526389827457322,1.875546875,0.07348199472687947,0.6118352954443209,0.0,0.8524937568503068,0.0,0.5068044381468957,6.595807422604648,4.0
"mp-300773195, NiSn(PO4)2, Li2NiSn(PO4)2, mp-763591, mp-773195",1.1347595463053628,1.3222916666666666,0.0815681787431136,0.5128243994266579,0.035278469861111716,0.0,0.0,0.539939050662935,4.146331686620766,4.0
"mp-300773261, Zn(FeO2)4, LiZn(FeO2)4, mvc-11657, mp-773261",1.2841634029740931,1.642769230769231,0.08686854998595428,1.0086190568261786,0.29055414644230915,0.0,0.0,0.5185830084187529,4.624656984292619,3.0
"mp-300773283, Mn3FeO8, Li2Mn3FeO8, mp-773305, mp-773283",1.1208053554312136,1.5083333333333335,0.08398304570953702,0.6295772355239017,0.08615900536458287,0.0,0.0,0.5591541078640853,4.0518606730449775,3.0
"mp-300773342, Na5Mn2P2(CO7)2, Na5LiMn2P2(CO7)2, mp-769461, mp-773342",0.7933457422195015,2.5102400000000005,0.07889815748595508,0.4077343103164465,0.00998911300000227,0.0,0.0,0.43311219850853455,2.802563768809898,5.0
"mp-300773352, MnFe(PO4)2, Li2MnFe(PO4)2, mp-773263, mp-773352",0.9724114947708736,1.3658333333333332,0.08291392017715249,0.39235620596365545,0.013730202916667269,0.0,0.0,0.6513193788396732,3.450371886685319,4.0
"mp-300773357, FePO4, Li2Fe3(PO4)3, mp-773675, mp-773357",0.9643944013329584,1.8461111111111108,0.08166711091132177,0.3599343763674861,0.04062296430555623,0.0,0.0,0.6157872324850229,3.408736740343425,3.0
"mp-300773362, V2O5, LiV4O10, mp-25646, mp-776037",0.8984626288191483,3.15,0.07534661179703467,0.3985545235714284,0.030146620238095775,0.0,0.0,0.6339285714285714,3.2508706724194374,2.0
"mp-300773375, V3O7, Li2V3O7, mp-764115, mp-773375",0.7316000077274328,3.302,0.06030145756492655,0.47997604,0.09924601133333333,0.0,0.0,0.62125,2.6517229193856307,2.0
"mp-300773417, Cr3P4O15, LiCr3P4O15, mp-763487, mp-775294",0.8210394793558704,2.1281818181818184,0.07384996637157268,0.33740079989536537,0.09139418434658886,0.0,0.0,0.6574087163222139,2.8978444458445667,3.0
"mp-300773427, Mn3CuO8, Li2Mn3CuO8, mp-771841, mp-849420",1.1526788166597022,1.5025000000000002,0.08482900982023624,0.801589689986143,0.06132120468750112,0.0,0.0,0.5593492368718592,4.183073311733188,3.0
"mp-300773446, Na5Fe2P2(CO7)2, Na5LiFe2P2(CO7)2, mp-770394, mp-773446",0.8071391803325697,2.52464,0.07965481845170758,0.4061142588488073,0.009589898000000652,0.0,0.0,0.4328471095536263,2.8390383666793046,5.0
"mp-300773469, Mn5Te3O16, Li4Mn5Te3O16, mp-771603, mp-773469",1.2827558673023547,1.6695833333333334,0.07755254686576922,0.6605784158896925,0.06396817132812505,0.0,1.0,0.4958253326903631,4.901547581419009,3.0
"mp-300773518, Cr3Fe3(TeO8)2, Li4Cr3Fe3(TeO8)2, mp-763448, mp-773518",1.2818000048036116,1.4865625,0.08297213571198947,0.5067000829496857,0.09802098260416957,0.0,1.0,0.4865590396590374,4.791898696587087,4.0
"mp-300773519, Mn3Fe(PO4)4, Li4Mn3Fe(PO4)4, mp-773279, mp-773519",0.962164117282562,1.356458333333333,0.08232404032113556,0.4728063541821178,0.008403964583333591,0.0,0.0,0.6515516284950952,3.4206587327631657,4.0
"mp-300773523, Na5Fe2P2(CO7)2, Na5LiFe2P2(CO7)2, mp-769456, mp-773523",0.8114321902530228,2.52464,0.08007848630745974,0.4061142588488073,0.013468520800000938,0.0,0.0,0.4328471095536263,2.854138637078368,5.0
"mp-300773525, Fe3O4, LiFe3O4, mp-715614, mp-773525",1.4067305999779982,3.022142857142857,0.09223174188377746,1.0726747599999995,0.24747855642857355,0.0,0.0,0.5071428571428571,5.065747967641191,2.0
"mp-300773529, Na5Fe2P2(CO7)2, Na5LiFe2P2(CO7)2, mp-769488, mp-773529",0.808913951942053,2.52464,0.07982996681990892,0.4061142588488073,0.01093984719999952,0.0,0.0,0.4328471095536263,2.8452809637606897,5.0
"mp-300773535, VFeO4, LiVFeO4, mp-850978, mp-773535",1.0976323787456606,2.0105555555555554,0.08376975832992836,0.10614450837662304,0.07144861500000133,0.0,0.0,0.5578286829360539,3.9594285195183394,3.0
"mp-300773544, CoSbO4, LiCoSbO4, mp-765886, mp-773544",1.4259097888268837,2.0483333333333333,0.08013361534571603,0.4048863190795003,0.09321619145833182,0.0,1.0,0.5027582869150227,5.426629582555937,3.0
"mp-300773681, Na2MnPCO7, Na2LiMnPCO7, mp-768058, mp-773681",0.7734102575821244,2.593166666666667,0.07711406727068909,0.4345987904852063,0.010530843333333985,0.0,0.0,0.4513591396950219,2.730662667187232,5.0
"mp-300773699, Mg(Fe5O8)2, LiMg(Fe5O8)2, mp-773318, mp-773699",1.3088758278488524,1.853086419753086,0.09102618501582377,1.2308943721133003,0.21523117555555427,0.0,0.0,0.495760444089781,4.6954993853954665,3.0
"mp-300773718, Fe2(PO4)3, LiFe2(PO4)3, mp-25661, mp-31845",0.8000328650525347,1.6839215686274511,0.07260450380953554,0.3985827770480819,0.09166568314951196,0.0,0.0,0.6520100108664949,2.8126836194140665,3.0
"mp-300773719, Fe23O32, LiFe23O32, mp-776135, mp-773719",1.377082091924167,2.9515454545454545,0.09137529051702097,1.0168553523636363,0.21817891054545768,0.0,0.0,0.5163636363636364,4.955893976955844,2.0
"mp-300773728, V9O22, LiV18O44, mp-850238, mp-775458",0.9202203480715322,3.1990322580645163,0.0767394837858796,0.4248195288709676,0.04104519548387131,0.0,0.0,0.6298387096774194,3.3314859419886402,2.0
"mp-300773763, Cr3Fe2Sb3O16, Li4Cr3Fe2Sb3O16, mp-775288, mp-773763",1.3473403716109795,1.5990625,0.08226169672362454,0.4484783953683268,0.11773747125000078,0.0,1.0,0.4877481005964212,5.059553352052144,4.0
"mp-300773961, Mn15NiO32, Li8Mn15NiO32, mp-853227, mp-773961",1.1450898145750492,1.5150694444444444,0.0859329054479991,1.089377423226022,0.04208856403646077,0.0,0.0,0.5595355979137567,4.1463130835813855,3.0
"mp-300773983, MgCr3Se3(SO8)3, Li2MgCr3Se3(SO8)3, mp-773999, mp-773983",0.8762105554941709,0.5999588235294118,0.07205131641368731,0.6137380111494546,0.0,0.0,0.0,0.49345832067249296,3.1577359901215933,5.0
"mp-300773984, Ti6Co3O16, Li3Ti6Co3O16, mp-765900, mp-773984",1.104152168498289,1.826933333333333,0.08340242546597917,0.42357665723470667,0.09753969419999996,0.0,0.0,0.5495403250798696,3.988553238603992,3.0
"mp-300773988, Ti3Co3(SbO8)2, Li4Ti3Co3(SbO8)2, mp-762505, mp-773988",1.340801454779876,1.3973958333333334,0.08794243477949032,0.4673335081044486,0.10133201586805553,0.0,1.0,0.4919116042209082,4.988879429099794,4.0
"mp-300774007, ZnCr3(SO4)6, LiZnCr3(SO4)6, mvc-16353, mp-769549",0.8428546206396359,0.6299558823529412,0.07570613997176327,0.6198524949917117,0.006828294969363213,0.0,0.0,0.7864414589770156,2.9497181817937275,4.0
"mp-300774013, V3Fe2CuO12, LiV3Fe2CuO12, mp-774409, mp-767459",0.9728984452580496,1.505,0.073344749344962,0.5647784852638711,0.046199153437500584,0.0,0.0,0.5124786016309653,3.5187907328576835,4.0
"mp-300774059, Ti12Fe5O32, Li7Ti12Fe5O32, mp-773987, mp-774059",1.0485331235763695,1.6727210884353738,0.08143835624913692,0.4364375372084553,0.10207868801020403,0.0,0.0,0.5553054182589802,3.768847834642195,3.0
"mp-300774102, NiO2, Li3(NiO2)4, mvc-13696, mp-764850",1.2999631433368024,2.9866666666666664,0.09131954499157166,0.08660596999999992,0.2667565836111105,0.0,0.0,0.5933333333333332,4.584178085114343,2.0
"mp-300774123, Mn3TeO8, Li2Mn3TeO8, mp-771740, mp-774123",1.1779348972057184,1.6075,0.07624884832623764,0.8320070257205917,0.06899435421874944,0.0,1.0,0.485959177656441,4.4358152794087005,3.0
"mp-300774141, Cr2P4H3O16, Li2Cr2P4H3O16, mp-776748, mp-763238",0.8156215434940611,1.1986,0.08790122300036346,0.4728341338993097,0.0702141730500001,0.0,0.0,0.5372326357483298,2.8427917882373466,4.0
"mp-300774144, WO3, Li(WO3)2, mp-771798, mp-774144",1.7225411311179286,6.62125,0.07243819795640544,0.6974432237499999,0.0053953912499995465,1.75,0.0,0.6656249999999999,6.971748343491273,2.0
"mp-300774149, CrWO6, Li2CrWO6, mvc-5774, mp-774149",1.291301780471641,3.109583333333333,0.07290024743680612,0.27249619675742504,0.18000640171875126,0.8249579113843054,0.0,0.6269688433690748,5.0211939142964335,3.0
"mp-300774301, Cr3(NiO6)2, Li2Cr3(NiO6)2, mp-776703, mp-780190",0.9003852967109213,1.9725490196078432,0.07040336525433705,0.5035214224911174,0.08635613955882349,0.0,0.0,0.5900906687185685,3.2002947576835843,3.0
"mp-300774307, MgCr3(SO4)6, LiMgCr3(SO4)6, mp-772325, mp-769554",0.8118285216824338,0.6403382352941177,0.07644769645809069,0.6166857036544928,0.0,0.0,0.0,0.7849393589549224,2.8251429672683748,4.0
"mp-300774351, Cr3(CuO6)2, Li3Cr3(CuO6)2, mp-764630, mp-774351",0.925516898605824,1.820392156862745,0.07172803878123073,0.6030452475245028,0.05148655676470604,0.0,0.0,0.5900906687185685,3.3285074585213965,3.0
"mp-300774369, V12O29, LiV24O58, mp-774272, mp-765490",0.9358554740230266,3.2241463414634137,0.07782032689054591,0.4382723364634145,0.042678435487806254,0.0,0.0,0.6277439024390243,3.389066291104061,2.0
"mp-300774459, Ti16CuS32, Li8Ti16CuS32, mp-767157, mp-774459",0.8992067048928764,2.0072925170068032,0.05083563806901897,1.0404875040973578,0.018083583571427475,0.0,0.0,3.141589418025803,3.1965518176214114,3.0
"mp-300774464, Co(SO4)2, LiCo(SO4)2, mp-772442, mp-774464",0.7655414573954101,0.6485454545454544,0.07053755626061327,0.5662066405998638,0.05127900566287824,0.0,0.0,0.7821871871866081,2.6733235977760668,3.0
"mp-300774465, Mn(SO4)2, LiMn(SO4)2, mp-771564, mp-774465",0.8113998384358098,0.5488484848484848,0.0759987331763867,0.5352127662813375,0.03240083706439467,0.0,0.0,0.775114167091451,2.8344634981734904,3.0
"mp-300774516, Mg3Si16(Cu3O16)3, Li8Mg3Si16(Cu3O16)3, mp-766403, mp-774516",1.0068561192408825,3.1636842105263154,0.08711572359641992,0.5704528780490815,0.07425142945312313,0.0,1.0,0.5885045229905479,3.544466870059673,4.0
"mp-300774552, Y2Ti2S2O5, Li2Y14Ti14(S2O5)7, mp-25305, mp-774554",1.1318217934121728,1.2641363636363638,0.06612004320266965,0.3109856297295021,0.07115334542929119,0.0,0.0,0.7717101275843609,4.16893949995957,4.0
"mp-300774711, Ba14Y7(Cu10O21)2, Ba14LiY7(Cu10O21)2, mp-774710, mp-774711",1.5032283206921722,1.3874999999999995,0.06515384910750617,0.3494312028984846,0.015560639421685176,0.0,0.0,0.3913205678996449,5.8498653472684765,4.0
"mp-300774722, La20Cu9O40, LiLa20Cu9O40, mp-849992, mp-774722",1.7541771625093463,1.2328502415458935,0.07246124546486196,0.4400001334707898,0.061606546980676136,0.0,0.0,0.5287778958617678,6.957906580517907,3.0
"mp-300774793, La8Cu3O16, LiLa8Cu3O16, mp-776310, mp-774793",1.7410348535083122,1.1595061728395062,0.07217932737156578,0.4879200959407713,0.0730175964814821,0.0,0.0,0.5404881026604679,6.915601218569491,3.0
"mp-300774859, NbPO5, LiNbPO5, mp-772125, mp-774859",0.9854230257838258,2.363809523809524,0.07403100314809072,0.4570792537408536,0.02205459339285732,0.0,0.0,0.5826550642653627,3.580413537812075,3.0
"mp-300774863, Ni9S10, LiNi9S10, mp-767469, mp-774863",1.5373551875473983,4.592894736842107,0.0730457115403402,0.4980094700000001,0.08872590144736757,0.0,0.0,2.677861842105264,5.419283948636488,2.0
"mp-300774883, Fe3(SnS4)2, LiFe3(SnS4)2, mp-754767, mp-774883",1.1483059792947363,1.7819999999999998,0.05026245223546896,0.6043114506312269,0.16838824961538545,0.0,0.0,2.7050024214285378,4.246809844738581,3.0
"mp-300775013, Mn3Fe3(SbO8)2, Li4Mn3Fe3(SbO8)2, mp-775891, mp-775013",1.3117127763955538,1.283958333333333,0.08468672492322397,0.4680591541109435,0.08559902143228992,0.0,1.0,0.4837522823319726,4.874197857366303,4.0
"mp-300775092, Cr3Sn3(SbO8)2, Li4Cr3Sn3(SbO8)2, mp-771431, mp-775092",1.4185145964380101,1.3286458333333333,0.07760161100308023,0.5320361270511488,0.1174744106249994,0.0,1.0,0.476383274016858,5.431623976908685,4.0
"mp-300775097, CoO2, Li(CoO2)2, mp-32686, mp-764935",1.2464972827463172,2.773333333333333,0.08960005094726604,0.34343055833333325,0.02068371916666667,0.0,0.0,0.6241666666666665,4.509753254548545,2.0
"mp-300775129, Cr3(FeO6)2, Li2Cr3(FeO6)2, mp-776667, mp-775129",0.8580999560026361,1.8286274509803924,0.06831691421400468,0.34592787924997404,0.0,0.0,0.0,0.5898120045336832,3.0674364905127702,3.0
"mp-300775136, Cr3Co3(TeO8)2, Li4Cr3Co3(TeO8)2, mp-761712, mp-775136",1.3963632274435909,1.56125,0.08968360080613147,0.5107459350252106,0.06959163281250103,0.0,1.0,0.492041936330401,5.236994613887314,4.0
"mp-300775171, Mn2CrNi3(PO4)6, Li4Mn2CrNi3(PO4)6, mp-764646, mp-775171",0.9495368638953321,1.1987777777777775,0.08004344566976382,0.4858509381001077,0.08479476460937363,0.0,0.0,0.637204726777431,3.3516079614481216,5.0
"mp-300775180, Co3WO8, Li2Co3WO8, mp-765823, mp-775180",1.5962583578583702,2.8519444444444435,0.09011652506081297,0.29192418480835197,0.1492042812499994,0.5499719409228702,0.0,0.569666928082206,6.093357097679983,3.0
"mp-300775189, MnFe(PO4)2, Li2MnFe(PO4)2, mp-767833, mp-775189",0.9690142347514618,1.3658333333333332,0.08262424842030339,0.39235620596365545,0.013957386111110637,0.0,0.0,0.6513193788396732,3.4383175141015188,4.0
"mp-300775195, Mn11Fe(PO4)12, Li12Mn11Fe(PO4)12, mp-850500, mp-775195",0.9570362986457632,1.3502083333333332,0.08207462751240928,0.5839162970038211,0.00566966555555659,0.0,0.0,0.6517065550240655,3.406861810234433,4.0
"mp-300775229, MnV4O12, Li3MnV4O12, mp-766904, mp-775229",0.8420864160991968,1.9911764705882355,0.06924526808492074,0.6758625621729305,0.060748271323531,0.0,0.0,0.5909531436339913,3.048419681499152,3.0
"mp-300775260, CoCu3(PO4)4, Li4CoCu3(PO4)4, mp-775137, mp-761537",0.9553789820081954,1.4029166666666666,0.07822473540731331,0.5204433320390853,0.016796299062499458,0.0,0.0,0.6531871680609597,3.4068086538877482,4.0
"mp-300775271, Cr3WO8, Li2Cr3WO8, mp-773181, mp-775271",1.4278765355481815,3.2519444444444443,0.08406529271153299,0.5308444037373126,0.0949200995833337,0.5499719409228702,0.0,0.5566539142473657,5.4421007371271575,3.0
"mp-300775291, Mn2Cr3O12, Li2Mn2Cr3O12, mp-764449, mp-775291",0.8546347874054209,1.7933333333333332,0.06866526740218383,0.3135750360889473,0.01625944294117776,0.0,0.0,0.5904371384155891,3.0709114395570767,3.0
"mp-300775304, Na9Fe10(SiO3)20, Na9LiFe10(SiO3)20, mp-775293, mp-775304",0.9740243619490572,2.977020202020202,0.08878488752449247,0.4929003281398277,0.013753249114057729,0.0,1.0,0.5637822934805896,3.4058470472011804,4.0
"mp-300775323, Mn3CuNi2(PO4)6, Li4Mn3CuNi2(PO4)6, mp-773677, mp-775323",0.9976136106228852,1.1322777777777775,0.08371566249543279,0.5305378860756367,0.04412268850694545,0.0,0.0,0.6373959337475524,3.5354707899434215,5.0
"mp-300775342, VFeO4, LiVFeO4, mp-18949, mp-775342",1.0450487713879821,2.0105555555555554,0.07975665142294887,0.10614450837662304,0.014605323333334754,0.0,0.0,0.5578286829360539,3.7697465835052375,3.0
"mp-300775390, Mn2Ni(PO4)3, Li2Mn2Ni(PO4)3, mp-763518, mp-775390",0.9803710190413042,1.4105555555555556,0.08302004722925542,0.480477499961215,0.035498592256945294,0.0,0.0,0.6516118676342684,3.473130429444328,4.0
"mp-300775429, Ba4Bi3O11, Ba4LiBi3O11, mp-755667, mp-775429",1.576717662168264,1.1892222222222222,0.05212279521014837,0.4637550523295751,0.04987999125000098,1.0999438818457403,0.0,0.4431555578151949,6.50217816763684,3.0
"mp-300775443, Mn3Fe2Sb3O16, Li4Mn3Fe2Sb3O16, mp-771758, mp-775443",1.3579950973745918,1.34625,0.08230257098941997,0.4414744593143383,0.0993140984548626,0.0,1.0,0.488930480977155,5.112325558282902,4.0
"mp-300775451, V2Cr3Sb3O16, Li4V2Cr3Sb3O16, mp-773383, mp-775451",1.327377161754667,1.7592708333333331,0.0822615348651426,0.4395744621959444,0.11046316083333353,0.0,1.0,0.4877481005964212,5.003725842821488,4.0
"mp-300775471, V4FeO12, Li3V4FeO12, mp-763248, mp-775471",0.8037796611346335,2.0088235294117647,0.06578642433174517,0.691688029356751,0.09528854687499866,0.0,0.0,0.5906421348734691,2.9019772775728607,3.0
"mp-300775506, Mn3Sn3(TeO8)2, Li4Mn3Sn3(TeO8)2, mp-772482, mp-775506",1.3823908394399516,1.025625,0.07479800425028385,0.5473065580523396,0.06070719723958451,0.0,1.0,0.4599977361947536,5.341511129278774,4.0
"mp-300775511, K(WO3)6, KLi(WO3)6, mp-34278, mp-775511",1.5576864943750115,4.2687333333333335,0.06609909196215275,1.2551293183807084,0.0,1.5839191898578666,0.0,0.5931918566240413,6.278838345771932,3.0
"mp-300775538, Mn5FeO12, Li3Mn5FeO12, mp-777021, mp-775538",1.1212129945485592,1.5,0.08418365850580872,0.8222834803571011,0.07223690857638765,0.0,0.0,0.5593019534955476,4.05801771027361,3.0
"mp-300775553, V3CuO8, Li2V3CuO8, mp-775644, mp-775553",1.1104573506283042,2.2183333333333333,0.0847485421340513,0.8075537026928203,0.0839676320833318,0.0,0.0,0.55802520519205,4.038498604567268,3.0
"mp-300775610, Mn3Cr3(TeO8)2, Li4Mn3Cr3(TeO8)2, mp-772458, mp-775610",1.2976674723405537,1.4584374999999998,0.08466415373635534,0.5080746269313703,0.0647385974609378,0.0,1.0,0.4871807653097541,4.873679608336111,4.0
"mp-300775640, Ni5Te(PO4)6, Li4Ni5Te(PO4)6, mp-850365, mp-775640",1.0314042098109053,1.5368055555555555,0.08070811053967485,0.5538912505800204,0.08075479232638827,0.0,1.0,0.6100188925230396,3.688853867304574,4.0
"mp-300775647, Mn3SnO8, Li2Mn3SnO8, mp-770865, mp-775647",1.2174329955081595,1.3233333333333333,0.07963951953682873,0.7921324053204976,0.08873284791666691,0.0,0.0,0.4869326443702589,4.5350981404378965,3.0
"mp-300775648, MnV4CuO12, Li2MnV4CuO12, mp-771461, mp-775648",0.8829650102224597,1.5993055555555555,0.06766510410723052,0.7500293217796974,0.021927639583333658,0.0,0.0,0.512658471894196,3.2100335123534016,4.0
"mp-300775651, Mn3CoO8, Li2Mn3CoO8, mp-771811, mp-775651",1.1826267360924856,1.5747222222222217,0.08808155485466197,0.6773955808273079,0.04578437541666691,0.0,0.0,0.5629963679906456,4.287238743711594,3.0
"mp-300775677, Fe5P6WO24, Li4Fe5P6WO24, mp-851003, mp-775677",1.0329722189397306,1.6519444444444444,0.07883498593672766,0.4713675673284146,0.014930368854164657,0.16839382851364082,0.0,0.6508553846856766,3.755960009624911,4.0
