,density,nelements,other,BoilingT wstd,HeatCapacityMass wmean,AtomicVolum wmean,HeatFusion wmean,HeatFusion wstd,MeltingT wstd,BCCenergydiff wmean,GSmagmom wstd,ionicitymean,q4,sq_pyr,numberDensity,ShannonRadii,deltaShannonstd,deltashannonmax,chargedensityvoldens,negativeoxdensity,energysStab,volumeshannonflex,metalloid,BulkModulus wstd,IsAlkali wstd,deltaShannon,lin,bent
"mp-300540418, MnPO4, LiMnPO4, mp-540419, mp-540418",2.581660518301453,3.0,3.0,148.0590975186081,0.2733333333333333,4133.845305124435,1.7961111111111108,1.2276312129714395,98.49463449696822,0.5586549173800001,2.4365382515699923e-05,1.532857142857143,0.2393976293250708,0.17452085101766576,0.062226079265302,0.6451532879780922,0.2103535654803689,0.7245457558534776,0.7247522337488016,0.04148405284353466,0.10055640708333337,194.91344869972096,0.0,9.027051252817149,0.0,0.2601276065603086,2.8262118755803214,2.8262118755803214
"mp-300540423, Cr(PO3)4, LiCr(PO3)4, mp-540424, mp-540423",2.3780021657722528,3.0,3.0,45.08166659321714,0.28511764705882353,4377.084616129672,1.9176470588235293,1.7840104892083837,36.794434829852854,0.5967702719607844,0.0,1.3852631578947372,0.26591349503592904,0.25003304522415004,0.06617611527813384,0.6142521869571734,0.06819654537222622,0.3969487482486516,0.6800811407690905,0.046712551961035666,0.05170674805146813,306.38695310082767,0.0,3.9698982697549066,0.0,0.16250133471859493,2.9931310254088146,2.9931310254088146
"mp-300540431, Fe5(PO4)4, Li2Fe5(PO4)4, mp-540432, mp-540431",3.399630964562231,3.0,3.0,261.3156131135086,0.2667866666666667,3968.6253063459294,1.9564,1.2865321242264671,150.64637895268362,0.5283004812,0.19899519715709146,1.0559999999999998,0.2293939371645585,0.301520234691815,0.07765412483208584,0.5750849081570819,0.20582098162672324,0.684813385297305,0.9587105786213272,0.04969863989253494,0.005260244399998726,217.47305798644942,0.0,15.629442301843872,0.0,0.27906295066981096,2.872999523462098,2.872999523462098
"mp-300540434, Co(PO3)4, LiCo(PO3)4, mp-31572, mp-540434",2.413208934421036,3.0,3.0,50.92283810055466,0.2845686274509804,4377.0631048200485,1.8235294117647056,1.8245143450123131,26.711641427923016,0.598719166372549,0.0429386072938067,1.1652631578947368,0.2722522285307593,0.24367301966659946,0.06591296097965987,0.6184734290018044,0.08997784359608492,0.5002694164408793,0.6886663594241338,0.046526795985642265,0.059597106139706035,304.3934505357753,0.0,4.506904438763495,0.0,0.16839432737035767,2.707301533569005,2.707301533569005
"mp-300540438, Mn(PO3)3, LiMn(PO3)3, mp-540439, mp-540438",2.716597211765275,3.0,3.0,47.93744567897682,0.28328205128205125,4292.990501751799,1.807948717948718,1.7803180281606488,32.273829832306966,0.5891265557138462,1.1245561161092273e-05,1.0133333333333334,0.2385722716505016,0.3216019069822952,0.07287087700341434,0.578439939471663,0.15852686041274755,0.7435992919542187,0.7725647116331751,0.050449068694671466,0.0570482136538466,243.30877996471943,0.0,3.89355407225962,0.0,0.21131339363029167,2.7285928517694247,2.7285928517694247
"mp-300540443, CrPO4, LiCrPO4, mp-540444, mp-540443",3.2772668241962,3.0,3.0,195.8423309201739,0.2716666666666667,4133.838651402674,2.245555555555556,1.4935474383551681,150.3495057819908,0.5503634990277778,0.0,0.9223529411764706,0.20190708819283587,0.39491384457910944,0.08057360558103004,0.5226051186440733,0.10077093131365224,0.4158695143172039,0.9254133818261416,0.05371573705402002,0.2218240252777779,357.1721860259674,0.0,12.161718933087025,0.0,0.2020140354012054,3.5802935868644528,3.5802935868644528
"mp-300540456, Cr(PO3)3, LiCr(PO3)3, mp-31669, mp-540456",2.6154345627446087,3.0,3.0,67.44763483697488,0.2825128205128205,4292.987430803293,2.0153846153846158,1.7080761869293273,54.77783436217244,0.5852997472435898,0.0,1.3633333333333335,0.264645471172452,0.3154444488552515,0.07087165782548582,0.591066570539334,0.08370988201173372,0.44411291276921977,0.7460779947871471,0.049064993879182485,0.024012589807691498,238.364572468546,0.0,5.305771980123389,0.0,0.18685351879858514,3.213924634665795,3.213924634665795
"mp-300540459, Cr4(PO4)3, LiCr4(PO4)3, mp-540460, mp-540459",3.1780682321513063,3.0,3.0,258.4596246746285,0.2652456140350877,3916.480352863479,2.4957894736842103,1.7745988583432708,196.48518463450526,0.521412945745614,0.0,0.4873333333333333,0.2368794943337249,0.299200579067485,0.07377517944928061,0.5831854714138611,0.10403949643648806,0.3966150701128035,0.8931839249163471,0.04659485017849302,0.03973211671052468,321.9022688603247,0.0,15.485753339082878,0.0,0.20339536623479496,2.7320666370615334,2.7320666370615334
"mp-300540461, V(PO3)4, LiV(PO3)4, mp-32490, mp-540461",2.789682375301948,3.0,3.0,62.57990902403392,0.2859019607843137,4377.118968301184,1.927450980392157,1.7803107003910723,36.87072379235229,0.5967524492156863,0.0,1.4349999999999998,0.25687460936444506,0.3596279698050248,0.07785572383278495,0.5433724658028187,0.06300099853674106,0.3733957915445513,0.7956655137427006,0.05495698152902466,0.03536034205882288,344.24232396189416,0.0,3.9698982697549066,0.0,0.16886295973467672,2.8153835737720843,2.8153835737720843
"mp-300540462, CrPO4, LiCrPO4, mp-540463, mp-540462",2.9507306947449266,3.0,3.0,195.8423309201739,0.2716666666666667,4133.838651402674,2.245555555555556,1.4935474383551681,150.3495057819908,0.5503634990277778,0.0,1.2895,0.2435798456785541,0.3167612463464497,0.07254551549446346,0.5701711805914543,0.11138796838766277,0.4596847494638727,0.8332082242805592,0.048363676996308974,0.08433393083333307,219.25266309447758,0.0,12.161718933087025,0.0,0.2232978567906232,2.871434719078339,2.871434719078339
"mp-300540465, Ni5(PO4)4, Li2Ni5(PO4)4, mp-32329, mp-540465",3.7366278150347134,3.0,3.0,266.2126108775132,0.2664533333333334,3968.5695676440737,2.2010666666666667,1.4727849115045806,142.8285341177393,0.5354461832,0.05613435064700402,1.0372727272727271,0.21403764118129515,0.426365081052074,0.08354651682620473,0.5361180764298596,0.0369069104882121,0.206762825724998,1.0638932707624336,0.05346977076877102,0.0454328322499995,232.434129052727,0.0,16.57131122016467,0.0,0.18695976620981145,2.9911819764363194,2.9911819764363194
"mp-300540471, Mn(PO3)3, LiMn(PO3)3, mp-540472, mp-540471",2.5964745082205885,3.0,3.0,47.93744567897682,0.28328205128205125,4292.990501751799,1.807948717948718,1.7803180281606488,32.273829832306966,0.5891265557138462,1.1245561161092273e-05,0.9672727272727272,0.26375986060637985,0.2161867180141213,0.06964866698368369,0.6009747985722115,0.1561549645632411,0.7324734797751975,0.7384033860517897,0.04821830791178102,0.018232422115383784,234.6233066948233,0.0,3.89355407225962,0.0,0.2081517000220804,3.2604200461988286,3.2604200461988286
"mp-300540475, MnPO4, LiMnPO4, mp-689981, mp-540475",3.0699295364484023,3.0,3.0,148.0590975186081,0.2733333333333333,4133.845305124435,1.7961111111111108,1.2276312129714395,98.49463449696822,0.5586549173800001,2.4365382515699923e-05,0.6599999999999999,0.2244112323908234,0.3099517346170565,0.07399488713551462,0.5680727625741584,0.2228570115338724,0.7676128593319509,0.8618245014089818,0.049329924757009744,0.0901280541666658,220.0215533222147,0.0,9.027051252817149,0.0,0.2755896287429434,2.6212786861512996,2.6212786861512996
"mp-300540489, CoPO4, LiCoPO4, mp-689940, mp-540489",2.8503929699036132,3.0,3.0,215.91449224858195,0.27011111111111114,4133.777702692075,1.9788888888888885,1.3053233836113058,118.02039397943784,0.5558853665277778,0.12165938733245228,0.4041176470588235,0.2427225860868918,0.1324848085868331,0.06691992569309707,0.6248687843212378,0.150523258769102,0.5647046813594686,0.8010724537924973,0.04461328379539805,0.0059487795833321755,200.9481020942081,0.0,13.730429394524586,0.0,0.23690715646892405,2.7850908367058156,2.7850908367058156
"mp-300540495, Co(PO3)4, LiCo(PO3)4, mp-31573, mp-540495",2.484448343657463,3.0,3.0,50.92283810055466,0.2845686274509804,4377.0631048200485,1.8235294117647056,1.8245143450123131,26.711641427923016,0.598719166372549,0.0429386072938067,1.143333333333333,0.25907280629153684,0.2439122393994501,0.06785875205238404,0.6072105304030837,0.07211140064060095,0.4009334617881148,0.7089962131332768,0.04790029556638874,0.06420483775735253,619.5423224372829,0.0,4.506904438763495,0.0,0.1349571219012493,2.6271727366256967,2.6271727366256967
"mp-300553966, CuO, Li(CuO)2, mp-510751, mp-553966",5.055299611797572,2.0,2.0,777.475,0.32575,4651.0067771053245,3.455,3.345,325.7425,0.58370195875,0.0,0.693,0.2880237010732413,0.6426286548387423,0.07654428421031834,0.6214001143716154,0.05878768931132665,0.2981654583524789,1.3744228704921082,0.03827214210515917,0.1814469396874996,189.39154267602203,0.0,35.0,0.0,0.2393777690411523,3.6547350867715447,3.6547350867715447
"mp-300554014, Si4Cu5O14, Li2Si4Cu5O14, mp-25205, mp-554014",3.7805567868510495,3.0,3.0,274.53262122673567,0.2554347826086956,3774.347471759096,3.9408695652173913,3.5785684267423377,123.00233695780108,0.49911641,0.0,0.8555555555555556,0.2504489668045385,0.2670805318615644,0.08005981129231406,0.5736880877571853,0.08688096387558923,0.337882197155517,1.0574672895081905,0.048732059047495516,0.11947198092391352,190.7289990088913,1.0,12.467138068177722,0.0,0.2082359736903578,3.4839912509832955,3.4839912509832955
"mp-300556288, ReO3, LiReO3, mp-755021, mp-8189",7.151498698152838,2.0,2.0,699.8375000000003,0.361375,6973.912729212227,4.3424999999999985,4.177499999999998,411.825,0.900796325,0.0,0.1925,0.3214411341674128,0.3004747381285079,0.0735548751203856,0.5025890711726896,0.003636540992901338,0.28288730110153204,1.7669430188163882,0.0551661563402892,0.0045016437500002855,97.20262376035109,0.0,46.25,0.0,0.2807877431803613,3.9620194371318873,3.9620194371318873
"mp-300556321, Co(WO4)2, LiCo(WO4)2, mp-25472, mp-25483",6.743189343563068,3.0,3.0,425.5703974184076,0.24330303030303035,4508.493656407464,3.714545454545455,4.1335365630300585,273.9022881815236,0.5598977253030303,0.06635966581770125,0.8628571428571429,0.19209943359313508,0.6324737280973117,0.08054202437783325,0.4772150962467785,0.1481275910837375,0.7790821795608308,1.6984925081736617,0.058576017729333275,0.17892746954545302,68.04160298479658,0.0,23.675181799544987,0.0,0.31077892266892104,3.1016430858776847,3.1016430858776847
"mp-300558256, TiO2, Li3Ti4O8, mp-2657, mp-558256",4.127214007263516,2.0,2.0,563.3,0.3933333333333333,6200.338441689601,2.4316666666666658,2.285,305.23333333333335,0.7846732666666666,3.75555555555e-06,1.1083333333333332,0.31439223423213103,1.2323003818677485,0.09336161117633504,0.3481149672370856,0.2434559302436109,0.8535634672692382,1.1478008933637611,0.06224107411755669,0.03673304916666531,91.25462908276786,0.0,18.33333333333333,0.0,0.5092647888785653,3.1436477713169944,3.1436477713169944
"mp-300558431, Cu(PO3)3, LiCu(PO3)3, mp-779530, mp-558431",2.784986839499489,3.0,3.0,76.06218786891195,0.2808717948717949,4292.980687327857,1.8256410256410256,1.7723781740496212,27.167600591393622,0.5862448390384616,0.0,0.4757894736842105,0.2546925501123372,0.2810038360803134,0.07256514228948185,0.585163875347785,0.04386117735499272,0.2491406750114669,0.7909944445857123,0.05023740620041052,0.04906028879807866,481.3012772296151,0.0,4.5966857683114455,0.0,0.14131328513832506,2.6821320373202724,2.6821320373202724
"mp-300559117, KMnO2, KLiMnO2, mp-25544, mp-559117",3.0082396737607167,3.0,3.0,221.4162382382005,0.256,3106.0379085106238,1.3070833333333334,1.3716437574028548,154.47358830791183,0.3954382328058333,3.654807377354988e-05,1.2026666666666666,0.20355667127502816,0.6331277339301806,0.05749521484637232,0.5281398850187552,0.6215262149469614,1.7582145019111883,0.8370643362430831,0.02874760742318616,0.23894660062499984,58.93870248432954,0.0,13.963051441413356,0.11785113019775792,0.8242955310701165,3.8275500676885272,3.8275500676885272
"mp-300559893, Bi(PdO2)2, LiBi(PdO2)2, mp-25201, mp-559893",7.3806204140833405,3.0,3.0,371.9630681689146,0.20390476190476192,3544.46042369414,2.1650476190476184,1.9447743528354928,221.31698949983445,0.4457140561904762,0.0,0.8,0.23845936730584685,0.3080519352375852,0.06404249587218024,0.5855304161307621,0.2781580977490169,1.0458380313494484,1.83813088817752,0.03659571192696014,0.08534149428571425,0.0,0.0,23.27017691782441,0.0,0.3976779965835791,2.7974938354948042,2.7974938354948042
"mp-300566471, FeMoClO4, LiFeMoClO4, mp-24968, mp-566471",3.222117964474944,4.0,4.0,280.770874514274,0.17325,3311.1990696135413,1.9775,2.0702233870886917,163.61884824188195,0.3577874726785714,0.130563400258771,0.87,0.2857176588355977,0.18878729731962848,0.054064132411346236,0.7188524025645262,0.9634360404049972,3.023544412236532,0.8770673385915532,0.03861723743667588,0.0,87.86926967036278,0.0,14.56528363077417,0.0,0.7039326607285981,2.434042834548213,2.434042834548213
"mp-300566507, Fe(SeO3)2, LiFe(SeO3)2, mp-25662, mp-566507",3.3819625261146737,3.0,3.0,117.71121296233623,0.2444074074074074,4134.0510360428725,1.055925925925926,0.6432391879769496,67.37067049390522,0.5526793840740739,0.11055288730949524,0.8474999999999998,0.2479208737595753,0.3833647575958733,0.05917454709698634,0.6692372174042905,1.1692077120398392,3.0127895194240777,0.9061845559665528,0.05259959741954342,0.1109144181192132,282.3043575746535,0.0,8.502974546103689,0.0,0.8372957589122791,2.3213195389097487,2.3213195389097487
"mp-300566658, V(GeO3)2, LiV(GeO3)2, mp-775220, mp-566658",4.2265829520283456,3.0,3.0,256.61725118877285,0.2458148148148148,4133.7907351823,3.581481481481481,3.397701635817316,103.97054083137287,0.5354663362962963,0.0,0.5385000000000001,0.22058811269811526,0.5222118123194073,0.07839277381831182,0.5607761782764115,0.0663320751194599,0.3671893298283371,1.1413088090516048,0.05226184921220788,0.05149385611111157,334.10643198761045,1.0,8.380524814062786,0.0,0.21835997288870249,2.976160962207401,2.976160962207401
"mp-300566770, V2(SO4)3, LiV2(SO4)3, mp-25724, mp-770367",3.0402672564719246,3.0,3.0,161.31382257270477,0.2768235294117647,4376.775596699977,0.9961372549019608,1.085880458364431,96.56868788054248,0.6048581616911765,0.0,1.4931818181818182,0.2301316881161231,0.3863978345168415,0.07979362275495162,0.5174982556377588,0.9514808022358612,2.6980747041491413,0.8655830459734187,0.07040613772495732,0.060518016617646886,360.50192662880363,0.0,8.571189548304949,0.0,0.6470896665732252,2.5771953513723016,2.5771953513723016
"mp-300566900, Ni(WO4)2, LiNi(WO4)2, mp-510764, mp-25603",6.359749642608242,3.0,3.0,425.7513318640613,0.244,4508.492002581967,3.753333333333334,4.112812027455962,274.48265841475603,0.5601062996969698,0.025515613930456368,0.8460000000000001,0.21493881506859305,0.5775143840227898,0.07599500045513384,0.5044501984888252,0.0035003487710327736,0.26570517416195044,1.6093090632765763,0.05526909124009734,0.19461236897727294,96.86432352130221,0.0,23.675181799544987,0.0,0.2592949581338769,2.803675801147541,2.803675801147541
"mp-300567344, Ca9Mn(PO4)7, LiCa9Mn(PO4)7, mp-851044, mp-567344",3.038667772109424,4.0,4.0,124.85504161122508,0.2077166666666667,2895.4314828033753,1.2539444444444443,1.1231937859800496,79.89271896822514,0.387106810238,2.9841377275597775e-06,0.615,0.21070666933995327,0.31424130149700463,0.07621600648355406,0.5161636758060827,0.15975501092628502,0.4989763686020482,0.8778307927536142,0.0474232929231003,0.0,843.2254761960147,0.0,1.2723556455994878,0.08660254037844388,0.1997415858198,3.030687500187573,3.030687500187573
"mp-300570512, WCl6, LiWCl6, mp-571518, mp-570512",3.0365697151906503,2.0,2.0,313.8742857142857,0.2147142857142857,7851.492925700655,5.107857142857141,2.365,190.38571428571427,0.35566630928571424,0.0,0.08888888888888892,0.19153176677961728,0.8349728479232346,0.03227940503915532,0.4503302760451992,1.0412172278012262,3.2077347225348136,0.7877275374438198,0.027668061462133124,0.0019967142857133524,0.0,0.0,21.67142857142857,0.0,2.78265956928344,3.3245687330496447,3.3245687330496447
"mp-300571612, W6CCl18, LiW6CCl18, mp-30295, mp-571612",4.1421636162627635,3.0,3.0,578.2692861668131,0.1349733333333333,4397.588055632198,6.518133333333334,4.378569207197967,353.08007328020585,0.2570124874,0.0,0.5491666666666668,0.1748695215191905,0.3258668570134617,0.035570139847211316,0.9328164956331692,0.7241999430215812,1.7203935575437324,1.044006585434422,0.02561050068999215,0.0,0.0,0.0,34.57536510291684,0.0,1.2689695356803867,2.5821271793241176,2.5821271793241176
"mp-300578763, Ni(SO4)2, LiNi(SO4)2, mp-850515, mp-782632",3.2659439068828724,3.0,3.0,94.14631015837584,0.2789090909090909,4509.17732448322,0.6873333333333335,0.6406873088581231,49.63098188162748,0.6264352432575758,0.025515613930456368,0.3095238095238095,0.2380212736223649,0.6264695067314825,0.08625665408438205,0.4790574573383346,0.7259917814880561,2.0167908394730456,0.9437511338445908,0.07841514007671095,0.1574837661742423,1033.88977104094,0.0,7.405996131247398,0.0,0.4767309445669299,2.9655145140793597,2.9655145140793597
"mp-300578869, Na5Mn2O8, Na5LiMn2O8, mp-849237, mp-578869",2.7786352081676458,3.0,3.0,144.7218472675885,0.3209333333333333,3310.204319672392,0.9017777777777778,0.6553007414373915,70.84624940193369,0.4156758834962221,1.9492306012559936e-05,1.193,0.16880697206624345,0.38320920464434977,0.07114106632922262,0.5214464096033884,0.2876090022890437,0.7451197675894803,0.7779500171722388,0.03794190204225207,0.025419370916666573,894.8056829355687,0.0,7.0994522480415485,0.15713484026367722,0.3679468128961503,3.227321525658556,3.227321525658556
"mp-300585175, Co(PO3)3, LiCo(PO3)3, mp-585227, mp-585175",2.485755516557678,3.0,3.0,76.06218786891195,0.2817948717948718,4292.959300629172,1.8923076923076925,1.7453600364408297,40.554505818013936,0.5878483014743591,0.05615048646113184,0.43388888888888894,0.2980371380589298,0.16044390401603714,0.0657782750165673,0.6239626378003313,0.08681193249746343,0.4339100383097291,0.7071922598262129,0.045538805780700436,0.0,452.7594282799751,0.0,6.018708505236478,0.0,0.15159290763034686,2.6696066631098248,2.6696066631098248
"mp-300585189, Mn4(PO4)3, LiMn4(PO4)3, mp-31944, mp-585189",3.7279008302967656,3.0,3.0,198.01306946429162,0.26735087719298245,3916.48875756465,1.9280701754385967,1.2679879389639146,130.93652747005194,0.5318863162957895,3.077732528298937e-05,1.2895652173913044,0.2430011199343973,0.4824612302571428,0.08452099804036077,0.5323937199364139,0.2180746125374927,0.6884500325475026,1.0405523560961898,0.05338168297285945,0.02499644381578925,350.9588415643079,0.0,11.521628462924552,0.0,0.2703938066153801,2.982758405502265,2.982758405502265
