,BoilingT wstd,AtomicVolum wmean,HeatFusion wmean,HeatFusion wstd,BCCenergydiff wmean,GSmagmom wstd,ionicitymean,q4,sq_pyr,numberDensity,ShannonRadii,deltaShannonstd,chargedensityvoldens,negativeoxdensity
"mp-300026949, Sn2(PO3)5, LiSn2(PO3)5, mp-26950, mp-26949",83.32942759442166,4228.453964802246,1.6712121212121211,1.809316771850609,0.5784123020833333,0.0,1.0852631578947372,0.2243396666476604,0.2729489656019179,0.06786536072717103,0.6137509260241361,0.046141429492874496,0.8832494499848922,0.04627183685943479
"mp-300027017, SnPO4, LiSnPO4, mp-27018, mp-27017",190.43373997531964,4134.664976279793,1.4761111111111107,1.218327886698065,0.5539864262499999,0.0,1.1915384615384617,0.2347252402117118,0.3364722247645171,0.06398995719708886,0.6383569349983984,0.04812543515821645,1.0040796893525317,0.0426599714647259
"mp-300031519, CoP2O7, LiCoP2O7, mp-31529, mp-31519",111.59855226062149,4340.426808991407,1.8273333333333333,1.4583025139600572,0.5871510108333332,0.07299563239947138,1.2339130434782606,0.25287553498048754,0.4773372955355055,0.0833626301485738,0.5146631925941954,0.17897509355249694,0.9142937070612216,0.05835384110400167
"mp-300031537, CoPO4, LiCoPO4, mp-31532, mp-31537",215.91449224858195,4133.777702692075,1.9788888888888885,1.3053233836113058,0.5558853665277778,0.12165938733245228,1.0915,0.207588600389318,0.29109421634689703,0.08004946012972178,0.5512689085967011,0.1395856729880525,0.958241013968962,0.05336630675314785
"mp-300031540, CoPO4, LiCoPO4, mp-31521, mp-31540",215.91449224858195,4133.777702692075,1.9788888888888885,1.3053233836113058,0.5558853665277778,0.12165938733245228,1.0772727272727272,0.2214285173783868,0.5265199127481727,0.09054037475600987,0.4824610344285411,0.20975350331557827,1.0838236806436063,0.060360249837339924
"mp-300031541, CoPO4, LiCoPO4, mp-704240, mp-31541",215.91449224858195,4133.777702692075,1.9788888888888885,1.3053233836113058,0.5558853665277778,0.12165938733245228,0.4958823529411765,0.2480372550009365,0.4083398326591498,0.06889999647084354,0.6137691551705343,0.1327785053383408,0.8247751124578191,0.04593333098056236
"mp-300031553, CoPO4, LiCoPO4, mp-767450, mp-31553",215.91449224858195,4133.777702692075,1.9788888888888885,1.3053233836113058,0.5558853665277778,0.12165938733245228,0.4561538461538461,0.27637135424492176,0.17597601641741728,0.0628921673684464,0.6474470801148677,0.10222965558067892,0.7528577223654436,0.04192811157896427
"mp-300031555, CoP2O7, LiCoP2O7, mp-540262, mp-31555",111.59855226062149,4340.426808991407,1.8273333333333333,1.4583025139600572,0.5871510108333332,0.07299563239947138,1.1660869565217389,0.2539104684510237,0.4564328140735076,0.07613463037392833,0.5555198845654741,0.13782231630724806,0.8350194003746382,0.05329424126174983
"mp-300031557, Co6P7O24, LiCo6P7O24, mp-705347, mp-31557",207.02735053958213,4022.308162275323,2.0924324324324317,1.4247625357997569,0.5473251570045045,0.11837129578292654,0.5915789473684211,0.2344361694841186,0.3538190191385513,0.08617451552684924,0.5211884893474941,0.11227992390753412,1.0375897924247064,0.055896983044442745
"mp-300031568, Co3(P3O10)2, LiCo3(P3O10)2, mp-31597, mp-31568",116.39428369690395,4276.393283249853,1.8878160919540228,1.5114918578714471,0.5809948354022989,0.07551272317186697,1.09125,0.26807834954780546,0.2461307590108079,0.0696135902014564,0.6011102402600828,0.09537072522625137,0.7711873673301857,0.04800937255272855
"mp-300031571, CoP2O7, LiCoP2O7, mp-697814, mp-31571",111.59855226062149,4340.426808991407,1.8273333333333333,1.4583025139600572,0.5871510108333332,0.07299563239947138,0.4223529411764706,0.2545472934035384,0.2838109750026393,0.0693056179960047,0.5953882098615375,0.10601604820166068,0.7601210552594371,0.04851393259720328
"mp-300031581, Co(PO3)4, LiCo(PO3)4, mp-585256, mp-31581",50.92283810055466,4377.0631048200485,1.8235294117647056,1.8245143450123131,0.598719166372549,0.0429386072938067,0.3905,0.23904902026978075,0.35231795851757386,0.07518098234949827,0.5648269782792581,0.09401156999697766,0.7854997354547038,0.0530689287172929
"mp-300031583, Co(PO3)3, LiCo(PO3)3, mp-540491, mp-31583",76.06218786891195,4292.959300629172,1.8923076923076925,1.7453600364408297,0.5878483014743591,0.05615048646113184,1.143333333333333,0.2346798807493191,0.3515279380251414,0.08342474159805761,0.5230823586538059,0.09396877254994072,0.8969121115032103,0.05775559033711681
"mp-300031585, CoPO4, LiCo2(PO4)2, mp-540093, mp-767242",215.91449224858195,4133.777702692075,1.9788888888888885,1.3053233836113058,0.5558853665277778,0.12165938733245228,1.2266666666666663,0.2524738040408305,0.13268676500719406,0.06075059182948809,0.6594520521329431,0.14574778604956526,0.7272217528958557,0.040500394552992064
"mp-300031592, Co3(PO4)4, Li3Co3(PO4)4, mp-31554, mp-31592",159.8867276001229,4313.347807726758,1.830144927536232,1.2697115923824147,0.578600635,0.09521169443409312,1.143333333333333,0.2589272329261323,0.160364387493016,0.07417383983794212,0.5652776167389294,0.11413496525532105,0.8419980482869626,0.051599192930742346
"mp-300031600, Co(PO3)4, LiCo(PO3)4, mp-31550, mp-31600",50.92283810055466,4377.0631048200485,1.8235294117647056,1.8245143450123131,0.598719166372549,0.0429386072938067,1.143333333333333,0.27215255218918866,0.2010531290602073,0.06418459191564432,0.6284778152805016,0.08918440136766954,0.6706081564035746,0.04530677076398423
"mp-300031604, CoP2O7, LiCoP2O7, mp-31589, mp-540352",111.59855226062149,4340.426808991407,1.8273333333333333,1.4583025139600572,0.5871510108333332,0.07299563239947138,1.143333333333333,0.2883687392533,0.2639936646837667,0.07218111759809806,0.5797619016145785,0.10746243214644084,0.7916585821604639,0.05052678231866864
"mp-300031606, Co(PO3)4, LiCo(PO3)4, mp-540467, mp-31606",50.92283810055466,4377.0631048200485,1.8235294117647056,1.8245143450123131,0.598719166372549,0.0429386072938067,1.0194736842105263,0.2610488240422085,0.3679352408386036,0.07632031331064322,0.5582321442985505,0.09448409079898316,0.7974035991793667,0.053873162336924615
"mp-300031609, Co3(PO4)4, Li3Co3(PO4)4, mp-585416, mp-31609",159.8867276001229,4313.347807726758,1.830144927536232,1.2697115923824147,0.578600635,0.09521169443409312,0.5947619047619048,0.2327233236992477,0.3753992423985084,0.08323874420661624,0.5121494944818975,0.11860699332721975,0.9448999851828764,0.057905213361124336
"mp-300031612, Co(PO3)4, LiCo(PO3)4, mp-540264, mp-31603",50.92283810055466,4377.0631048200485,1.8235294117647056,1.8245143450123131,0.598719166372549,0.0429386072938067,1.143333333333333,0.25681330039342065,0.18322733561888835,0.06802058789111187,0.6062737696856656,0.09092684047591254,0.7106870929879299,0.04801453262902014
"mp-300031614, Co3(PO4)4, Li3Co3(PO4)4, mp-31551, mp-31614",159.8867276001229,4313.347807726758,1.830144927536232,1.2697115923824147,0.578600635,0.09521169443409312,1.1069999999999998,0.2368377194632137,0.2441553428921409,0.07385681153108438,0.5666191333582425,0.11397212397461295,0.8383992428832091,0.05137865149988479
"mp-300031615, Co5(P3O11)2, Li4Co5(P3O11)2, mp-31617, mp-31615",191.3996538532752,4133.864663606891,1.9907070707070704,1.3565383241453273,0.559002388080808,0.1105994430295021,0.9875000000000002,0.2518459277744102,0.3684655876312171,0.07803104259380207,0.5568304956815631,0.1095857362423737,0.9203091100242646,0.05202069506253472
"mp-300031618, Co2P5O16, LiCo2P5O16, mp-31620, mp-31575",91.1302660921476,4313.597347743186,1.8640579710144929,1.6153548553022719,0.5875451316304348,0.06347446295606207,1.143333333333333,0.25634357518784745,0.2053531824769728,0.06993510755693075,0.5969986931288709,0.09651857841130836,0.7584665166077132,0.04865050960482139
"mp-300031636, CrPO5, LiCrPO5, mp-540466, mp-31636",164.5625100923389,4428.632994844645,1.935238095238095,1.2654623705736447,0.5811230132142857,0.0,1.5022222222222223,0.2686960297589536,0.3954673710466373,0.07868982709252408,0.5418685247993634,0.10110620431100492,0.8619528717903661,0.05620701935180292
"mp-300031641, Cr(PO3)3, LiCr(PO3)3, mp-31690, mp-31641",67.44763483697488,4292.987430803293,2.0153846153846158,1.7080761869293273,0.5852997472435898,0.0,1.3160000000000005,0.2524237628762323,0.2194367666855146,0.07424208266581889,0.5695607797343303,0.06747754125700807,0.7815590302759517,0.05139836492249
"mp-300031642, CrP2O7, LiCrP2O7, mp-540267, mp-31642",99.7373638891442,4340.463378217765,1.9873333333333327,1.4530999812661054,0.5838378903333333,0.0,1.3765217391304352,0.2559332292134206,0.4824906575175822,0.07810630091343647,0.5398520138677679,0.10210188383528856,0.8339012677341872,0.054674410639405535
"mp-300031643, CrP2O7, LiCrP2O7, mp-540291, mp-31643",99.7373638891442,4340.463378217765,1.9873333333333327,1.4530999812661054,0.5838378903333333,0.0,1.0705263157894738,0.2887838202270407,0.26900167856305945,0.07470223190923299,0.5599064202168202,0.07984350478625331,0.7975577535123841,0.052291562336463086
"mp-300031644, Cr3(PO4)4, Li3Cr3(PO4)4, mp-705409, mp-31644",144.21020877254043,4313.395506717661,2.0388405797101448,1.3480929765368348,0.5742791734782609,0.0,0.4061111111111112,0.23584490167675226,0.3742075111463586,0.07712799469285472,0.5372356027829763,0.07323965306447316,0.8462397679286137,0.05365425717763807
"mp-300031647, CrPO4, LiCrPO4, mp-31645, mp-31647",195.8423309201739,4133.838651402674,2.245555555555556,1.4935474383551681,0.5503634990277778,0.0,1.3189655172413792,0.2066816504785113,0.39604783340342187,0.08267329066569126,0.5101645817629403,0.14658847693966054,0.9495289300997282,0.05511552711046085
"mp-300031648, CrP2O7, LiCrP2O7, mp-540430, mp-31648",99.7373638891442,4340.463378217765,1.9873333333333327,1.4530999812661054,0.5838378903333333,0.0,1.3765217391304352,0.2473666776916069,0.4565334821953376,0.08347361384269751,0.5082315401485206,0.08285361687940693,0.8912053392840273,0.05843152968988825
"mp-300031649, CrP2O7, LiCrP2O7, mp-31632, mp-31649",99.7373638891442,4340.463378217765,1.9873333333333327,1.4530999812661054,0.5838378903333333,0.0,1.4390909090909094,0.25413197654152386,0.5277201542473294,0.08660756861353415,0.4897684589429696,0.13314770315872018,0.9246649811549008,0.0606252980294739
"mp-300031654, Cr3(PO4)4, Li3Cr3(PO4)4, mp-31744, mp-31654",144.21020877254043,4313.395506717661,2.0388405797101448,1.3480929765368348,0.5742791734782609,0.0,1.3380952380952382,0.2358268921678687,0.3632732497719458,0.07686122299621688,0.5388362206115714,0.08374170164962548,0.8433127785838013,0.05346867686693348
"mp-300031657, CrP2O7, LiCrP2O7, mp-540326, mp-31657",99.7373638891442,4340.463378217765,1.9873333333333327,1.4530999812661054,0.5838378903333333,0.0,1.0381818181818179,0.25954041411302864,0.3759607159532515,0.08144881607603084,0.5201602399302361,0.08217820644048743,0.8695876028814291,0.057014171253221585
"mp-300031660, CrP2O7, LiCrP2O7, mp-31692, mp-31660",99.7373638891442,4340.463378217765,1.9873333333333327,1.4530999812661054,0.5838378903333333,0.0,1.4088,0.2601179693434944,0.5662646619743608,0.07974446117730755,0.5244530431342366,0.08160095518839097,0.8513910720754254,0.055821122824115284
"mp-300031661, Cr2P3O11, LiCr2P3O11, mp-31719, mp-31661",135.49594189161982,4262.979105662106,2.084166666666667,1.4102675327358596,0.57128499359375,0.0,1.3380952380952382,0.2618346621605181,0.3532555960056768,0.079632612078213,0.533442709506338,0.09487379430578943,0.8743502375857004,0.054747420803771436
"mp-300031664, CrPO4, LiCrPO4, mp-18906, mp-31664",195.8423309201739,4133.838651402674,2.245555555555556,1.4935474383551681,0.5503634990277778,0.0,1.2772727272727276,0.186399869936249,0.6611836711772621,0.09195111271095616,0.4662404812673082,0.15187877563868568,1.0560876550441551,0.0613007418073041
"mp-300031670, CrP2O7, LiCrP2O7, mp-31656, mp-31670",99.7373638891442,4340.463378217765,1.9873333333333327,1.4530999812661054,0.5838378903333333,0.0,1.422857142857143,0.24767848196401146,0.4939369702846961,0.08285532471404904,0.5118740695484261,0.08264854411464287,0.8846041805788206,0.057998727299834324
"mp-300031702, Cr(PO3)4, LiCr(PO3)4, mp-31734, mp-31702",45.08166659321714,4377.084616129672,1.9176470588235293,1.7840104892083837,0.5967702719607844,0.0,1.4390909090909094,0.2580982146372838,0.3889808490356401,0.07750361998952496,0.5482229232071565,0.07188461449017333,0.7964920587235866,0.054708437639664674
"mp-300031706, Cr2(PO4)3, LiCr2(PO4)3, mp-540211, mp-31652",126.02928170156729,4376.7685144758925,1.9658823529411764,1.321399069823384,0.582719999754902,0.0,1.07,0.27384712407549905,0.1914809184926605,0.07471865260393677,0.5528818168016149,0.07013311481835235,0.8062649734023498,0.05274257830866125
"mp-300031709, Cr9(PO4)8, Li6Cr9(PO4)8, mp-31678, mp-31709",220.1126929911317,4049.5568621731904,2.3425850340136054,1.5913765018737411,0.5391377742857143,0.0,1.3519999999999999,0.2337936414268753,0.4023964857844743,0.07833075855120097,0.5432605638453111,0.09316091301771552,0.9185310411726716,0.051154781094661865
"mp-300031712, Cr(PO3)3, LiCr(PO3)3, mp-764853, mp-31712",67.44763483697488,4292.987430803293,2.0153846153846158,1.7080761869293273,0.5852997472435898,0.0,0.4166666666666667,0.2179012023185609,0.3396238773145921,0.08383327910304737,0.5162772908324116,0.0702664509470542,0.8825271863069201,0.058038423994417415
"mp-300031714, Cr(PO3)4, LiCr(PO3)4, mp-704231, mp-31714",45.08166659321714,4377.084616129672,1.9176470588235293,1.7840104892083837,0.5967702719607844,0.0,0.4786363636363637,0.2365712454704281,0.28714864350702,0.06981508577716973,0.5930402299568165,0.055102128961049296,0.7174782469275285,0.049281237019178636
"mp-300031728, CrPO4, LiCrPO4, mp-31707, mp-31728",195.8423309201739,4133.838651402674,2.245555555555556,1.4935474383551681,0.5503634990277778,0.0,1.1963636363636363,0.2031119956332218,0.29242421100142474,0.09234492111440444,0.4639544949676296,0.09581402814808272,1.0606106692967578,0.06156328074293629
"mp-300031730, Cr2P5O16, LiCr2P5O16, mp-31653, mp-31731",81.0376986027677,4313.629147070455,2.003188405797101,1.5878842368089705,0.5846641572826087,0.0,1.3633333333333335,0.2583002259741684,0.18571332411586827,0.07060504888579046,0.5888828551772258,0.07173255065661202,0.7478552076289994,0.049116555746636835
"mp-300031743, Cr(PO3)4, LiCr(PO3)4, mp-31745, mp-31743",45.08166659321714,4377.084616129672,1.9176470588235293,1.7840104892083837,0.5967702719607844,0.0,1.3633333333333335,0.2655186728360255,0.1733409142352611,0.0625321357068205,0.6354933423876332,0.06692109512616659,0.642632557192035,0.0441403310871674
"mp-300031768, Fe5O8, LiFe5O8, mp-543082, mp-31768",574.9692307692308,5722.940929106268,2.72346153846154,2.5880769230769234,0.7067816292307693,0.4058966923076923,0.7318181818181819,0.19862174665152216,0.8242718509177167,0.08703474661297493,0.5099808994524416,0.19311194637626847,1.2606279317266833,0.05355984406952303
"mp-300031773, Fe2(MoO4)3, Li2Fe2(MoO4)3, mp-31766, mp-31773",331.0553542097484,4376.008301370104,2.798039215686275,2.7642520000118287,0.5404800694117647,0.11705599832770085,0.9876923076923076,0.2686144296525298,0.21504378362676585,0.057087688794770976,0.6571850605703821,0.1004435385723887,0.893058649266645,0.04029719209042658
"mp-300031777, FePO4, LiFePO4, mp-540341, mp-31777",210.73888837628914,4133.821119596877,1.8461111111111108,1.2440393685962208,0.5503130012499999,0.16582933096424285,1.007272727272727,0.1988231311877669,0.3086727595099409,0.07873829039133083,0.5540407461204071,0.17108574118733838,0.9298084085083144,0.05249219359422056
"mp-300031784, Fe(PO3)4, LiFe(PO3)4, mp-585418, mp-31784",49.38539476864804,4377.078428433509,1.7766666666666666,1.8479288779668543,0.5967524492156863,0.05852799916385041,0.3125,0.27494508633175485,0.2233100511863697,0.06417020499278298,0.6296863013643251,0.1077209116039784,0.6667941360989194,0.04529661528902328
"mp-300031785, FeP2O7, LiFeP2O7, mp-31793, mp-31785",108.53622836024229,4340.452859134287,1.7476666666666667,1.4738978556497355,0.5838075916666666,0.09949759857854573,1.2690909090909088,0.26838373243073066,0.5675500273255862,0.08212327491131614,0.5243267339195418,0.21780948507638087,0.8927300652981416,0.0574862924379213
"mp-300031797, Fe3(PO4)4, Li3Fe3(PO4)4, mp-31810, mp-31797",155.8438850688006,4313.381786173994,1.726231884057971,1.254977956076259,0.5742396534782609,0.12977947640679874,1.3259090909090907,0.2365773101464776,0.3489229610272709,0.07390205252345956,0.5716201461740069,0.1401529149610832,0.8295568994860744,0.051410123494580566
"mp-300031800, Fe2P3O10, LiFe2P3O10, mp-540498, mp-31800",158.09137145459601,4134.00375022851,1.8986666666666665,1.454473355115432,0.5582849217222222,0.1326634647713943,1.0995238095238091,0.23248606970731425,0.3226280425304223,0.08336262227880474,0.5366941134671798,0.17107680480588636,0.9547490906928132,0.05557508151920317
"mp-300031806, Fe3(P3O10)2, LiFe3(P3O10)2, mp-31877, mp-31806",113.23205588809529,4276.4202316735245,1.8054022988505745,1.527457879286729,0.5775361259195403,0.10292855025366797,1.14125,0.26918202654642914,0.2540282412651409,0.0671762337375038,0.6156493234578574,0.11524396294550715,0.7374411631064108,0.04632843706034745
"mp-300031808, Fe(PO3)4, LiFe(PO3)4, mp-540197, mp-31808",49.38539476864804,4377.078428433509,1.7766666666666666,1.8479288779668543,0.5967524492156863,0.05852799916385041,1.235,0.24307182375433986,0.3839860419354495,0.07380736463006039,0.5740721385293457,0.11286400157236193,0.7669340925710627,0.0520993162094544
"mp-300031812, Fe5(P3O11)2, Li4Fe5(P3O11)2, mp-31872, mp-31812",186.7037369942324,4133.9041335203465,1.87,1.3256543567322177,0.5539366014646464,0.1507539372402208,1.0291666666666666,0.2574867419200378,0.3370768630170643,0.07525536347930173,0.5793189601545452,0.13317691756083452,0.876505372460689,0.05017024231953447
"mp-300031824, Fe(PO3)4, LiFe(PO3)4, mp-540072, mp-31824",49.38539476864804,4377.078428433509,1.7766666666666666,1.8479288779668543,0.5967524492156863,0.05852799916385041,1.14125,0.237920683776998,0.17365076405622898,0.07279119675289382,0.5799362445435097,0.11234364168918363,0.7563750678357829,0.05138202123733682
"mp-300031828, Fe3(PO4)4, Li3Fe3(PO4)4, mp-31829, mp-31828",155.8438850688006,4313.381786173994,1.726231884057971,1.254977956076259,0.5742396534782609,0.12977947640679874,1.111578947368421,0.2449765904578355,0.4457987669584075,0.06596851060894132,0.6180240217212686,0.13494667688238712,0.7405022087457679,0.04589113781491571
"mp-300031830, FeP2O7, LiFeP2O7, mp-540321, mp-31830",108.53622836024229,4340.452859134287,1.7476666666666667,1.4738978556497355,0.5838075916666666,0.09949759857854573,1.1761904761904758,0.2559265488443645,0.4614059086711241,0.0748896752724233,0.5677505020422775,0.1676429723176079,0.8140964272102433,0.05242277269069631
