,ShannonRadii,AtomicVolum wmean,density,HeatFusion wmean,metalloid,VegardVolume,BulkModulus wstd,NfValenc wstd,energysStab,SpaceGroupNumber wstd,q6,HeatCapacityMass wstd,n_ws^third wmean
"mp-300775471, V4FeO12, Li3V4FeO12, mp-763248, mp-775471",0.6144268870402316,4375.951430504438,2.9019772775728607,2.0088235294117647,0.0,0.905573613850895,15.922244745617087,0.0,0.09528854687499866,20.331527516385922,0.3063265685933163,0.2745211048094021,0.16333333333333333
"mp-300775506, Mn3Sn3(TeO8)2, Li4Mn3Sn3(TeO8)2, mp-772482, mp-775506",0.3028489780510537,3100.6313178172754,5.341511129278774,1.025625,1.0,0.9584394882813936,5.374515482038047,0.0,0.06070719723958451,7.088998959655728,0.2471672253139257,0.2503324742342671,0.0890625
"mp-300775511, K(WO3)6, KLi(WO3)6, mp-34278, mp-775511",0.5283089807447036,4464.407323573816,6.278838345771932,4.2687333333333335,0.0,0.9536570231468234,35.043305830865265,1.5839191898578666,0.0,21.71392998873201,0.2624252990007723,0.2969759699968257,0.15346666666666667
"mp-300775538, Mn5FeO12, Li3Mn5FeO12, mp-777021, mp-775538",0.4694208708064762,4132.948275651303,4.05801771027361,1.5,0.0,0.8793777006007385,14.027701381041204,0.0,0.07223690857638765,23.609782097672745,0.36431845465876506,0.2551056466378235,0.18185185185185185
"mp-300775553, V3CuO8, Li2V3CuO8, mp-775644, mp-775553",0.4962262859047416,4133.081721347501,4.038498604567268,2.2183333333333333,0.0,0.8175329932660187,16.79579606425664,0.0,0.0839676320833318,21.143359871758005,0.3153933254640601,0.2547958726675043,0.1775
"mp-300775610, Mn3Cr3(TeO8)2, Li4Mn3Cr3(TeO8)2, mp-772458, mp-775610",0.3112741409124305,3100.166510073895,4.873679608336111,1.4584374999999998,1.0,0.9685585751002356,7.8416124245378676,0.0,0.0647385974609378,8.940413278105959,0.30997422176728473,0.2464083088848669,0.104375
"mp-300775640, Ni5Te(PO4)6, Li4Ni5Te(PO4)6, mp-850365, mp-775640",0.5220495453749834,3100.490832205392,3.688853867304574,1.5368055555555555,1.0,1.1615722268536253,10.326841879027901,0.0,0.08075479232638827,12.028810178299247,0.2494415275490745,0.2407349808783894,0.12951388888888887
"mp-300775647, Mn3SnO8, Li2Mn3SnO8, mp-770865, mp-775647",0.4949087558543268,4133.366173071502,4.5350981404378965,1.3233333333333333,0.0,0.8156485805971783,13.151773104888525,0.0,0.08873284791666691,20.974521581088702,0.3377098080860679,0.25910642684445084,0.16861111111111113
"mp-300775648, MnV4CuO12, Li2MnV4CuO12, mp-771461, mp-775648",0.6132271337654096,3099.8026144049195,3.2100335123534016,1.5993055555555555,0.0,0.8913715921860341,13.63942633021213,0.0,0.021927639583333658,17.424993579182974,0.30750554179921624,0.24484993829680785,0.1338888888888889
"mp-300775651, Mn3CoO8, Li2Mn3CoO8, mp-771811, mp-775651",0.4437887289299191,4132.922536277642,4.287238743711594,1.5747222222222217,0.0,1.1818226778929064,12.247448713915892,0.0,0.04578437541666691,20.155223260766874,0.3633909250572692,0.25436442519045216,0.1827777777777778
"mp-300775677, Fe5P6WO24, Li4Fe5P6WO24, mp-851003, mp-775677",0.5580894113550029,3100.394182541092,3.755960009624911,1.6519444444444444,0.0,1.1588554755508584,9.287783609813273,0.16839382851364082,0.014930368854164657,11.995892108098333,0.2488720257578219,0.24103198776543625,0.14277777777777775
"mp-300775679, Mn3CrO8, Li2Mn3CrO8, mp-773946, mp-775679",0.4555112058679483,4132.953010632941,4.076822666868115,1.7080555555555554,0.0,0.8177845645425639,12.272623352430287,0.0,0.07419707104166663,19.71631366892295,0.3717779278579075,0.2536915991299984,0.1822222222222222
"mp-300775700, Ti3Nb2V3O16, Li4Ti3Nb2V3O16, mp-770898, mp-775700",0.4541730729596961,3100.058360165941,4.146670021927957,1.7757291666666668,0.0,0.9705462083603053,7.344304057113468,0.0,0.0922208104166664,7.702158281124843,0.3263334438339707,0.24412542736031034,0.13291666666666666
"mp-300775737, Ni9O10, LiNi9O10, mp-656884, mp-775737",0.4205129116592205,4895.274821707088,6.286449598781237,4.1978947368421045,0.0,0.9410949174322216,42.631578947368425,0.0,0.05362206789473678,50.1315789473684,0.1712814706100209,0.13642105263157894,0.4144736842105263
"mp-300775796, Ti3NbO8, Li2Ti3NbO8, mp-776082, mp-775796",0.4363093533264617,4133.569122676999,4.165411614414409,2.0613888888888887,0.0,0.9670662912860551,11.228546073004296,0.0,0.09737894076923047,17.089407230977113,0.330290507469062,0.25630396751792994,0.1722222222222222
"mp-300775867, SbPO5, LiSbPO5, mp-9750, mp-775867",0.5189038345243454,4429.494827509878,4.273777523631761,1.8776190476190475,1.0,0.9688527930481744,2.54037688920936,0.0,0.0,9.700270001151416,0.3131963332616231,0.2781807353896925,0.13857142857142854
"mp-300775900, NaCu(PO3)3, NaLiCu(PO3)3, mp-761042, mp-775900",0.5287709217398882,2990.4586631190837,3.1302484491924387,1.3178571428571428,0.0,0.8118893402181669,4.023459189806803,0.0,0.01115431133928535,6.596033130694879,0.2699309925862453,0.22055941457381245,0.12928571428571428
"mp-300775936, Na3CuPCO7, Na3LiCuPCO7, mp-767526, mp-775936",0.4916634195360812,2004.8086816236369,3.0949556695644853,2.4443076923076927,0.0,0.8420035026854612,3.9122819806166818,0.0,0.011123215865385559,18.304369446348115,0.2510100397285127,0.18019402166494586,0.11307692307692307
"mp-300776051, Mn2Fe(PO4)3, Li2Mn2Fe(PO4)3, mp-776759, mp-776051",0.5330783004644838,3100.3779324614366,3.3633039180890214,1.3595833333333331,0.0,1.107761005282666,5.452286727195807,0.0,0.08764843041666738,8.621264175725873,0.2514824088186301,0.2382268685414425,0.13805555555555554
"mp-300776113, TiMn7(PO4)12, Li8TiMn7(PO4)12, mp-778073, mp-776113",0.5256615807438451,3282.599848168048,3.060335420081468,1.2410294117647058,0.0,0.8067645664565967,4.8909109527875145,0.0,0.06438630959558901,8.511189809186082,0.2459024469406342,0.25695721936501786,0.11981617647058825
"mp-300776140, MnV5O12, Li2MnV5O12, mp-776190, mp-776140",0.6029979628112404,4133.107466545246,3.1962394038895323,2.2787037037037043,0.0,0.9041086477042541,19.570140464626526,0.0,0.05826677333333485,25.31362943931484,0.3055084707450766,0.25415313395802513,0.18166666666666667
"mp-300776170, TiO2, LiTi2O4, mp-756587, mp-776170",0.4185543765376265,6200.338441689601,3.81976535620561,2.4316666666666658,0.0,0.9687058235412016,18.33333333333333,0.0,0.11145533958333333,28.33333333333333,0.3301772823825954,0.21866666666666665,0.2533333333333333
"mp-300776203, V3NiO8, Li2V3NiO8, mp-776184, mp-776203",0.4944254513222903,4133.057036417218,3.981948551236972,2.3261111111111106,0.0,1.5585129937981053,16.49915822768611,0.0,0.04964346270833353,21.143359871758005,0.2697865228283776,0.2533657051685479,0.18527777777777776
"mp-300776322, V5CoO12, Li2V5CoO12, mp-761587, mp-776322",0.5904732990763087,4133.084932401126,3.3233332894250536,2.3396296296296297,0.0,0.9033592812526572,19.037181149476144,0.0,0.05888868722222361,25.58574438042962,0.3043216543630224,0.2551342756829389,0.18425925925925926
"mp-300776357, SbP(OF3)2, Li2SbP(OF3)2, mp-554701, mp-776357",0.6157821825027812,3721.311282055271,3.134458960569772,1.0075,1.0,0.8677675738039997,1.7195566289017643,0.0,0.0,6.394333428904064,0.297619108774328,0.1830939512927721,0.07275000000000001
"mp-300776365, Mn21O40, Li9Mn21O40, mp-849596, mp-776365",0.4729927619712802,6097.904536502898,4.119366431581865,2.294344262295082,0.0,0.8388284603063231,20.65573770491803,0.0,0.04335267303278734,33.418032786885234,0.356830162365097,0.2185327868852459,0.2771311475409836
"mp-300776371, Nb2(PO4)3, LiNb2(PO4)3, mp-17242, mp-26533",0.6020477688036958,4377.000247633007,3.063446593567805,2.3188235294117647,0.0,1.1990181701635807,9.005487668677986,0.0,0.0,11.125511621617804,0.21602921358797245,0.26953518165242263,0.16137254901960785
"mp-300776424, Na2CuP2O7, Na2LiCuP2O7, mp-556822, mp-776424",0.5494795730759281,2714.4273960157398,2.974409875123287,1.19625,0.0,0.8224188500495827,4.681054828300514,0.0,0.008400030208332687,14.364473803063195,0.2407998647598213,0.18935230772549946,0.13354166666666667
"mp-300776432, Na2CuPCO7, Na2LiCuPCO7, mp-767534, mp-776432",0.5389760215847664,2171.218766277569,2.9191355979478923,2.6046666666666667,0.0,0.8421392864121664,4.2879754352530215,0.0,0.0,12.889013409360185,0.30135180015112145,0.18810706909748093,0.10883333333333334
"mp-300776487, V5CuO12, Li2V5CuO12, mp-777235, mp-776487",0.5913591687807135,4133.100378350177,3.3516077800863098,2.291481481481481,0.0,0.9005667712994885,19.37996363252019,0.0,0.03163412388888709,25.22166475698729,0.3062539282018845,0.25574590468678154,0.17907407407407408
"mp-300776566, Mn3NbCr2(PO4)6, Li4Mn3NbCr2(PO4)6, mp-775967, mp-776566",0.5448667320582983,2480.338015822057,3.366802574520712,1.2624999999999995,0.0,1.1125382990559305,3.8778573694474345,0.0,0.09418702576388682,5.989770085655402,0.2373049575808268,0.22858053487977914,0.11016666666666666
"mp-300776625, Ti2(PO4)3, LiTi2(PO4)3, mp-774537, mp-18640",0.5499567008514213,4376.985901914517,2.7198169032284656,1.6972549019607843,0.0,1.1431092280448445,5.698364429405959,0.0,0.014890123848042338,9.290559424772066,0.2322507433226877,0.26071264384474185,0.15666666666666668
"mp-300776654, V5O12, Li3V5O12, mp-774289, mp-762254",0.4803117463686464,6563.9879555581665,3.607759834335524,3.2394117647058827,0.0,0.9351095637980914,23.52941176470589,0.0,0.09947182705882264,29.44117647058824,0.2951090789063649,0.2520882352941177,0.2411764705882353
"mp-300776665, MnP2O7, LiMnP2O7, mp-771388, mp-777093",0.5294692887322766,4340.467370450822,3.0632143188436025,1.717666666666667,0.0,0.8318389615272996,5.216214037871613,0.0,0.006341041499998923,8.78496189835537,0.2475839585074804,0.25901701788792864,0.16366666666666668
"mp-300776668, Mn7Fe(PO4)12, Li8Mn7Fe(PO4)12, mp-778021, mp-776668",0.5302241806195552,3282.578307902645,3.0646213573787886,1.239779411764706,0.0,0.806668437944811,4.798508229478584,0.0,0.07365313992647149,8.428273341704772,0.2444237168640644,0.25717484184017503,0.12073529411764705
"mp-300776672, NbV3O8, Li2NbV3O8, mp-776485, mp-776672",0.5419149882783759,4133.253171098846,4.045337993106204,2.673888888888889,0.0,1.5612988210560657,16.55984284532098,0.0,0.020501222604165648,21.095279151249358,0.28539369508494306,0.2577445111436737,0.1822222222222222
