,Crystal System,symmetry ops,ShannonForce,meanbv,stdbv,meanValenceOcc
"mp-300774432, K2Li2NiO4, K2Li3NiO4, mp-773981, mp-774432",2.0,1.0,-0.6781747340824598,-0.2481459588811079,0.4480839444443167,20990.666666666668
"mp-300774459, Ti16CuS32, Li8Ti16CuS32, mp-767157, mp-774459",5.0,6.0,-0.5684050328669245,0.06461086992469008,0.5110166071044886,3953.7346938775513
"mp-300774464, Co(SO4)2, LiCo(SO4)2, mp-772442, mp-774464",5.0,3.0,0.0,-1.3463909059741097,0.8194636381145188,500.1818181818182
"mp-300774465, Mn(SO4)2, LiMn(SO4)2, mp-771564, mp-774465",5.0,3.0,-1.652126628320935,0.030431869053889626,0.5186009175735031,32664.454545454544
"mp-300774516, Mg3Si16(Cu3O16)3, Li8Mg3Si16(Cu3O16)3, mp-766403, mp-774516",2.0,2.0,-0.9693848200785128,-0.13902717279822027,0.4936895543698371,28818.5
"mp-300774552, Y2Ti2S2O5, Li2Y14Ti14(S2O5)7, mp-25305, mp-774554",3.0,8.0,-0.6694792965857546,-0.10487228207005828,0.507784186548717,21598.81818181818
"mp-300774552, Li2Y14Ti14(S2O5)7, LiY4Ti4(S2O5)2, mp-774554, mp-756557",2.0,2.0,-1.0139014677245088,-0.09919633869008516,0.5019755455316306,21083.07594936709
"mp-300774552, LiY2Ti2S2O5, Li11Y14Ti14(S2O5)7, mp-644527, mp-774552",3.0,8.0,0.0,-0.15303699500718507,0.9001873168801294,381.91666666666674
"mp-300774697, Li7NbO6, Li8NbO6, mp-37399, mp-774697",2.0,1.0,-0.5506670894577889,-0.09243610616161567,0.43144733047715,20119.5
"mp-300774711, Ba14Y7(Cu10O21)2, Ba14LiY7(Cu10O21)2, mp-774710, mp-774711",2.0,1.0,-0.7243313187811541,-0.3086648495046533,0.4210887063798473,23304.67469879518
"mp-300774712, CuS, LiCuS, mp-558139, mp-774712",6.0,24.0,0.7730281888068085,-0.44177818650727896,0.31597600050249364,3273.0
"mp-300774722, La20Cu9O40, LiLa20Cu9O40, mp-849992, mp-774722",2.0,2.0,-0.5841310526238178,-0.2900538880382741,0.4399712262736788,26289.724637681156
"mp-300774793, La8Cu3O16, LiLa8Cu3O16, mp-776310, mp-774793",2.0,1.0,-0.930620763017066,-0.3082029835217464,0.4499083677513732,26819.74074074074
"mp-300774859, NbPO5, LiNbPO5, mp-772125, mp-774859",3.0,8.0,-3.5347197253623666,0.12429932743802262,0.5180321694332032,32497.0
"mp-300774863, Ni9S10, LiNi9S10, mp-767469, mp-774863",2.0,1.0,-0.6291497965304519,-0.057990800712664735,0.5261098373021242,3162.263157894737
"mp-300774883, Fe3(SnS4)2, LiFe3(SnS4)2, mp-754767, mp-774883",3.0,4.0,-0.5510350291132959,0.13119769129207928,0.5839066526404854,3684.615384615385
"mp-300775059, Mn2CrO6, Li2Mn2CrO6, mp-767158, mp-775059",3.0,8.0,-0.8793702186871887,-0.22014648533878856,0.5021086517863211,29887.66666666667
"mp-300775084, Li3Si2(NiO4)2, Li2SiNiO4, mp-774070, mp-775084",2.0,1.0,-1.1476706296274677,-0.05793424094259629,0.490623581306109,24585.866666666665
"mp-300775092, Cr3Sn3(SbO8)2, Li4Cr3Sn3(SbO8)2, mp-771431, mp-775092",2.0,1.0,-1.3608558220374192,-0.024465258039834514,0.5592070564361973,29967.0
"mp-300775097, CoO2, Li(CoO2)2, mp-32686, mp-764935",5.0,12.0,-1.8264361202582349,-0.3937728196101746,0.5193045085090183,29861.33333333333
"mp-300775097, Li(CoO2)2, Li2CoO2, mp-764935, mp-775097",2.0,1.0,-1.5045088392234862,-0.21964180980700612,0.5841774404638613,25859.42857142857
"mp-300775102, Li6Fe3Co(PO4)6, Li7Fe3Co(PO4)6, mp-761442, mp-775102",2.0,1.0,-1.2188039403416568,0.11092238865224073,0.5122524595070311,27629.25
"mp-300775115, LiTiMnO4, Li2TiMnO4, mp-853187, mp-775115",3.0,8.0,-0.41250558015718175,-0.13847514180893744,0.4882948658692312,25975.142857142862
"mp-300775125, Li6Fe3Sn(PO4)6, Li8Fe3Sn(PO4)6, mp-778734, mp-775125",2.0,1.0,-1.2522206573546155,0.1296838429014652,0.5087094445451286,27631.375
"mp-300775171, Mn2CrNi3(PO4)6, Li4Mn2CrNi3(PO4)6, mp-764646, mp-775171",5.0,3.0,-1.5211918497312733,0.05966655970754455,0.509209222705163,30393.83333333333
"mp-300775180, Co3WO8, Li2Co3WO8, mp-765823, mp-775180",1.0,2.0,-1.5113422304715125,-0.22433568514805047,0.5802350301688052,29861.33333333333
"mp-300775182, LiMn2(BO3)2, Li5Mn8(BO3)8, mp-781074, mp-780112",2.0,1.0,-0.9122077311194576,-0.15903462251165407,0.44740222059101176,24977.090909090908
"mp-300775182, Li5Mn8(BO3)8, Li3Mn4(BO3)4, mp-780112, mp-775182",2.0,1.0,-0.82710402807953,-0.15910789042658458,0.4429350632515783,24468.577777777777
"mp-300775193, Li6Fe3Ni(PO4)6, Li7Fe3Ni(PO4)6, mp-771187, mp-775193",2.0,1.0,-1.2285194675556406,0.0915489532861076,0.4934196701576361,27628.475
"mp-300775234, Li2V3(FeO6)2, Li3V3(FeO6)2, mp-776874, mp-775234",2.0,1.0,0.0,-0.4914076779127535,0.7362978143889243,335.6842105263158
"mp-300775236, MnO2, LiMn3O6, mp-34134, mp-762411",5.0,12.0,-0.8741231977523782,-0.18750653943075332,0.5023658348407783,29897.66666666667
"mp-300775271, Cr3WO8, Li2Cr3WO8, mp-773181, mp-775271",6.0,12.0,-1.422876929813546,-0.1430758533065638,0.5669523630450964,29866.08333333333
"mp-300775304, Na9Fe10(SiO3)20, Na9LiFe10(SiO3)20, mp-775293, mp-775304",2.0,1.0,0.0,-1.3086239247316591,1.0340920378212382,514.3131313131313
"mp-300775323, Mn3CuNi2(PO4)6, Li4Mn3CuNi2(PO4)6, mp-773677, mp-775323",5.0,3.0,-1.3690405817485132,0.08784847020578443,0.5027941246045793,30411.722222222223
"mp-300775342, VFeO4, LiVFeO4, mp-18949, mp-775342",3.0,8.0,-3.022916160644083,-0.13391987866769234,0.4911156001162131,30034.66666666667
"mp-300775390, Mn2Ni(PO4)3, Li2Mn2Ni(PO4)3, mp-763518, mp-775390",5.0,12.0,-1.327218446016605,0.08447048184693058,0.5072124566799762,30387.222222222223
"mp-300775424, Na5Li3Ti5O14, Na5Li4Ti5O14, mp-774609, mp-775424",2.0,1.0,-1.024754616555996,-0.11313416895527599,0.454417957180245,24107.629629629628
"mp-300775429, Ba4Bi3O11, Ba4LiBi3O11, mp-755667, mp-775429",3.0,4.0,0.0,-0.6508481593640439,0.7677645998281477,287.22222222222223
"mp-300775454, LiMnSiO4, Li2MnSiO4, mp-780533, mp-775454",3.0,8.0,-1.2937734197457245,-0.01813643517966958,0.5040830185888426,26218.42857142857
"mp-300775511, K(WO3)6, KLi(WO3)6, mp-34278, mp-775511",5.0,6.0,0.0,-0.8258322804927787,0.7471496783570569,290.44
"mp-300775531, MnO2, LiMnO2, mp-772598, mp-775531",1.0,2.0,-0.6929135870552839,-0.18750653943075327,0.5023658348407783,29897.66666666667
"mp-300775553, V3CuO8, Li2V3CuO8, mp-775644, mp-775553",5.0,3.0,-1.0620589627042945,-0.1234585131906137,0.43064624689384495,30061.0
"mp-300775563, Mn5(SeO3)8, Li5Mn5(SeO3)8, mp-776755, mp-775563",2.0,2.0,-0.9901267979536535,-0.11546272939857127,0.46433130123347605,29155.648648648654
"mp-300775622, MnCo3O8, LiMnCo3O8, mp-773602, mp-777603",5.0,12.0,-0.7860666857288706,-0.34220624956531925,0.5150698400919583,29870.41666666667
"mp-300775640, Ni5Te(PO4)6, Li4Ni5Te(PO4)6, mp-850365, mp-775640",5.0,3.0,-1.3937436865832404,0.14866037666858567,0.5311932846487307,30397.888888888887
"mp-300775647, Mn3SnO8, Li2Mn3SnO8, mp-770865, mp-775647",7.0,12.0,-0.9281275738954454,-0.1523194013785422,0.5086319331574923,29919.33333333333
"mp-300775651, Mn3CoO8, Li2Mn3CoO8, mp-771811, mp-775651",5.0,12.0,-0.6419870745225121,-0.23907310947560875,0.5066005032578383,29888.58333333333
"mp-300775672, LiCo3Sb(PO4)6, Li6Co3Sb(PO4)6, mp-767558, mp-775672",5.0,3.0,-1.3521580638534587,0.10282113436527864,0.5289213575848107,31286.771428571432
"mp-300775677, Fe5P6WO24, Li4Fe5P6WO24, mp-851003, mp-775677",5.0,3.0,-1.4015424875422275,0.19384558942412614,0.5686930134230921,30425.58333333333
"mp-300775679, Mn3CrO8, Li2Mn3CrO8, mp-773946, mp-775679",2.0,1.0,-0.9496254921529256,-0.21198649886177967,0.5021729475499356,29890.16666666667
"mp-300775700, Ti3Nb2V3O16, Li4Ti3Nb2V3O16, mp-770898, mp-775700",2.0,1.0,-1.4123093466300365,-0.09632171546488877,0.49400313302125,30007.41666666667
"mp-300775737, Ni9O10, LiNi9O10, mp-656884, mp-775737",2.0,2.0,-0.7449852334689436,-0.21564555718565906,0.5216699196108688,23726.473684210527
"mp-300775791, LiTiFe2O5, Li2TiFe2O5, mp-762709, mp-775791",2.0,1.0,-0.7666295928708066,-0.06707254074145501,0.568274241403028,25249.11111111111
"mp-300775796, Ti3NbO8, Li2Ti3NbO8, mp-776082, mp-775796",1.0,2.0,-1.4483129364248368,-0.09041018449122766,0.5061308489728412,30030.33333333333
"mp-300775825, Li4V3Cr3O12, Li2VCrO4, mp-850080, mp-775825",2.0,2.0,-0.9545427508063674,-0.11154576104308654,0.4430028731839041,24820.818181818184
"mp-300775900, NaCu(PO3)3, NaLiCu(PO3)3, mp-761042, mp-775900",3.0,4.0,-1.9041488679438252,0.1447248941350933,0.4697078534873412,29710.142857142862
"mp-300776051, Mn2Fe(PO4)3, Li2Mn2Fe(PO4)3, mp-776759, mp-776051",5.0,12.0,-1.5319659109964123,0.11862969196388208,0.5187862144917573,30414.277777777777
"mp-300776054, LiMnCuO4, Li2MnCuO4, mp-773500, mp-776054",2.0,2.0,-0.3909822241398955,-0.37121628083313857,0.6076089769837941,13233.142857142857
"mp-300776064, LiVPO4F, Li2VPO4F, mp-776659, mp-776064",2.0,1.0,-1.3280326382398793,0.11511894664661987,0.4504593128894506,23941.125
"mp-300776113, TiMn7(PO4)12, Li8TiMn7(PO4)12, mp-778073, mp-776113",2.0,1.0,0.0,-1.3884216695630829,0.9273583940929386,443.6176470588235
"mp-300776138, LiFe2F6, LiFeF3, mp-557403, mp-776138",4.0,8.0,-0.22014957242124766,0.01981565930521878,0.4726820927838801,5277.777777777777
"mp-300776170, TiO2, LiTi2O4, mp-756587, mp-776170",6.0,12.0,-1.387336231802684,-0.13589723742377066,0.5127593465339801,30077.0
"mp-300776265, Li3V3(FeO5)2, Li4V3(FeO5)2, mp-762685, mp-763759",2.0,2.0,-0.35093940942412083,-0.11770762633599405,0.4711718755689197,25269.33333333333
"mp-300776265, Li4V3(FeO5)2, Li5V3(FeO5)2, mp-763759, mp-776265",2.0,1.0,-0.18113330667905506,-0.10256355865954522,0.4612597996800738,24028.78947368421
"mp-300776357, SbP(OF3)2, Li2SbP(OF3)2, mp-554701, mp-776357",2.0,2.0,-1.831700083342921,0.21315002287716595,0.4917947813209048,13782.2
"mp-300776371, Nb2(PO4)3, LiNb2(PO4)3, mp-17242, mp-26533",5.0,12.0,0.0,-1.2794056728659615,0.9415192673960828,436.05882352941177
"mp-300776500, Li11V12(OF)24, LiV(OF)2, mp-777111, mp-765956",2.0,1.0,0.0,-0.3928325346094461,0.4940617786065742,204.7323943661972
"mp-300776566, Mn3NbCr2(PO4)6, Li4Mn3NbCr2(PO4)6, mp-775967, mp-776566",5.0,3.0,-1.4646018748942051,0.1250297624303138,0.5012204732034667,30413.05555555556
"mp-300776625, Ti2(PO4)3, LiTi2(PO4)3, mp-774537, mp-18640",5.0,12.0,0.0,-1.3567518546787165,0.9228289240027184,439.7058823529412
"mp-300776625, LiTi2(PO4)3, Li3Ti2(PO4)3, mp-18640, mp-776625",5.0,12.0,-1.4573593923777532,0.13086223427497382,0.5042457807750091,30527.722222222223
"mp-300776654, Li3V5O12, Li5V5O12, mp-762254, mp-762281",2.0,1.0,-1.025295569838366,-0.12831261558878465,0.4501032264010137,27207.1
"mp-300776654, Li5V5O12, Li6V5O12, mp-762281, mp-764771",2.0,1.0,-0.5620820833876405,-0.11489580176791153,0.4424126671807193,24877.818181818184
"mp-300776654, Li6V5O12, Li7V5O12, mp-764771, mp-776654",2.0,1.0,-0.6517138309293279,-0.1025077382338052,0.4354748309415943,23870.043478260868
"mp-300776668, Mn7Fe(PO4)12, Li8Mn7Fe(PO4)12, mp-778021, mp-776668",2.0,1.0,0.0,-1.399400140690379,0.9336862385101656,447.54411764705884
"mp-300776684, Li2FeF6, Li3FeF6, mp-776514, mp-776684",4.0,16.0,-0.31089195129758906,-0.10963550900942573,0.3535225598211651,5377.555555555556
"mp-300776706, Li4Cr2C4SO16, Li9Cr4C8(SO16)2, mp-771912, mp-776706",3.0,8.0,-1.2347688894055924,-0.1111396714500115,0.5628961964892463,26968.777777777777
"mp-300776741, Mn3SbO8, Li2Mn3SbO8, mp-774390, mp-776741",2.0,1.0,-0.9401943368059672,-0.07381547672364641,0.5610626683268322,29932.66666666667
"mp-300776756, TiMn2Ni3(PO4)6, Li4TiMn2Ni3(PO4)6, mp-776680, mp-776756",5.0,3.0,-1.5150495309795873,0.050984809267031785,0.5054326405843376,30409.69444444444
"mp-300776761, Cr(SO4)2, LiCr(SO4)2, mp-765763, mp-776761",5.0,3.0,-1.7568038071140089,0.003726458765497164,0.5183904950744018,32656.272727272728
"mp-300776829, Mn7Cr(PO4)12, Li8Mn7Cr(PO4)12, mp-778074, mp-776829",2.0,1.0,0.0,-1.3853958479763933,0.9249044565186972,443.1764705882353
"mp-300776839, Mn3Sn(PO4)6, Li6Mn3Sn(PO4)6, mp-778517, mp-776839",5.0,3.0,0.0,-1.4323809652462258,0.9308784823827888,439.1764705882353
"mp-300776857, Ti3Nb2Cr3O16, Li4Ti3Nb2Cr3O16, mp-777531, mp-776857",2.0,1.0,-1.4516512433424429,-0.13181771424526195,0.5025576487504925,30013.91666666667
"mp-300776880, Fe2Ni(PO4)3, Li2Fe2Ni(PO4)3, mp-774420, mp-776880",5.0,12.0,-1.3958440446005755,0.08951364162832304,0.5190523014437046,30419.777777777777
"mp-300776893, V4O5F7, LiV4O5F7, mp-778714, mp-776893",2.0,1.0,-1.724596575824359,-0.07861557582733003,0.411172462616264,17339.25
"mp-300776970, Li3SbS4, Li5SbS4, mp-756316, mp-776970",3.0,4.0,-0.6952237631800298,0.17438984106097855,0.5350183931330523,3572.625
"mp-300777005, LiFeF4, Li2FeF4, mp-775777, mp-777005",3.0,8.0,-0.6707940251318847,-0.04445185282103633,0.4063850709515508,5369.0
"mp-300777013, Ni(SO4)2, LiNi(SO4)2, mp-772423, mp-777013",5.0,3.0,0.0,-1.3958006879035492,0.7997212863757379,513.4545454545455
"mp-300777017, Mn7Ni(PO4)12, Li8Mn7Ni(PO4)12, mp-776812, mp-777017",2.0,1.0,0.0,-1.400948456170198,0.9264495925489408,450.85294117647067
"mp-300777022, Mn3Cr3(WO8)2, Li4Mn3Cr3(WO8)2, mp-778921, mp-777022",2.0,1.0,-1.4720076765045456,-0.09340986555543572,0.5000519178458113,29951.20833333333
"mp-300777057, CoPO4, LiCoPO4, mp-777025, mp-777057",3.0,8.0,-1.914133175106599,0.15035145716864098,0.6214567148161094,30370.83333333333
"mp-300777069, Mn2PO5, LiMn2PO5, mp-770538, mp-777069",3.0,8.0,-2.1035878510061243,0.034331915232976185,0.4999434404813031,28468.5
"mp-300777077, V4OF11, LiV4OF11, mp-782703, mp-777077",2.0,1.0,-0.958792313669496,-0.0016103299306957641,0.3699869649571437,7979.0
"mp-300777083, V6O7F5, LiV6O7F5, mp-778750, mp-777083",2.0,1.0,-1.0206220198730471,-0.03308623733733361,0.4122640332927645,19545.88888888889
"mp-300777084, V2OF5, LiV2OF5, mp-781965, mp-777084",2.0,1.0,-0.8079073536690923,-0.02557280775097033,0.3828666094124528,10315.5
"mp-300777086, V2OF5, LiV2OF5, mp-779365, mp-777086",2.0,1.0,-0.5835804610237155,-0.02557280775097033,0.3828666094124528,10315.5
"mp-300777109, Li4Ni2C4SO16, Li6Ni2C4SO16, mp-779839, mp-777109",2.0,1.0,-1.2175088542782608,-0.16115383737035927,0.5652762521118317,26949.44444444444
"mp-300777141, Li4V2C4SO16, Li6V2C4SO16, mp-777070, mp-777141",3.0,8.0,-1.278629430719393,-0.09579214346680016,0.5588574478564557,26956.03703703704
"mp-300777147, CrTe(WO6)2, Li4CrTe(WO6)2, mp-775790, mp-777147",2.0,1.0,-0.6897385146400911,0.0481633306145135,0.5674881824779296,33657.5625
"mp-300777185, V2(PO4)3, LiV2(PO4)3, mp-32469, mp-32419",2.0,2.0,-1.8124278199766028,0.1449924585624934,0.4922786849237106,32185.176470588238
"mp-300777185, LiV2(PO4)3, Li2V2(PO4)3, mp-32419, mp-762579",1.0,4.0,-1.7100118625294574,0.12963260049597214,0.4898282977765434,30478.83333333333
"mp-300777185, Li2V2(PO4)3, Li3V2(PO4)3, mp-762579, mp-850900",2.0,2.0,-1.4306039612470904,0.1317587614970542,0.4789343049294014,28964.10526315789
"mp-300777185, Li3V2(PO4)3, Li4V2(PO4)3, mp-850900, mp-777185",5.0,6.0,-1.1940271588461562,0.13367230639802802,0.4691297113669738,27600.85
"mp-300777213, Fe5Sb(PO4)6, Li4Fe5Sb(PO4)6, mp-772375, mp-777213",5.0,3.0,-1.371247652962028,0.18995755958647176,0.5713777513354952,30431.58333333333
"mp-300777221, Li6FeO5F, Li7FeO5F, mp-764903, mp-765002",2.0,1.0,-0.7533165948549879,-0.1791902186490874,0.4537968383016559,15181.384615384617
"mp-300777221, Li7FeO5F, Li8FeO5F, mp-765002, mp-777221",2.0,1.0,-0.7063310421725253,-0.14668353636600973,0.4018776259442461,17415.214285714286
"mp-300777249, V3Cr3(SbO8)2, Li4V3Cr3(SbO8)2, mp-776725, mp-777249",2.0,1.0,-1.4250968986227153,-0.03711565930189648,0.5288579599533173,29971.25
"mp-300777285, P8W3O29, Li2P8W3O29, mp-777230, mp-777867",2.0,1.0,-1.7472157219220168,0.22928380522601954,0.5202604508137945,33098.5
"mp-300777312, LiSn2P4H3O16, Li4Sn2P4H3O16, mp-759095, mp-777312",2.0,1.0,-2.002490380583922,0.19693458363719185,0.5123069717369663,28324.57692307692
"mp-300777323, LiFeCoO4, Li3Fe2(CoO4)2, mp-761710, mp-777323",3.0,8.0,-0.8285901807695246,-0.2425091858841776,0.5063225928404699,25924.571428571428
"mp-300777356, Bi2(SO4)3, Li2Bi2(SO4)3, mp-760109, mp-777356",5.0,6.0,-2.2897394988767648,0.05592397603651382,0.5192044835924847,31785.823529411766
"mp-300777439, Mn5Fe(PO4)6, Li4Mn5Fe(PO4)6, mp-772374, mp-777439",5.0,3.0,-1.3895482107497186,0.11736890201853395,0.5158262533008252,30406.138888888887
"mp-300777465, P3(WO6)2, LiP3(WO6)2, mp-851036, mp-763532",5.0,6.0,-1.534770273906065,0.2669496140666722,0.5452499420831232,32143.823529411766
"mp-300777465, LiP3(WO6)2, Li3P3(WO6)2, mp-763532, mp-777465",2.0,2.0,-1.6025048754617996,0.2708198861623383,0.5876681969797376,30455.83333333333
"mp-300777471, LiFeF4, Li2FeF4, mp-777252, mp-777471",3.0,4.0,-0.42489325483039775,-0.04445185282103633,0.4063850709515508,5369.0
"mp-300777480, Ti3MnO8, Li2Ti3MnO8, mp-782664, mp-777480",6.0,12.0,-1.3380200001564837,-0.14879956292551633,0.5101609686106797,30032.16666666667
"mp-300777528, Li2VF6, Li3VF6, mp-777078, mp-777528",4.0,8.0,-0.4083124987699839,-0.038492104070338685,0.3655873094726083,5401.0
"mp-300777530, MnPHO5, LiMnPHO5, mp-775096, mp-769993",2.0,2.0,-1.735413957008232,0.11487407911211513,0.5114776786790636,28603.75
"mp-300777530, LiMnPHO5, Li2MnPHO5, mp-769993, mp-777530",2.0,2.0,-1.3614903645861989,0.10220866342199224,0.4960566607103167,25636.88888888889
"mp-300777601, Li4Mn3Cr3(FeO8)2, Li10Mn3Cr3(FeO8)2, mp-761449, mp-777601",2.0,1.0,-1.051837373402592,-0.16029180143346775,0.481804895892508,25920.785714285717
"mp-300777681, LiVF6, Li2VF6, mp-766937, mp-767692",1.0,2.0,-0.7422331337501963,-0.026867993749769226,0.35526425862234656,5892.25
"mp-300777682, NbV3O8, Li2NbV3O8, mp-771572, mp-777682",1.0,2.0,-1.4152865309725269,-0.0977050534662659,0.4777834646479759,29952.41666666667
"mp-300777695, Fe2OF3, LiFe2OF3, mp-778705, mp-777695",3.0,4.0,-0.6038339455848177,0.023696032320388083,0.5522093814560095,11348.5
"mp-300777702, MnF3, LiMn2F6, mp-765931, mp-767304",1.0,4.0,-0.4748110962783119,-0.055874233016784965,0.4042130442983553,5668.75
"mp-300777706, Li4Mn2Fe3Co3O16, Li10Mn2Fe3Co3O16, mp-761441, mp-777706",2.0,1.0,-1.0895347001267819,-0.22203024293754428,0.5007020705591027,25918.0
"mp-300777767, Li2Cu2(SO4)3, Li3Cu2(SO4)3, mp-769636, mp-777767",2.0,1.0,-1.7626312711572658,-0.06959306117359973,0.4603746099247697,28631.0
"mp-300777836, Li4Co13O28, Li9Co13O28, mp-763412, mp-762472",2.0,1.0,-0.9228086605051484,-0.3546907818176833,0.5035668580681768,28027.777777777777
"mp-300777836, Li9Co13O28, Li14Co13O28, mp-762472, mp-777836",2.0,1.0,-0.6783333713229646,-0.23670727873471464,0.5505516754806511,25409.8
"mp-300777855, NbFe3Cu2(PO4)6, Li4NbFe3Cu2(PO4)6, mp-776878, mp-777855",5.0,3.0,-1.4303940611852524,0.08179441944488525,0.5006435116771071,30463.138888888887
"mp-300777940, V3OF11, LiV3OF11, mp-778699, mp-776664",2.0,1.0,-0.9227278742496836,-0.03930373810149661,0.37481363403983664,8530.866666666667
"mp-300777940, LiV3OF11, Li4V3OF11, mp-776664, mp-777940",2.0,1.0,-0.7590502561613802,-0.045065066134833985,0.3793985141795157,8089.625
"mp-300777941, V6O5F19, Li5V6O5F19, mp-764020, mp-779337",2.0,1.0,-0.9322511441386596,-0.0474922379987933,0.3788881369089456,12292.066666666668
"mp-300777941, Li5V6O5F19, Li11V6O5F19, mp-779337, mp-777941",2.0,1.0,-0.5257339182630281,-0.05949120208966485,0.3887857911040537,10746.2
"mp-300778025, Li2Mn2FeO6, Li3Mn2FeO6, mp-763799, mp-778025",2.0,2.0,-1.079863178886326,-0.1329553527033793,0.5016458548195261,24823.93939393939
"mp-300778059, LiFeF5, Li2FeF5, mp-776819, mp-778059",3.0,8.0,-0.4686218741763953,-0.1283024225990316,0.3524004846783085,5593.142857142857
"mp-300778150, Li6Nb3P8O29, Li9Nb3P8O29, mp-778109, mp-778150",2.0,1.0,-1.2030715567347472,0.18188943765009244,0.4865699302233721,28992.60869565217
"mp-300778223, Ti3Mn2Cr3O16, Li4Ti3Mn2Cr3O16, mp-776879, mp-778223",2.0,1.0,-1.380106885245769,-0.18014551587500108,0.5416894054080491,29965.16666666667
"mp-300778249, TiNi3Sn2(PO4)6, Li4TiNi3Sn2(PO4)6, mp-777082, mp-778249",5.0,3.0,-1.5871782130769199,0.13999101965424307,0.520515815305969,30429.222222222223
"mp-300778261, TiMn3Cr2(PO4)6, Li4TiMn3Cr2(PO4)6, mp-777183, mp-778261",5.0,3.0,-1.535641568002157,0.12060906850467346,0.5030788297322948,30406.94444444444
"mp-300778294, LiVF4, Li2VF4, mp-777566, mp-778294",1.0,2.0,-0.1888034382379137,0.00013432811111753948,0.3572214879416111,5302.666666666667
"mp-300778298, V4O7F5, Li3V4O7F5, mp-763973, mp-778298",2.0,1.0,-1.2889302360174877,-0.08885120069895093,0.41626559120265016,22040.75
"mp-300778299, LiVPO5, Li2VPO5, mp-32409, mp-778299",2.0,2.0,-1.8576076571520133,0.0671939910060706,0.4762186018000687,28614.125
"mp-300778316, LiVTe(WO6)2, Li4VTe(WO6)2, mp-765616, mp-778316",2.0,1.0,-0.5490832074688552,0.07079497055639443,0.5397903044192154,31806.176470588238
"mp-300778320, Mn5V(PO4)6, Li4Mn5V(PO4)6, mp-773464, mp-778320",5.0,3.0,-1.39082818510153,0.11556767277944688,0.5066194813168258,30406.05555555556
"mp-300778341, MnNi(PO4)2, Li4Mn3Ni3(PO4)6, mp-772336, mp-778341",5.0,3.0,-1.3641722933387128,0.11223215245218697,0.5154722904537263,30399.83333333333
"mp-300778395, CrPO5, LiCrPO5, mp-770751, mp-778395",4.0,8.0,-2.8726561396835786,0.05655365262305555,0.5659866396113848,32423.0
"mp-300778410, Fe3OF7, Li3Fe3OF7, mp-774191, mp-778410",5.0,6.0,-0.4259338562105051,-0.059917531347279424,0.44947722177494503,8976.454545454546
"mp-300778458, Cu2(SO4)3, LiCu2(SO4)3, mp-768451, mp-778169",5.0,6.0,-1.969771072111532,-0.16059125722530312,0.480824558563334,31696.411764705877
"mp-300778458, LiCu2(SO4)3, Li3Cu2(SO4)3, mp-778169, mp-778458",5.0,12.0,0.0,-1.284157720357258,0.7271774981453051,436.9444444444445
"mp-300778543, Li2Ni3(BO3)3, LiNiBO3, mp-763226, mp-778543",2.0,1.0,-1.3120781148384368,-0.17890020309362087,0.4540422579830064,24272.64705882353
"mp-300778554, LiMnF4, Li2MnF4, mp-777321, mp-778554",3.0,8.0,-0.7136486227175823,-0.052016592493124986,0.3886253038059581,5320.166666666667
"mp-300778560, LiVPHO5, Li2VPHO5, mp-767213, mp-778560",2.0,2.0,-1.3127318132423718,0.13697594382482056,0.4751207834674186,25625.222222222223
"mp-300778564, Fe7(OF3)3, LiFe7(OF3)3, mp-781010, mp-778564",2.0,1.0,-0.4674587730080858,0.11146851167661903,0.6284438175847928,10747.105263157895
"mp-300778572, VFeP2(O4F)2, LiVFeP2(O4F)2, mp-778349, mp-777635",2.0,2.0,-2.2190070309424983,0.10970295627652553,0.4836654538810928,27163.285714285717
"mp-300778572, LiVFeP2(O4F)2, Li2VFeP2(O4F)2, mp-777635, mp-778572",2.0,1.0,-1.8470001515362104,0.09362376008243094,0.4812992047073334,25450.46666666667
"mp-300778578, Co2(SO4)3, LiCo2(SO4)3, mp-771299, mp-770593",3.0,8.0,-2.2281418279467773,0.055031144452353166,0.5973593887065369,31703.470588235294
"mp-300778591, MnF3, LiMnF3, mp-766789, mp-778591",5.0,6.0,-0.4128311191849374,-0.055874233016784965,0.4042130442983553,5668.75
"mp-300778629, V4OF11, LiV4OF11, mp-774387, mp-778629",2.0,1.0,-0.19905700106006768,-0.0016103299306957641,0.3699869649571437,7979.0
"mp-300778636, Co3P4O15, LiCo3P4O15, mp-850473, mp-776676",3.0,4.0,-1.1812821498956378,0.12897692383429246,0.5733651798309934,31088.590909090908
"mp-300778636, LiCo3P4O15, Li4Co3P4O15, mp-776676, mp-778636",2.0,1.0,0.0,-1.2340543428977393,0.9403378626816058,471.1739130434783
"mp-300778653, La3Ti3CrO12, LiLa3Ti3CrO12, mp-769844, mp-778653",2.0,1.0,-2.336012962680813,-0.1408641069222063,0.4934821100606744,28538.315789473683
"mp-300778677, TiFe3Cu2(PO4)6, Li4TiFe3Cu2(PO4)6, mp-775996, mp-778677",5.0,3.0,-1.4932951289343206,0.05778664504538605,0.490278908809075,30451.08333333333
"mp-300778695, Co3NiO8, LiCo3NiO8, mp-765936, mp-779166",5.0,12.0,-0.7766139273516058,-0.4283627567093391,0.5281834099890479,29861.0
