,x,y,z,x2,y2,z2,avg,max
mp-300773352,-inf,inf,inf,0.06876422271756555,-0.31555430221888603,-0.07486639500000036,,inf
mp-300773354,0.0171169284576842,-0.0009608837437560248,0.02037144072042341,-0.05405345828742378,0.003034369717124289,-0.06433086543291602,0.012175828478117191,0.02037144072042341
mp-300773355,1.30447737667115,0.3724461248870596,0.6688953224082099,-6.4037980309311,-1.8283718858092013,-3.2836679463675766,0.7819396079888065,1.30447737667115
mp-300773357,-inf,inf,inf,0.08750173852018417,-0.4548614510195561,-0.4548627511284593,,inf
mp-300773359,-0.007760436847825679,-0.007760680967269452,-0.006884544866911035,0.013303606024844022,0.013304024515319058,0.011802076914704631,-0.007468554227335389,-0.006884544866911035
mp-300773362,inf,inf,inf,-4.534541910952665,-0.06399417550002795,-8.70782475197716,inf,inf
mp-300773362,0.011952589193379382,-0.0018131774814535246,-1.1014162369186444,-0.2008034984487736,0.030461381688419206,18.503792780233226,-0.3637589417355729,0.011952589193379382
mp-300773363,-0.013296050340542228,-0.012750702924014591,-0.01968587457127195,0.03191052081730135,0.030601687017635014,0.04724609897105268,-0.015244209278609587,-0.012750702924014591
mp-300773375,-inf,-inf,-inf,0.12934541558363932,0.12934743579871455,0.12004361069628013,-inf,-inf
mp-300773377,-0.08635282779191655,-0.03194046065184075,-1.885492376575856,0.1594206051543075,0.0589670042803214,3.4809090029092715,-0.6679285550065376,-0.03194046065184075
mp-300773399,-0.016308354108508283,0.007842885095776575,-0.02040392947059888,0.055197506213412656,-0.026545149554936105,0.06905945359279622,-0.009623132827776862,0.007842885095776575
mp-300773417,-inf,inf,-inf,0.16935517052470672,-0.024602732714102515,0.13867086999999856,,inf
mp-300773417,0.21993471013285504,-0.005007278177945329,0.01853859999999985,-0.2804964419085688,0.006386093908104188,-0.02364343188405778,0.07782201065163652,0.21993471013285504
mp-300773427,-inf,-inf,-inf,2.08777307712841,2.088884087944414,4.173370357322554,-inf,-inf
mp-300773427,2.1747517285605054,2.174751328522538,4.300733118224583,-1.8640729101947189,-1.864072567305033,-3.686342672763928,2.883412058435875,4.300733118224583
mp-300773438,-0.07687941989425795,0.028641421068775024,0.02385935983271074,0.3624315509300733,-0.13502384218136798,-0.11247983921135066,-0.008126212997590728,0.028641421068775024
mp-300773438,-0.02532874777364058,0.01184406121447068,-0.0019384122604302328,0.14859532027202474,-0.06948515912489467,0.01137201859452404,-0.005141032939866712,0.01184406121447068
mp-300773446,inf,-inf,inf,-0.024698864207733703,3.863206370500161,-3.7121169241835688,,inf
mp-300773454,0.0058864140899833935,-0.021206875389069173,0.0012844894117647206,-0.018030457572922102,0.0649579966872389,-0.003934472072072115,-0.004678657295773686,0.0058864140899833935
mp-300773465,0.07419839008706752,0.07419839008706752,-0.04617666864255199,-0.023083943582643228,-0.023083943582643228,0.014366074688793954,0.03407337051052769,0.07419839008706752
mp-300773469,inf,inf,inf,-0.02936516002454637,-0.06449771243893232,-0.14323132822347606,inf,inf
mp-300773501,2.2338334244779245,1.0070278057053397,0.8380018003393532,-7.3107275710186626,-3.2957273641265665,-2.742551346565156,1.3596210101742061,2.2338334244779245
mp-300773518,-inf,-inf,inf,0.0012273132010423016,0.0041165879897417925,-0.15467058657021182,,inf
mp-300773519,-inf,inf,inf,0.03513455537878607,-0.16782917565587452,-0.034397269999999924,,inf
mp-300773523,-inf,-inf,inf,0.02784676642534124,3.912829884065792,-3.803485514083112,,inf
mp-300773525,inf,-inf,inf,-0.9890746241366336,2.940924810025562,-0.012635569445609285,,inf
mp-300773529,inf,-inf,inf,-0.0020707017070886735,3.8378891099361647,-3.7155548846595114,,inf
mp-300773535,inf,inf,inf,-0.15787953296766855,-0.15788021245383188,-0.15788022005739055,inf,inf
mp-300773544,inf,inf,-inf,-0.08918139128926406,-0.24960005841806954,0.09847433501339252,,inf
mp-300773608,inf,inf,inf,-0.016497185299648276,-0.024007930781404063,-0.16361313570230165,inf,inf
mp-300773681,-inf,inf,-inf,0.04280197371243233,-0.12278816683569538,0.1801120522618067,,inf
mp-300773699,-inf,-inf,-inf,0.0010621820192877607,0.0010621820192877607,0.0405578431288145,-inf,-inf
mp-300773709,1.4826586887324364,0.5502395216794159,0.2580368200451121,-7.2785062901410535,-2.7011758336989504,-1.2667262074941867,0.7636450101523214,1.4826586887324364
mp-300773718,-inf,-inf,-inf,0.26680161565514915,0.2668016494385661,0.25749837616950444,-inf,-inf
mp-300773718,0.014418501322976063,0.03865641841171906,0.009766800222864802,-0.02723494694339923,-0.07301767922213602,-0.01844840042096685,0.020947239985853308,0.03865641841171906
mp-300773718,0.07303128637834977,0.0609121817962861,0.07303108281620263,-0.2613751301961992,-0.2180014927446029,-0.2613744016579884,0.06899151699694618,0.07303128637834977
mp-300773718,0.03638262329903963,-0.08722398274388403,-0.10356366978186847,-0.1855513788251021,0.4448423119938084,0.5281747158875292,-0.051468343075570966,0.03638262329903963
mp-300773719,inf,inf,inf,-0.12149743945611212,-0.11047544375513316,-0.15320689952055488,inf,inf
mp-300773728,-inf,inf,-inf,0.5361624348714926,-0.026793859999999725,0.13217097811925882,,inf
mp-300773728,0.16361672171904829,0.0070763899999999325,0.09074060703139963,-0.040254907724527764,-0.0017410165873015704,-0.02232506998391578,0.08714457291681595,0.16361672171904829
mp-300773763,inf,inf,inf,-0.008132422937353612,-0.01311230906345462,-0.1875348399188552,inf,inf
mp-300773927,-0.07939767990942581,-0.07231103007218563,-0.07230602040541267,0.07498669769223547,0.06829375062373087,0.06828901927177862,-0.07467157679567471,-0.07230602040541267
mp-300773927,0.04643410129795456,-0.0519776499900105,-0.0743028243056667,-0.2368139166195682,0.2650860149490535,0.3789444039589001,-0.02661545766590755,0.04643410129795456
mp-300773943,-0.007489550326475136,-0.003728367327145543,0.007321842344713225,0.06923673190697015,0.0344666846242788,-0.06768636478668226,-0.001298691769635818,0.007321842344713225
mp-300773961,inf,inf,inf,-0.017361036998331247,-0.017361036998331247,-0.01736103699833147,inf,inf
mp-300773978,inf,inf,inf,-1.5029479945966655,-1.5018109903999728,-2.9436490017451735,inf,inf
mp-300773978,-0.028823579942991742,-0.027307307816830214,-0.049298958996417376,0.06917659186318019,0.06553753876039252,0.11831750159140172,-0.03514328225207978,-0.027307307816830214
mp-300773983,inf,inf,inf,-0.054982524236754315,-0.1276172846556607,-0.0589520249702975,inf,inf
mp-300773984,inf,-inf,inf,-0.009101301357519041,0.006756643333333183,-0.02075201093993861,,inf
mp-300773988,inf,inf,inf,-0.0573129106268655,-0.02851742223513276,-0.1103169189080946,inf,inf
mp-300773995,0.0012434247687542757,-0.4738778482089974,0.0006552140917814864,-0.008217415863071734,3.131714475120331,-0.004330110519599389,-0.15732640311615387,0.0012434247687542757
mp-300774004,0.011802307487041476,0.06148139999999992,-0.04133187984922815,-0.01032701905116129,-0.05379622499999992,0.03616539486807463,0.010650609212604413,0.06148139999999992
mp-300774006,-inf,-inf,-inf,2.1009074137220893,2.1206553182455856,4.224510835923283,-inf,-inf
mp-300774006,2.2156543588812347,2.235869039023755,4.391989372821371,-3.7982646152249737,-3.832918352612152,-7.529124639122351,2.94783759024212,4.391989372821371
mp-300774006,-0.009391516768479493,-0.009999021718850663,-0.022216815898396785,0.022539640244350786,0.023997652125241586,0.05332035815615229,-0.013869118128575643,-0.009391516768479493
mp-300774007,-inf,inf,-inf,0.012844257620916007,-0.006814435118505102,0.007662270720189213,,inf
mp-300774007,0.8085384053414533,0.05536773141135498,0.7106651023893615,-0.7854373080459831,-0.053785796228173414,-0.6903603851782368,0.5248570797140566,0.8085384053414533
mp-300774012,0.006599289972994527,-0.9662650422967044,0.021484815648630917,-0.023883144664170658,3.4969592006928334,-0.07775457091885472,-0.3127269788916929,0.021484815648630917
mp-300774012,-0.003593538815552577,1.3058008122065763,-0.008599421921636837,0.009310532385749859,-3.383211195262493,0.022280320433331804,0.4312026171564624,1.3058008122065763
mp-300774012,0.014387261811290018,-0.4903563975431637,0.007133628658501534,-0.09508103457896017,3.2406161924591697,-0.047143980699662316,-0.15627850235779073,0.014387261811290018
mp-300774013,inf,-inf,inf,-0.001605758538063995,0.02215474309921639,-0.014004703804054941,,inf
mp-300774013,-0.02037844996901228,0.006302633619456266,0.02738611922075896,0.07722359988257284,-0.023883664242150056,-0.10377897809971813,0.004436767623734314,0.02738611922075896
mp-300774059,inf,inf,inf,-0.009703208262217392,-0.007322430613426333,-0.01586855689018916,inf,inf
mp-300774086,inf,inf,inf,-0.007153791958461221,-0.007153278004702113,-0.21766269000000005,inf,inf
mp-300774096,0.22369859623094512,-0.006021306216466904,-1.0780836671272869,-0.5835615553850739,0.01570775534730496,2.81239217511466,-0.28680212570426955,0.22369859623094512
mp-300774101,-inf,-inf,-inf,2.012306265097424,2.8419241994203848,0.1852976987990811,-inf,-inf
mp-300774102,-inf,-inf,-inf,0.13591282554441028,0.0720746145601936,0.014087934221510778,-inf,-inf
mp-300774102,1.4651134705185302,1.4349155354608982,2.8186042565388365,-3.5162723292444724,-3.4437972851061565,-6.764650215693207,1.9062110875060885,2.8186042565388365
mp-300774123,inf,inf,inf,-0.05766704057802841,-0.057667199891167975,-0.05766704708205639,inf,inf
mp-300774141,-inf,inf,inf,0.01206804486304991,-0.04202062921397154,-0.041385069244308514,,inf
mp-300774141,0.02379070664778293,0.1473306396139238,0.11118713211844923,-0.02202843208128049,-0.13641725890178127,-0.10295104825782334,0.09410282612671864,0.1473306396139238
mp-300774144,-inf,-inf,-inf,0.05505629195643813,0.05505719221633498,0.05505620379023668,-inf,-inf
mp-300774149,inf,-inf,inf,-0.009556591758546062,0.0244907138486612,-0.9266096919192228,,inf
mp-300774155,-0.3025567474220979,-0.30257572916417125,-0.2773980184274496,2.9045447752521403,2.904726999976044,2.663020976903516,-0.2941768316712396,-0.2773980184274496
mp-300774192,0.5467858176467595,0.024747111318347503,-0.01980723592012623,-0.8748573082348152,-0.039595378109356,0.03169157747220197,0.18390856434832686,0.5467858176467595
mp-300774237,0.01621177517700434,-0.4699031333323512,0.002700178047816415,-0.10713868812628956,3.105446794196409,-0.01784465492469979,-0.15033039336917686,0.01621177517700434
mp-300774245,0.00618447894633779,0.42524631523367135,-2.0997153981450354,-0.048070268173807384,-3.305323632043536,16.32051514012732,-0.5560948679883421,0.42524631523367135
mp-300774245,-0.002439590643758316,-0.4690225221373947,0.0018427090403170254,0.016122512080489742,3.0996271028210436,-0.012177903222964692,-0.15653980124694533,0.0018427090403170254
mp-300774249,1.23756229165065,4.915548646274475,-0.006944440261179352,-1.1138060624855852,-4.423993781647028,0.006249996235061419,2.0487221658879817,4.915548646274475
mp-300774249,1.3010891261470328,0.3430994946627333,0.6553777010280203,-6.387164801085433,-1.684306610162509,-3.2173087141375536,0.7665221072792621,1.3010891261470328
mp-300774251,0.05505408598935446,0.02421481831345673,-0.12374023800966595,-0.05081915629786566,-0.022352139981652367,0.11422175816276856,-0.014823777902284915,0.05505408598935446
mp-300774301,inf,-inf,inf,-1.9453186914412928,1.6055357491717075,-0.028331525000000468,,inf
mp-300774301,-0.4736590678234087,0.4114513009628416,0.016659282500000042,3.390401748630715,-2.9451251016287605,-0.11924539052631608,-0.015182828120189043,0.4114513009628416
mp-300774307,-inf,inf,-inf,0.542046379941759,-0.02235776315845328,0.5307896896590041,,inf
mp-300774307,0.7186500660146997,0.17745578423561706,0.6504021879079662,-0.6981172069857082,-0.17238561897174226,-0.6318192682534528,0.5155026793860943,0.7186500660146997
mp-300774310,0.053275854037481814,0.05075552827031205,0.11323980489072084,-0.03044334516427532,-0.029003159011606883,-0.06470845993755475,0.07242372906617156,0.11323980489072084
mp-300774315,0.05555055467871628,0.05320399263466302,0.06252245323130534,-0.03174317410212358,-0.030402281505521718,-0.03572711613217448,0.05709233351489487,0.06252245323130534
mp-300774318,0.02583088780387377,0.03325553105418266,0.03888063154898847,-0.014760507316499296,-0.01900316060239009,-0.02221750374227912,0.032655683469014964,0.03888063154898847
mp-300774319,0.026734458428369526,0.04640074961567664,0.07902976172694576,-0.015276833387639724,-0.02651471406610093,-0.04515986384396901,0.050721656590330635,0.07902976172694576
mp-300774351,inf,inf,inf,-0.07081312240198183,-0.12652493069590895,-0.05545165666666682,inf,inf
mp-300774353,1.259564495256804,0.3284719799197542,0.6461637536027273,-6.1833166130788575,-1.6124988105151568,-3.1720766085952063,0.7447334095930951,1.259564495256804
mp-300774369,-inf,-inf,inf,0.010446450468627688,13.99147229638385,-1.2315928079871978,,inf
mp-300774369,0.008185674577914527,6.998698597535527,-0.5619997048800922,-0.0016174103985276895,-1.3828753855371403,0.11104572481968088,2.14829485574445,6.998698597535527
mp-300774408,0.044262441976894884,0.02691337076315281,0.04735970959277047,-0.025292823986797074,-0.015379069007515891,-0.027062691195868842,0.039511840777606055,0.04735970959277047
mp-300774411,-1.0413306736594037,-0.9822539949952044,-0.3804132207559374,0.5950460992339448,0.5612879971401169,0.2173789832891071,-0.801332629803515,-0.3804132207559374
mp-300774432,-0.003095504807686389,-0.017762684040552257,-0.011072833828195572,0.01926091880338197,0.11052336736343624,0.06889763270877243,-0.010643674225478073,-0.003095504807686389
mp-300774459,inf,inf,inf,-0.00724948715004381,-0.00665537033457686,-0.035660893238777185,inf,inf
mp-300774464,-inf,-inf,inf,0.015663276726440856,0.117510961182127,-0.008869609242783126,,inf
mp-300774465,inf,inf,inf,-0.35851607249843204,-0.16075802756455815,-0.13713548990015845,inf,inf
mp-300774516,inf,inf,-inf,-0.02381031537192735,-0.010460722006918166,0.0018283773600737965,,inf
mp-300774552,-inf,inf,-inf,0.5562414750866793,-1.0681316378493984,11.394959649824994,,inf
mp-300774552,-0.03267622099641088,-0.2647295205734625,7.330269313379775,0.04246529986031455,0.34403667652585,-9.526257166755148,2.344287857269967,7.330269313379775
mp-300774552,-0.12601166918625495,-0.12601166918625495,-11.755126116819605,0.1205329009607656,0.1205329009607656,11.244033676957883,-4.0023831517307045,-0.12601166918625495
mp-300774552,-0.18405908486835887,1.0594721072139848,-2.593612012799144,0.29526144864299264,-1.6995698386557678,4.160585937198627,-0.5727329968178392,1.0594721072139848
mp-300774697,-0.009887139149083726,0.07114699927897103,-0.06538070879753301,0.034604987021793036,-0.2490144974763986,0.2288324807913656,-0.0013736162225485686,0.07114699927897103
mp-300774711,inf,-inf,inf,-0.0043191188790618895,0.017854039677173358,-0.004322200265415077,,inf
mp-300774712,inf,inf,-inf,-0.5313863857934821,-0.5307487901172441,11.68645434,,inf
mp-300774714,0.27436877633657103,0.2835756199999997,-0.06343598884900192,-0.2515047116418567,-0.2599443183333331,0.058149656444918436,0.16483613582918955,0.2835756199999997
mp-300774722,inf,inf,inf,-0.010366642224273193,-0.027567446265129192,-0.012459082112334484,inf,inf
mp-300774793,inf,inf,inf,-0.029268666992008363,-0.03181008756220827,-0.003956583730767349,inf,inf
mp-300774859,-inf,inf,-inf,0.03954971000000018,-0.13032251000000006,0.02830434000000004,,inf
mp-300774863,inf,inf,inf,-0.01749858727954301,-0.13459613441808127,-0.11036526863036043,inf,inf
mp-300774883,inf,inf,inf,-0.02000209939131193,-0.02000209939131193,-0.02000209939131193,inf,inf
mp-300774918,0.0019589569791045322,0.0019589569791045322,0.0028378808521307697,-0.015018670173134744,-0.015018670173134744,-0.021757086533002568,0.002251931603446611,0.0028378808521307697
mp-300775013,inf,inf,inf,-0.014873913892934574,-0.02268873762075474,-0.12793141457248725,inf,inf
mp-300775035,0.05628398456497319,7.493958284881705,4.7465296308482605,-0.04824341534140559,-6.42339281561289,-4.068453969298509,4.098923966764978,7.493958284881705
mp-300775049,0.010910582407835934,-0.4824703360368475,0.007084334143760973,-0.07210471852135053,3.188499612069602,-0.04681820825442035,-0.15482513982841686,0.010910582407835934
mp-300775059,inf,inf,inf,-0.017795585263852498,-0.017796213441434006,-0.2993286149999994,inf,inf
mp-300775084,-0.04115860716222002,0.002962281103679724,-0.015547249360251016,0.09878065718932802,-0.007109474648831338,0.03731339846460245,-0.017914525139597102,0.002962281103679724
mp-300775092,-inf,inf,inf,0.0020671448768629927,-0.010157727474406908,-0.201807105518363,,inf
mp-300775097,inf,inf,inf,-4.159134674544048,-5.912085755913727,-2.005725442773512,inf,inf
mp-300775097,-0.8818862536360121,-1.3187804914225092,-0.3429810840177812,0.5039350020777212,0.7535888522414338,0.19598919086730351,-0.8478826096921009,-0.3429810840177812
mp-300775102,0.054756326224520535,0.046676187336027,0.037683530090045984,-0.27925726374505444,-0.2380485554137375,-0.1921860034592344,0.046372014550197835,0.054756326224520535
mp-300775115,-0.016051779230891402,0.0765439237714105,0.0180008770674438,0.027517335824385262,-0.13121815503670373,-0.030858646401332224,0.02616434053598764,0.0765439237714105
mp-300775125,0.0837063983061374,0.06608472101714588,0.03175989128844492,-0.2134513156806503,-0.16851603859372194,-0.08098772278553452,0.06051700353724272,0.0837063983061374
mp-300775129,inf,-inf,-inf,-1.9217218571305457,1.6395895529033735,0.016591559999999284,,inf
mp-300775136,inf,inf,inf,-0.03339351372508936,-0.025691384228570868,-0.14124929405687905,inf,inf
mp-300775153,0.003788049176142838,-0.001880239638507364,-0.019050859954788724,-0.010822997646122393,0.005372113252878182,0.05443102844225348,-0.005714350139051083,0.003788049176142838
mp-300775171,-inf,-inf,-inf,0.022240279079635883,0.002078029574385632,0.0024021295697465037,-inf,-inf
mp-300775180,inf,inf,inf,-0.06569922920878346,-0.04207691876722075,-0.23630101194539765,inf,inf
mp-300775182,0.004729849819458565,0.02192873131573103,0.03485128137693616,-0.06879781555576096,-0.31896336459245145,-0.5069277291190716,0.020503287504041918,0.03485128137693616
mp-300775182,0.0052084494305102425,-0.00981863567857282,-0.022033942862077542,-0.023148664135601082,0.04363838079365697,0.09792863494256683,-0.008881376370046705,0.0052084494305102425
mp-300775189,-inf,inf,inf,0.21278048414969847,-0.311537357747012,-0.07061026000000004,,inf
mp-300775193,0.041020530962272574,0.032247747822331384,0.008130587990177554,-0.20920470790758994,-0.16446351389388988,-0.04146599874990549,0.02713295559159384,0.041020530962272574
mp-300775195,-inf,inf,inf,0.01181749193428838,-0.0594221948704079,-0.034891825833333584,,inf
mp-300775229,inf,inf,-inf,-0.108239172999272,-0.10823890778950436,0.05258903922337085,,inf
mp-300775234,-0.4855590332227258,0.4059746019532495,0.0064482731699868606,3.475580448331089,-2.9059234666127334,-0.04615606058516912,-0.024378719366496455,0.4059746019532495
mp-300775236,-inf,-inf,-inf,4.3297638582356734,4.329765424872816,3.6073387927422167,-inf,-inf
mp-300775236,0.015694975623966382,0.015695986915044813,-0.02643581869588285,-0.014125478061569741,-0.01412638822354033,0.02379223682629456,0.0016517146143761134,0.015695986915044813
mp-300775236,-1.1083225388533022,-0.9956223613222152,-0.09424776282355696,1.8136186999417665,1.6292002276181696,0.15422361189309314,-0.7327308876663582,-0.09424776282355696
mp-300775260,-inf,inf,inf,0.09811850933485088,-0.006646398951875465,-0.024025247500000013,,inf
mp-300775260,0.0842616369532665,-0.9411634471846742,1.0926270109478644,-0.144448520491314,1.613423052316584,-1.8730748759106248,0.07857506690548566,1.0926270109478644
mp-300775271,-inf,-inf,inf,0.013434081012494214,0.013638714439196065,-0.22461629088427948,,inf
mp-300775291,inf,-inf,inf,-2.070249020182329,1.5867777933347238,-0.12713157000000042,,inf
mp-300775304,-inf,-inf,-inf,0.008443028514831141,0.013110738679634082,0.0007401369813209158,-inf,-inf
mp-300775323,-inf,-inf,inf,0.017098709919947552,0.01696362873452628,-0.03844021431014832,,inf
mp-300775342,inf,inf,inf,-0.1656688733824172,-0.16566897276541234,-0.11722965999999956,inf,inf
mp-300775390,-inf,inf,inf,0.05279285748263885,-0.02956096133094288,-0.029561164321018293,,inf
mp-300775407,1.2778160356732635,0.33857677341274234,0.6560269132729877,-6.272915084214205,-1.662104160389826,-3.2204957560673937,0.7574732407863313,1.2778160356732635
mp-300775424,-0.025569698636495275,-0.009471096330648798,-0.002575904038494059,0.06818586303065406,0.025256256881730128,0.006869077435984157,-0.012538899668546044,-0.002575904038494059
mp-300775429,-inf,-inf,-inf,0.05201533614855247,0.05201533614855247,0.2263351500000006,-inf,-inf
mp-300775433,inf,inf,-inf,-0.04085844730705457,-0.07251219363190486,0.009642819174060513,,inf
mp-300775433,0.12240051236864068,0.09659734683841048,0.32981756850628585,-0.11016046113177662,-0.08693761215456942,-0.2968358116556573,0.18293847590444567,0.32981756850628585
mp-300775443,inf,inf,inf,-0.043451561295301255,-0.006777097452208114,-0.17413355706544165,inf,inf
mp-300775451,inf,inf,inf,-0.02111961625633408,-0.026020957276318143,-0.16841475392615335,inf,inf
mp-300775454,1.1765204225471513,-0.9843157499934788,0.3672117550191938,-4.033784305875947,3.374796857120498,-1.2590117314943785,0.1864721425242888,1.1765204225471513
mp-300775471,inf,inf,-inf,-0.047786711880664384,-0.04778670728614909,0.06527150812508786,,inf
mp-300775506,-inf,inf,inf,0.014836132488040388,-0.008148697106309829,-0.24532557418480794,,inf
mp-300775511,inf,inf,inf,-0.016998156570235068,-0.016679823794413018,-0.04044684453684333,inf,inf
mp-300775531,inf,-inf,inf,-0.027481514349199543,7.227256548125753,-7.188202054667259,,inf
mp-300775533,0.02980706255024342,1.26580339302029,0.02349521049876972,-0.07722738933472159,-3.2795815182798416,-0.060873954474085175,0.4397018886897677,1.26580339302029
mp-300775533,-0.009203527786933452,-0.4727021210481368,0.008899904795126146,0.06082331407016892,3.123944452144209,-0.05881676212431192,-0.15766858134664805,0.008899904795126146
mp-300775538,inf,inf,-inf,-0.04119691630999018,-0.04119691630999018,0.0077513296341056295,,inf
mp-300775553,inf,inf,inf,-0.11481442966593393,-0.04187584812710643,-0.06124641772632256,inf,inf
mp-300775563,-inf,inf,inf,0.07791876178613819,-0.07277598541776628,-0.03440708317952144,,inf
mp-300775610,inf,inf,inf,-0.023494829542574758,-0.009928841900164851,-0.1501495234557182,inf,inf
mp-300775622,inf,-inf,-inf,-0.2283468778435012,0.048244458639366,0.07875358697943913,,inf
mp-300775622,-0.12192736942872172,0.020383743848028324,-0.01745124384771035,0.11254834101112776,-0.018815763552026143,0.016108840474809556,-0.03966495647613458,0.020383743848028324
mp-300775622,0.003237370897605896,-0.008315977175714641,0.010601599533051507,-0.005549778681610108,0.014255960872653668,-0.018174170628088303,0.0018409977516475886,0.010601599533051507
mp-300775640,-inf,inf,inf,0.04958120951462286,-0.06900434077102746,-0.07144854534085976,,inf
mp-300775647,inf,-inf,inf,-0.13105110177570278,0.049600911453617336,-0.14811447044139392,,inf
mp-300775648,inf,inf,-inf,-0.05359781968375986,-0.05359804440512761,0.09684209907497053,,inf
mp-300775651,inf,inf,inf,-0.03228955476902229,-0.03228955476902229,-0.03228955476902273,inf,inf
mp-300775672,-0.10685020355603214,-0.0740177331806482,-0.04383176271177725,0.02075946811945768,0.014380588160811647,0.008515885326859578,-0.07489989981615253,-0.04383176271177725
mp-300775677,-inf,inf,inf,0.02237727186872851,-0.08362336558823902,-0.08504209488780523,,inf
mp-300775679,inf,inf,inf,-0.11315190588167835,-0.026540123350778263,-0.025215511135247226,inf,inf
mp-300775697,inf,inf,inf,-0.11739770206586425,-0.11676234779064328,-0.11676218768419665,inf,inf
mp-300775700,-inf,-inf,inf,0.005374346459567025,0.002967700986173716,-0.10593325373586192,,inf
mp-300775737,inf,inf,-inf,-0.0283088272309282,-0.033061719738443074,0.0014688262532676075,,inf
mp-300775791,-0.0745846549424547,0.08751658239923588,-0.05809158377782131,0.13259494211991946,-0.15558503537641932,0.10327392671612676,-0.015053218773680044,0.08751658239923588
mp-300775796,-inf,-inf,inf,0.003165764098578272,0.002568900212061909,-0.22260401892857296,,inf
mp-300775825,-0.20893555681017584,-1.2270100045447234,0.007788900553119981,0.3418945475075603,2.0078345528913646,-0.012745473632378148,-0.4760522202672597,0.007788900553119981
mp-300775867,inf,inf,inf,-3.0156896650671703,-5.207302602741787,-3.9134791345480977,inf,inf
mp-300775900,-inf,inf,inf,0.2546446399767248,-0.7021106000246515,-0.16469769000152645,,inf
mp-300775936,-inf,-inf,inf,3.8819939624239534,0.10980834998641063,-4.660125647591655,,inf
mp-300776021,-0.01837766782826656,0.1809287461873792,0.6127293199999997,0.005765542848083624,-0.05676195958819739,-0.1922288062745097,0.2584267994530374,0.6127293199999997
mp-300776051,-inf,inf,inf,0.0738189966258771,-0.08024635394054602,-0.08024615972047311,,inf
mp-300776054,0.2630720041031713,0.2026875562595256,0.2303386698173901,-0.4509805784625794,-0.34746438215918674,-0.394866291115526,0.2320327433933624,0.2630720041031713
mp-300776064,0.0009255836321504508,0.018979252563358084,0.02059986637405542,-0.006479085425053155,-0.1328547679435066,-0.14419906461838794,0.013501567523187985,0.02059986637405542
mp-300776113,inf,inf,inf,-0.007961912191164709,-0.0431871184672934,-0.020283004961801014,inf,inf
mp-300776138,0.14720729000000032,0.287328815,-0.6684353649999997,-0.2617018488888895,-0.5108067822222222,1.1883295377777772,-0.0779664199999998,0.287328815
mp-300776140,inf,inf,-inf,-0.0033254400354216784,-0.0033257522479042123,0.034656492345293444,,inf
mp-300776170,-inf,-inf,inf,0.016344868582157446,0.01982861265109648,-1.1361049796148208,,inf
mp-300776203,inf,inf,inf,-0.014665361821382115,-0.014665237722732094,-0.004593688484049174,inf,inf
mp-300776265,0.006245989785735279,-0.006966957350465522,-0.04069322953151892,-0.015614974464338197,0.017417393376163805,0.10173307382879727,-0.013804732365416386,0.006245989785735279
mp-300776265,-0.012030704404089043,0.01071772264151538,-0.0007252627851848104,0.037991698118175925,-0.03384543992057488,0.0022903035321625593,-0.000679414849252824,0.01071772264151538
mp-300776322,inf,inf,-inf,-0.061139823144047874,-0.061139951164692175,0.07842590422411089,,inf
mp-300776357,inf,inf,inf,-0.19332432093182786,-0.3071979291663105,-0.12750337431521966,inf,inf
mp-300776365,inf,inf,inf,-0.013004718770156742,-0.012819214228914966,-0.0013731911554396938,inf,inf
mp-300776371,-inf,-inf,-inf,0.20614011122291664,0.21585057237089167,0.2061401232372546,-inf,-inf
mp-300776371,-0.0016995717768528704,0.0012514793262301538,-0.001699255710182257,0.003210302245166533,-0.002363905393990291,0.003209705230344263,-0.0007157827202683246,0.0012514793262301538
mp-300776424,inf,-inf,-inf,-0.2373529133348393,0.005836901425260166,0.12755947994032368,,inf
mp-300776432,-inf,inf,inf,3.815021598403442,-0.2349142901025933,-3.634411806294096,,inf
mp-300776487,inf,inf,-inf,-0.06421199696348134,-0.06421196775189086,0.02890531780597838,,inf
mp-300776500,0.2350469177364587,-0.2662477967969306,-1.3362133082695806,-2.184943178958633,2.474979519520767,12.421137795182036,-0.4558047291100175,0.2350469177364587
mp-300776500,-0.6224240518537649,0.6074180431864284,0.054995083895478684,4.149493679025101,-4.049453621242857,-0.3666338926365247,0.01332969174271407,0.6074180431864284
mp-300776566,-inf,inf,inf,0.0020683094669284863,-0.09550288047014588,-0.017147514488033533,,inf
mp-300776589,0.07456004294111047,0.07458673829506661,-0.058231103947516814,-0.06935817948010277,-0.06938301236750381,0.05416846878838772,0.030305225762886755,0.07458673829506661
mp-300776625,-inf,-inf,-inf,0.06511322614119662,0.06511322655634721,0.06511351408470567,-inf,-inf
mp-300776625,-0.06776638032585769,0.24573246541354976,-0.057041484083564235,0.06400158141886557,-0.2320806617794636,0.053872512745588436,0.040308200334709283,0.24573246541354976
mp-300776627,-0.026613111358281042,-0.002656854356867021,0.9275947924312524,0.1241945196719782,0.012398653665379438,-4.328775698012511,0.2994416089053681,0.9275947924312524
mp-300776654,inf,inf,inf,-0.03031713849148836,-0.01873728660025738,-0.03466429496879897,inf,inf
mp-300776654,-0.004201557083924297,1.388797337290341,0.09894915042870522,0.005356985282003478,-1.7707166050451846,-0.12616016679659914,0.4945149768783741,1.388797337290341
