,density,energy_per_atom,nsites,nelements,bandgap,volume,Unit Cell Mass,energy,formationenergy_pa,total_magnetization,energysStab,atomMean,atomStd,halogen,transition,actinoid,chalcogen,metalloid,rare,other,alkaline
"mp-300021471, Li19(FeAs)20, LiFeAs, mp-530480, mp-21471",5.1633630273365245,-5.496988200338983,59.0,3.0,0.000700000000000145,883.5037872695391,2747.2110000000002,-324.32230382,-0.43511955423728704,-0.0724023,0.0,20.966101694915253,12.713220266674377,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0
"mp-300021496, La4CuO8, LiLa4CuO8, mp-772213, mp-21496",6.80877369076861,-7.557486714615385,13.0,3.0,0.0,182.2197991917955,747.16308,-98.24732729,-3.121501733846154,0.539383,0.06394901302884826,24.692307692307693,22.227441859054164,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0
"mp-300022902, Bi, LiBi, mp-567597, mp-22902",9.853030872902243,-3.8374288,2.0,1.0,0.0,70.43925719963414,417.9608,-7.6748576,0.045235819999999816,1e-07,0.045235819999999816,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"mp-300024850, CoO2, Li(CoO2)4, mp-715480, mp-780888",4.546531296983395,-5.691335621666667,6.0,2.0,1.2174,66.42255688940827,181.86399,-34.14801373,-1.1238201541666666,-4e-07,0.0,14.333333333333334,8.956685895029603,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
"mp-300024850, Li(CoO2)4, Li3(CoO2)4, mp-780888, mp-853206",4.509065060656108,-5.715235063076923,13.0,3.0,0.0,136.5050758455475,370.66898,-74.29805582,-1.3522318946153848,2.9999619,0.006660822500001551,13.461538461538462,9.11984636017165,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300024850, Li3(CoO2)4, LiCoO2, mp-853206, mp-24850",4.809030900522001,-5.705890450666667,15.0,3.0,0.0,132.78389817153786,384.55098,-85.58835676,-1.6701069606666674,0.9999709,0.008605825500000108,12.066666666666666,9.204829650183044,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300024979, Fe(GeO3)2, LiFe(GeO3)2, mvc-8638, mp-24979",4.172523237209324,-6.29127544,18.0,3.0,0.0,236.49078550943852,594.2428,-113.24295792,-1.8053922097222221,8.0000012,0.11438615854166656,15.333333333333334,10.498677165349081,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0
"mp-300025044, MnAsO4, LiMnAsO4, mp-543097, mp-25044",4.01135001955485,-6.6532564587500005,24.0,3.0,0.07269999999999999,320.9966708176271,775.4289799999999,-159.67815501,-1.8083360874732197,16.0000007,0.03298229895833327,15.0,10.16530045465127,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0
"mp-300025083, Mo3P3O16, LiMo3P3O16, mp-25669, mp-25083",3.335859026816771,-7.164226011818181,44.0,3.0,0.0,633.9103291459481,1273.463372,-315.22594452,-2.348713502467532,1.9999978,0.008177761136364481,13.590909090909092,11.535160048970797,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300025372, CuO2, LiCuO2, mp-25378, mp-25372",4.631567982288708,-4.728150276666667,3.0,2.0,0.0,34.25532340362202,95.5448,-14.18445083,-0.5397208808333325,0.9853721,0.1564383295833336,15.0,9.899494936611665,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
"mp-300025385, CuO2, Li(CuO2)2, mp-504100, mp-25385",4.5249678728405405,-4.716291471666667,12.0,2.0,0.0,140.2492689960823,382.1792,-56.59549766,-0.5278620758333327,-3.9658922,0.16829713458333284,15.0,9.899494936611665,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
"mp-300025401, TiPO4F, LiTiPO4F, mp-25436, mp-25420",2.978432036068726,-7.704823006428571,14.0,4.0,0.0,180.45484618010425,323.67353039999995,-107.86752209,-3.182419900135986,0.0,0.0,11.142857142857142,5.026460595931194,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300025401, LiTiPO4F, Li2TiPO4F, mp-25420, mp-25401",2.984596571564439,-7.23295090125,16.0,5.0,0.15500000000000025,187.8056490342305,337.55553039999995,-115.72721442,-3.0372412357439877,2.0000001,0.05592044879761904,10.125,5.4184292004233106,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0
"mp-300025405, CuPO4F, LiCuPO4F, mp-25380, mp-25405",3.4889845350959683,-5.726531772857143,14.0,4.0,0.0,168.97285398692046,355.03153039999995,-80.17144482,-1.7468895456121771,-1e-07,0.15283490168831104,12.142857142857142,7.278708115918284,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300025417, TiO2, Li2Ti3O6, mvc-11600, mp-760539",2.4458620885555566,-8.821942526666666,3.0,2.0,2.6271,54.22230058568951,79.8658,-26.46582758,-3.3670710797222214,0.0,0.15142285083333284,12.666666666666666,6.599663291074444,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
"mp-300025417, Li2Ti3O6, LiTiO2, mp-760539, mp-25417",3.7411722575887265,-7.903832926363637,11.0,3.0,0.0,112.50816064882702,253.4794,-86.94216219,-3.0936916370454552,0.1662952,0.06939588227272786,10.909090909090908,7.038266127580331,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300025456, LiCuPCO7, Li2CuPCO7, mp-25466, mp-25456",2.765201053628755,-6.429870635,22.0,5.0,0.0,270.79200152262734,450.934524,-141.45715397,-1.8597807827813853,0.0,0.06624732306818348,9.909090909090908,6.598271749681475,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0
"mp-300025462, LiTiPCO7, Li2TiPCO7, mp-25418, mp-25400",2.248427412126344,-7.6050670836363645,22.0,5.0,2.8265000000000002,309.87131035775695,419.576524,-167.31147584,-2.6895839447510834,0.0,0.02588491340909016,9.272727272727273,4.825894341813454,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0
"mp-300025462, Li2TiPCO7, Li3TiPCO7, mp-25400, mp-25462",2.5626111035682095,-7.25198859875,24.0,5.0,0.23119999999999985,280.875529158127,433.45852399999995,-174.04772637,-2.5870577564384916,1.9999996,0.1317715504947925,8.75,4.934994089830976,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0
"mp-300025488, CoPO4F, LiCoPO4F, mp-25473, mp-25487",3.1612882185822944,-6.128985655714286,14.0,4.0,0.0,181.64246668845126,345.8059204,-85.80579918,-1.9868779691836045,10.0000012,0.09406820938775518,11.857142857142858,6.620931557860839,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300025488, LiCoPO4F, Li2CoPO4F, mp-25487, mp-25488",3.3736693058317035,-6.252667676875,16.0,5.0,0.0,177.0404082597256,359.68792039999994,-100.04268283,-2.3897165036606554,8.0000003,0.012518983749999713,10.75,6.85109480302236,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0
"mp-300025490, LiCoPCO7, Li2CoPCO7, mp-633471, mp-25482",2.7994684072750173,-6.661188222727273,22.0,5.0,0.0,262.0050440803513,441.70891399999994,-146.5461409,-1.9877112600541125,2.0,0.0546057301988645,9.727272727272727,6.076645442570329,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0
"mp-300025490, Li2CoPCO7, Li3CoPCO7, mp-25482, mp-25490",2.7977016159018078,-6.637331512916667,24.0,5.0,0.7795999999999998,270.40998241233314,455.590914,-159.29595631,-2.19423966546627,8.0000044,0.027536062239582826,9.166666666666666,6.107827400602899,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0
"mp-300025507, CrPO4, LiCrPO4, mp-31750, mp-25507",3.578097729614355,-7.562707432083333,24.0,3.0,2.2012000000000005,272.8211571771591,587.8698479999999,-181.50497837,-2.56875937093254,11.9999998,0.03280328541666755,11.833333333333334,6.011562932290478,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300025508, CrPO4F, LiCrPO4F, mp-849535, mp-25501",3.236592163777549,-6.953450621428572,14.0,4.0,0.04720000000000002,170.29811899463076,331.93173039999994,-97.3483087,-2.4699879784693217,3.9999994,0.03826592104166604,11.428571428571429,5.6532454106883945,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300025508, LiCrPO4F, Li2CrPO4F, mp-25501, mp-25508",3.2254009775141257,-6.925948505625,16.0,5.0,2.2771,178.03589778408755,345.81373039999994,-110.81517609,-2.764311745535654,5.9999999,0.0,10.375,5.977823600609171,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0
"mp-300025510, Li3Cr2P2(CO7)2, Li2CrPCO7, mp-763241, mp-777037",2.687389568076106,-7.096526989565217,23.0,5.0,0.11119999999999997,268.6480665789009,434.77572399999997,-163.22012076,-2.335469678747412,4.9999999,0.04821077241923444,9.173913043478262,5.362122988981165,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0
"mp-300025510, Li2CrPCO7, Li3CrPCO7, mp-777037, mp-25510",2.740685897566962,-7.078471195,24.0,5.0,2.8952999999999998,267.6292868547128,441.716724,-169.88330868,-2.4362556229662693,5.9999999,0.015733354062500204,8.916666666666666,5.392252672945593,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0
"mp-300025536, LiFePCO7, Li2FePCO7, mp-25529, mp-769972",2.496910585870744,-6.852616383181819,22.0,5.0,0.0,289.64541684265384,435.53252399999997,-150.75756043,-2.134415912781385,7.9999997,0.058911354488635936,9.636363636363637,5.819602099374262,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0
"mp-300025536, Li2FePCO7, Li3FePCO7, mp-769972, mp-25536",2.7290843668479026,-6.825749872083333,24.0,5.0,2.4432,273.450801972323,449.41452400000003,-163.81799693,-2.3416614758829355,10.0000087,0.014561034947917939,9.083333333333334,5.8659800734593555,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0
"mp-300025562, MnPO4F, LiMnPO4F, mp-25550, mp-25552",3.309467459824653,-6.804008091428571,14.0,4.0,0.0028000000000000247,169.5003781139105,337.8156204,-95.25611328,-2.341553343089221,6.0000008,0.03222888299603088,11.571428571428571,5.972727131533392,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300025562, LiMnPO4F, Li2MnPO4F, mp-25552, mp-25562",3.199770580973475,-6.7850010875,16.0,5.0,0.0,182.5154561298608,351.6976204,-108.5600174,-2.641746235203069,7.9999992,0.0,10.5,6.264982043070834,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0
"mp-300025576, MoO2, Li(MoO2)2, mp-714969, mp-25576",4.624620030734844,-7.1815799658333335,12.0,2.0,1.3853999999999997,183.75335097294663,511.7552,-86.17895959,-1.9156519966666679,0.0,0.23465745916666414,19.333333333333332,16.027753706895076,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
"mp-300025605, NiPO4F, LiNiPO4F, mp-25589, mp-504104",3.2854056961449998,-5.658977122142857,14.0,4.0,0.0,174.53790037198422,345.32633039999996,-79.22567971,-1.74871720346932,-3e-07,0.2060406623214286,12.0,6.948792289723034,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300025605, LiNiPO4F, Li2NiPO4F, mp-504104, mp-25605",3.389579836401544,-5.854018344375,16.0,5.0,0.0,175.97443995001566,359.2083304,-93.66429351,-2.1939339680356538,-2e-07,0.07194307101562636,10.875,7.149082108914403,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0
"mp-300025612, LiNiPCO7, Li2NiPCO7, mp-25602, mp-25611",2.6310268627684743,-6.377235195909091,22.0,5.0,0.0,278.4762390519894,441.229324,-140.29917431,-1.8512977218722944,1.5e-06,0.09612163943181784,9.818181818181818,6.336304942991499,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0
"mp-300025612, Li2NiPCO7, Li3NiPCO7, mp-25611, mp-25612",2.8223449053213976,-6.3970187183333325,24.0,5.0,0.0,267.7667302337671,455.11132399999997,-153.52844924,-2.089171402132935,2.0000007,0.04948013057291689,9.25,6.352492948966308,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0
"mp-300025613, NiAsO4, LiNiAsO4, mp-635257, mp-25613",4.468334009723021,-5.399385087083334,24.0,3.0,0.04590000000000005,293.7501206185303,790.4504,-129.58524209,-1.198692017083334,3.9227376,0.145951031458333,15.5,10.70436048222094,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0
"mp-300025614, NiPO4, LiNi2(PO4)2, mp-540008, mp-767051",3.7158041170355256,-6.17762704625,24.0,3.0,0.0,274.68220611238655,614.659048,-148.26304911,-1.8524154967658728,3.8997594,0.10302384968749845,12.5,7.388053419767167,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300025614, LiNi2(PO4)2, LiNiPO4, mp-767051, mp-25614",3.743769444187703,-6.23245411576923,26.0,4.0,0.0,278.78770026036875,628.5410479999999,-162.04380701,-2.093116102399267,5.9999948,0.04719060774038386,11.76923076923077,7.536106382495143,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300025630, VPO4F, LiVPO4F, mp-25616, mp-25619",3.1133546617979966,-7.1650107257142865,14.0,4.0,0.0,175.9141531391135,329.82253039999995,-100.31015016,-2.7143771713264635,2.0000003,0.0,11.285714285714286,5.3375833406484015,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300025630, LiVPO4F, Li2VPO4F, mp-25619, mp-25630",3.1042344513854463,-6.98187441,16.0,5.0,1.6248000000000002,183.8568442530183,343.7045304,-111.70999056,-2.8489631024106545,4.0000004,0.0,10.25,5.695392874947259,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0
"mp-300025637, VPO4, LiV2(PO4)2, mp-32453, mp-767232",3.291355976992053,-7.6400450175,24.0,3.0,1.6267999999999998,294.46099190636033,583.651448,-183.36108042,-2.6843975596825396,8.0000015,0.02369942833333205,11.666666666666666,5.676462121975467,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300025637, LiV2(PO4)2, LiVPO4, mp-767232, mp-25637",3.3568933949824924,-7.387300865,26.0,4.0,0.5545000000000004,295.57910551654686,597.533448,-192.06982249,-2.6660220131684986,10.0,0.014443133765183802,11.0,5.922577401513895,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300025638, LiVPCO7, Li2VPCO7, mp-25629, mp-770949",2.408879028974235,-7.2577897859090905,22.0,5.0,1.8586,293.4700305669359,425.72552399999995,-159.67137529,-2.387978180054111,1.9999996,0.04945436022727279,9.363636363636363,5.068130859915037,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0
"mp-300025638, Li2VPCO7, Li3VPCO7, mp-770949, mp-25638",2.6615174028020676,-7.107059710000001,24.0,5.0,2.2484,274.2741425616479,439.607524,-170.56943304,-2.483994439632936,3.9999996,0.014914208333332901,8.833333333333334,5.1612875224006745,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0
"mp-300025647, WO2, LiWO2, mvc-11458, mp-25647",8.393964281740239,-7.447029103333333,3.0,2.0,2.0251,42.698386129852494,215.8388,-22.34108731,-1.7555012941666668,2.0,0.27686013833333334,30.0,31.11269837220809,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
"mp-300025652, PWO4F, LiPWO4F, mp-25651, mp-25652",4.966421762377047,-7.175400466428571,14.0,4.0,0.0,199.14728544189535,595.6195304,-100.45560653,-2.5515732048978896,3.9999999,0.0,18.571428571428573,22.75243875692791,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300025656, LiPWCO7, Li2PWCO7, mp-540005, mp-25650",3.6652949405596713,-7.234069669090909,22.0,5.0,2.8866,313.28994923252134,691.522524,-159.14953272,-2.254043885963203,3.9999999,0.055549102178027,14.0,19.15961662171008,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0
"mp-300025656, Li2PWCO7, Li3PWCO7, mp-25650, mp-25656",3.991956661262948,-6.968887924583334,24.0,5.0,3.5678,293.42795189086405,705.404524,-167.25331019,-2.2447929917162703,6.0,0.10204365857638642,13.083333333333334,18.59416724555191,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0
"mp-300025660, Co2P3O10, LiCo2P3O10, mp-25658, mp-25660",3.489565940570784,-6.884641015666667,30.0,3.0,0.08229999999999982,352.8790770412567,741.563352,-206.53923047,-2.2833033747857145,14.0027923,0.024164657333333395,11.933333333333334,6.516304337753281,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300025666, LiMnPCO7, Li2MnPCO7, mp-769716, mp-769717",2.5969888566441326,-7.081821285,22.0,5.0,0.9189,277.3237310844056,433.718614,-155.80006827,-2.2044871011758675,5.9999998,0.0199475155871216,9.545454545454545,5.565537405459625,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0
"mp-300025666, Li2MnPCO7, Li3MnPCO7, mp-769717, mp-25666",2.614285840889377,-6.98841711125,24.0,5.0,0.6842999999999999,284.3064170663303,447.60061399999995,-167.72201067,-2.3584561444112127,8.0000004,0.0118927586111095,9.0,5.627314338711377,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0
"mp-300025688, FePO4F, LiFePO4F, mp-25518, mp-25515",3.0256465676281845,-6.488468407142856,14.0,4.0,0.008300000000000196,186.39587980437827,339.62953039999996,-90.8385577,-2.276080922755033,8.0000008,0.07848027326388873,11.714285714285714,6.295447010437345,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300025688, LiFePO4F, Li2FePO4F, mp-25515, mp-25688",3.235971374811332,-6.55229267375,16.0,5.0,2.1778000000000004,181.40446476777007,353.51153039999997,-104.83668278,-2.6278466774106555,10.0,0.0,10.625,6.556247020971678,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0
"mp-300025742, Cr(GeO3)2, LiCr(GeO3)2, mvc-8434, mp-25742",4.095158426366283,-6.666199237222222,36.0,3.0,0.829,475.67429633347666,1173.0900000000001,-239.98317254,-1.969479772499999,8.0000003,0.11125656666666828,15.11111111111111,10.2896328024802,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0
"mp-300025839, LiTi2(PO4)3, Li3Ti2(PO4)3, mp-25840, mp-25839",2.857419641455143,-7.742244635694444,72.0,4.0,2.5563,900.9621874511355,1550.356344,-557.44161377,-3.035603974173281,-3e-07,0.0011567859722223517,10.444444444444445,5.0356751971665155,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300025871, LiCu2P5O16, Li3Cu2P5O16, mp-585339, mp-25871",2.9253118302270957,-6.60356717125,48.0,4.0,0.037800000000000056,618.6107840574819,1089.78442,-316.97122422,-2.234225748769841,7.9999998,0.016694436510417354,11.0,6.244997998398398,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300025881, Bi(PO3)4, LiBi(PO3)4, mp-684096, mp-25881",3.2744515020199687,-6.873642960147059,68.0,3.0,0.0,1064.6841508123396,2099.472992,-467.40772129,-2.385275585287115,3.4150396,0.03825824408088163,14.058823529411764,17.48434791879093,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300025885, CuPO4, LiCuPO4, mp-25886, mp-25885",3.7121197086487423,-6.221365662499999,12.0,3.0,0.05339999999999989,141.8188366296319,317.034724,-74.65638795,-1.815208086349206,0.0,0.07390691874999966,12.666666666666666,7.7387911774959335,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300025907, Sn(PO3)4, LiSn(PO3)4, mp-25908, mp-25907",2.807287612963619,-7.001073151617647,68.0,3.0,3.4585000000000004,1028.2760316460592,1738.3913919999998,-476.07297431,-2.505241023228292,0.0,0.004442116911764771,12.117647058823529,9.91660730018189,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300025929, Bi2(PO4)3, LiBi2(PO4)3, mp-26074, mp-504151",4.383503469759232,-6.580016656470588,34.0,3.0,0.0048000000000000265,532.5197586124165,1405.7497720000001,-223.72056632,-2.1812090940756304,0.0,0.06946963224264824,18.058823529411764,23.858579880412723,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300025929, LiBi2(PO4)3, Li3Bi2(PO4)3, mp-504151, mp-25929",4.266932925664754,-6.579299384444444,36.0,4.0,0.0,552.4703228202119,1419.631772,-236.85477784,-2.318822487738096,0.0,0.05737977442129605,17.22222222222222,23.441548004334223,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300025943, LiCuP2O7, Li2CuP2O7, mp-684120, mp-25943",3.0029567640144936,-6.448796337954545,44.0,4.0,0.7101000000000001,540.6485652254715,977.7212959999999,-283.74703887,-2.226005772040043,0.0009315,0.04053934553030203,10.727272727272727,6.620778711284772,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300025959, Bi(PO3)4, LiBi(PO3)4, mp-25960, mp-25959",3.1704749663935523,-6.850497742352941,34.0,3.0,0.0,549.8003696225323,1049.736496,-232.91692324,-2.3621303674929974,1.9999999,0.0614034618749999,14.058823529411764,17.484347918790927,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300026113, Ti(PO3)4, LiTi(PO3)4, mp-26114, mp-26113",2.398457000531426,-7.487774947058823,68.0,3.0,2.7702999999999998,1007.3627881135318,1455.019392,-509.1686964,-2.763203226120448,0.0,0.0021960357352961424,10.470588235294118,4.117647058823529,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300026129, BiP2O7, LiBiP2O7, mp-672945, mp-26129",4.507793001309549,-6.705660774250001,40.0,3.0,0.0,564.2315406155867,1531.694896,-268.22643097,-2.2730914827440487,3.6202241,0.09434562918749911,16.9,22.205629916757594,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300026157, Sb(PO3)4, LiSb(PO3)4, mp-684426, mp-26157",3.1652358776669254,-6.880124151911765,68.0,3.0,0.0,918.3913153816019,1750.591392,-467.84844233,-2.3775411911694677,0.0,0.05040694727941286,12.176470588235293,10.141558611607213,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0
"mp-300026173, Bi3(PO5)2, LiBi3(PO5)2, mp-584116, mp-26173",6.060290115834603,-6.482278434666667,15.0,3.0,0.0,232.5965878899801,848.882724,-97.23417652,-2.162896040579365,0.7836704,0.07781211233333352,23.933333333333334,29.625364507837233,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300026209, BiP2O7, LiBiP2O7, mp-26210, mp-26209",3.9667365337597538,-6.7615663585,20.0,3.0,0.0,320.59590651642344,765.847448,-135.23132717,-2.3289970669940474,0.0,0.03844004493750042,16.9,22.205629916757598,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300026223, Li3Cu(PO4)2, Li4Cu(PO4)2, mp-26224, mp-26223",2.669126691283279,-6.252384095178571,56.0,4.0,0.0,682.6282104572701,1097.2468959999999,-350.13350933,-2.3594094306207474,8.0000006,0.051742479330356694,9.428571428571429,6.466554455860728,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300026261, LiCu(PO3)4, Li2Cu(PO3)4, mp-26262, mp-26261",2.6979234761764346,-6.7162564922222225,36.0,4.0,0.6715,475.6179920334415,772.749696,-241.78523372,-2.3591871209656095,0.0,0.0003151935300893527,10.444444444444445,5.549997219440967,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300026267, LiCu(PO3)4, Li2Cu(PO3)4, mp-672984, mp-26267",2.9110946033558354,-6.668166055694445,72.0,4.0,0.0,881.5796950876826,1545.499392,-480.10795601,-2.3110966844378305,7.9452446,0.04840563005786791,10.444444444444445,5.549997219440967,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300026299, SnPO4, LiSnPO4, mp-672986, mp-26299",3.462265154484099,-6.533233371666667,24.0,3.0,0.0,409.9353486358404,854.7254479999999,-156.79760092,-2.14195028218254,3.0261887,0.28471163645833286,16.166666666666668,15.345104177626888,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300026303, Cu9(PO4)8, Li6Cu9(PO4)8, mp-26304, mp-26303",3.5982884888470914,-6.280638365918367,49.0,3.0,0.0,614.5462230640526,1331.684896,-307.75127993,-1.8807531413216716,1.0,0.00581969867346821,13.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300026311, Li3Cu(PO4)2, Li4Cu(PO4)2, mp-26794, mp-26312",2.665530646482203,-6.252588969642857,28.0,4.0,0.0,341.77456919488554,548.6234479999999,-175.07249115,-2.359614305085033,3.9999999,0.05153760486607073,9.428571428571429,6.466554455860728,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300026311, Li4Cu(PO4)2, Li5Cu(PO4)2, mp-26312, mp-26311",2.7848849662633635,-6.239081147666667,30.0,4.0,0.0,335.4042271023587,562.505448,-187.17243443,-2.478381088746032,2.0000007,0.04620020133333291,9.0,6.44980619863884,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300026341, SbP2O7, LiSbP2O7, mp-26342, mp-26341",3.331913568595065,-6.8283163575,20.0,3.0,0.0,294.7416662900532,591.406648,-136.56632715,-2.371580569994048,0.0,0.03539302312499881,13.7,12.73616896872839,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0
"mp-300026377, LiBi2P5O18, Li3Bi2P5O18, mp-672993, mp-26245",3.910190130267856,-6.571017523653846,52.0,4.0,0.025499999999999967,737.0224416610946,1735.51962,-341.69291123,-2.2287723499221617,-0.1513484,0.12176414759615461,14.923076923076923,19.878328123715107,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300026377, Li3Bi2P5O18, Li5Bi2P5O18, mp-26245, mp-26377",3.873982281514875,-6.620890260178571,56.0,4.0,0.18110000000000004,755.8116860118457,1763.2836199999997,-370.76985457,-2.4524586288562937,0.0,0.04633612986607183,14.071428571428571,19.39979486531563,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300026389, Nb2(PO4)3, LiNb2(PO4)3, mp-26390, mp-26389",3.178785055377069,-7.995112177941176,68.0,3.0,0.0,983.5962297864173,1882.907384,-543.6676281,-2.862968468487396,4.0,0.004102712647059192,13.117647058823529,10.515436009204175,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300026407, SnP2O7, Li2SnP2O7, mp-757076, mp-26407",3.460370932543656,-6.98916146225,40.0,3.0,3.8735,561.745829375351,1170.613296,-279.56645849,-2.543902089744048,9e-07,0.0020210062499996795,13.6,12.443472184241823,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300026409, Ti(PO3)4, LiTi(PO3)4, mp-540258, mp-26409",2.7273750991312204,-7.451373395,34.0,3.0,1.9457,442.9380344484679,727.509696,-253.34669543,-2.7268016740616257,0.0,0.03859758779411848,10.470588235294118,4.117647058823529,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300026513, CuPO4, LiCuPO4, mp-673047, mp-26513",2.967791725927171,-6.202895657777778,36.0,3.0,0.0,532.1618366053208,951.1041720000001,-223.30424368,-1.7967380816269847,11.419204,0.09237692347222115,12.666666666666666,7.738791177495933,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300026531, Cu2P3O10, LiCu2P3O10, mp-26532, mp-26531",3.547902834079179,-6.514362480333333,30.0,3.0,0.0,355.7126100553722,760.014572,-195.43087441,-2.0646592681190468,6.0000005,0.0369764366666665,12.2,7.138627319029899,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300026541, Sb(PO3)4, LiSb(PO3)4, mp-26542, mp-26541",2.890759684551811,-6.894770166911765,68.0,3.0,0.0,1005.5921136295574,1750.591392,-468.84437135,-2.392187206169468,0.0,0.03576093227941346,12.176470588235293,10.141558611607213,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0
