,VolRatio,VoverLi,dVoriginal,dvnormweight,dVraw,dVweight,VnormLiFrac,dVdensity,dvnormweight2,dVperAtom,dVnormLiPerFormulaUnit,dVraw3,dVnormLiPerFormulaUnit2,avgVolt3,energy_grav2,avgVolt2,volumetricCap4,energy_vol4,gravCap3,volumetricCap3,volumetricCap2,energy_vol3,avgVolt4,energy_grav4,gravCap2,gravCap4,energy_vol2,energy_grav3,Anisotropy Ratio,Mean Anisotropy,Anisotropy Ratio Std,Std Anisotropy
"mp-300778025, Mn2FeO6, Li2Mn2FeO6, mp-775033, mp-763799",1.019791212611625,0.3702747851679918,0.07388290366931693,3.50236750343731e-05,0.07388290366931695,2.7272240511227204,1.0,-1.1062163999782626,0.00047522481418683867,-0.6675269334880739,0.03694145183465847,0.019791212611625083,0.036941451834658474,0.019416551851641393,4.991507296139204e-05,0.019416551851641393,-0.0008453972060760315,-0.0002221718133937519,0.00037986873832510055,9.462699196664285e-05,4.731349598332142e-05,2.4868133287081472e-05,-0.17346740444623251,-0.0008918821648165127,0.00018993436916255028,-0.003393745942689088,1.2434066643540736e-05,9.983014592278408e-05,0.14529415022231584,7.445397901693424,0.061053744677718784,3.14262218034553
"mp-300778025, Li2Mn2FeO6, Li3Mn2FeO6, mp-763799, mp-778025",0.9381967958980543,0.22646384737929093,0.03968976849849137,0.0001135549801253181,-0.03817462641361846,-18.388120797223927,-1.2684140403603452,6.7107183422612895,0.0029680259377585253,-1.7354588662275383,0.03968976849849137,-0.06180320410194577,-0.03817462641361846,-0.027432759478508966,-0.00028919539613243497,-0.027432759478508966,0.004470703941733634,0.0032127032391716785,-0.0004024358620044356,-9.405288044011055e-05,-9.405288044011055e-05,-6.758756508627087e-05,1.30398713318829,0.013746596503695313,-0.0004024358620044356,0.01912936197317051,-6.758756508627087e-05,-0.00028919539613243497,0.6012875123764626,7.390443679065922,0.25595911110981057,3.117640573032945
"mp-300778059, LiFeF5, Li2FeF5, mp-776819, mp-778059",0.9455097472360658,-0.003223802764870804,0.013063669839272096,-0.001962622560291532,-0.012895211059483215,-9.38860613453701,0.4211064743775589,5.5392738740535545,-0.001962622560291533,-1.2719775569857792,0.013063669839272096,-0.05449025276393412,-0.012895211059483215,-0.002088052112203254,-1.2832942774912564e-05,-0.002088052112203254,-0.0001191997904815378,-1.930138042262761e-05,-7.925257450694283e-05,-2.820883329656685e-05,-2.820883329656685e-05,-4.5677045281371616e-06,-0.008823313310141478,-5.4227130698713165e-05,-7.925257450694283e-05,-0.00033489120861654995,-4.5677045281371616e-06,-1.2832942774912564e-05,0.15465190780802535,3.366848310000001,0.06619617570556381,1.3763651331369544
"mp-300778150, Li3Nb3P8O29, Li6Nb3P8O29, mp-777751, mp-778109",0.9699903628413822,-0.00167291819762595,0.010139282325232202,-0.0007205887038039181,-0.010037509185755699,-10.541748881755918,0.45969294201208516,6.2114697218743355,-0.0007205887038039135,-1.2296612873705193,0.0033797607750774006,-0.03000963715861778,-0.0033458363952519,-0.004670365027923495,-1.998421990380271e-05,-0.004670365027923495,-0.00013673869159540393,-6.362331444712006e-05,-0.0001288497513504425,-4.573583698071941e-05,-1.5245278993573136e-05,-2.1280483993049556e-05,-0.01396322108329208,-0.0001792434289561237,-4.294991711681417e-05,-0.0003852284679840902,-7.093494664349852e-06,-5.995265971140813e-05,0.0020858435456990684,0.10199241568700756,0.0009631848810894085,0.04737703586253805
"mp-300778150, Li6Nb3P8O29, Li9Nb3P8O29, mp-778109, mp-778150",0.9899655874756921,0.0016562963204260503,0.009937777922556235,-0.00024094540950650534,0.009937777922556302,-3.6700308359959646,0.29684289165120525,2.117989487148132,-0.00024094540950650643,-0.9747638492989246,0.003312592640852078,-0.010034412524307966,0.0033125926408521006,0.005489594947254038,2.3963552170994113e-05,0.005489594947254038,-4.6176099435359665e-05,-2.550752131106644e-05,0.00013014318651873626,4.573140883004802e-05,1.5243802943349342e-05,2.5261875723186147e-05,-0.005542975574758479,-7.25897187194369e-05,4.3381062172912086e-05,-0.00013140869427086518,8.42062524106205e-06,7.189065651298234e-05,0.0011153590221896629,0.04211527143149496,0.0005031115513414121,0.019019475541061648
"mp-300778223, Ti3Mn2Cr3O16, Li4Ti3Mn2Cr3O16, mp-776879, mp-778223",1.0381359805305364,0.02036221535273685,0.08144886141094743,0.001373576593089484,0.0814488614109474,6.609154103705641,1.0,-2.6644852344226737,0.0013735765930894845,-0.5113068315343153,0.020362215352736857,0.03813598053053645,0.02036221535273685,0.020886065349943146,3.376360318153864e-05,0.020886065349943146,6.215265524875235e-05,1.5937907500613014e-05,0.0005266682814960835,0.00013274243727978986,3.3185609319947466e-05,3.4039361283984484e-05,0.009779272143856956,6.323516824012231e-05,0.00013166707037402087,0.00024659658810756733,8.509840320996121e-06,0.00013505441272615456,0.013444029726162446,0.6004280794595491,0.0062239996574653305,0.2798498345583771
"mp-300778249, TiNi3Sn2(PO4)6, Li4TiNi3Sn2(PO4)6, mp-777082, mp-778249",1.0625611989107635,0.022792423837145852,0.09116969534858343,0.00225332080790822,0.09116969534858341,16.56244197752732,1.0,-7.164614394152504,0.0022533208079082117,-0.17947274186274814,0.02279242383714586,0.06256119891076359,0.022792423837145852,0.02748282176553952,6.786749539096331e-05,0.02748282176553952,0.00017105623147959607,5.1564370196304e-05,0.0009005565631726968,0.00024927822329166404,6.231955582291601e-05,7.514414690716212e-05,0.018858879285809704,0.00018628435084686764,0.0002251391407931742,0.0006179673855838559,1.878603672679053e-05,0.00027146998156385324,0.005437124175562629,0.1320396749275865,0.0022396667764485174,0.05423303108554575
"mp-300778261, TiMn3Cr2(PO4)6, Li4TiMn3Cr2(PO4)6, mp-777183, mp-778261",1.063898650033429,0.02430462074483221,0.09721848297932878,0.0023014929417025233,0.09721848297932884,14.605082917357166,1.0,-7.320955160686958,0.0023014929417025333,-0.12503365318604048,0.024304620744832195,0.06389865003342914,0.02430462074483221,0.03200247963483459,6.823028220659689e-05,0.03200247963483459,0.00017500889812775648,5.7609608035533994e-05,0.0008290913210558322,0.00026626696455970996,6.656674113992749e-05,8.765003165666728e-05,0.021034222955557128,0.00017938247093727858,0.00020727283026395805,0.0005449356392566269,2.191250791416682e-05,0.00027292112882638757,0.005815493279432876,0.23190678945656984,0.002623972679378513,0.10633028843865136
"mp-300778294, VF4, LiVF4, mp-863878, mp-777566",0.8615159044058379,-0.022843782439152662,0.10056419623659907,-0.004987901440504323,-0.09137512975661065,-18.53971240277002,1.0,10.693915479350913,-0.004987901440504324,-1.4568756487830532,0.10056419623659907,-0.13848409559416205,-0.09137512975661065,-0.02087579454069003,-0.00010427670336419043,-0.02087579454069003,-0.00020701040373160984,-4.7294123330902685e-05,-0.00045642800717943596,-0.0001365904324304344,-0.0001365904324304344,-3.120579758668372e-05,-0.03163842868926656,-0.00015803714856980436,-0.00045642800717943596,-0.0006917420522023065,-3.120579758668372e-05,-0.00010427670336419043,2.1203772063170065,11.314944130716682,0.8707980820986325,4.73942998993285
"mp-300778294, LiVF4, Li2VF4, mp-777566, mp-778294",1.151808348846118,0.05288137814725516,0.21152551258902075,0.005467812593506625,0.21152551258902064,22.546151077842865,0.518513372378965,-13.472881829264148,0.005467812593506627,0.322983690640948,0.21152551258902075,0.151808348846118,0.21152551258902064,0.10555270838393967,0.0005545822969345267,0.10555270838393967,0.0002749289630082828,0.00013719147304512184,0.001111371810614016,0.00038307833704748196,0.00038307833704748196,0.00019115876616330308,0.07575342652465175,0.0003980145078787436,0.001111371810614016,0.0007976130985732999,0.00019115876616330308,0.0005545822969345267,1.6033287193592882,11.148278434935964,0.660797039113594,4.662508926151104
"mp-300778298, V4O7F5, Li3V4O7F5, mp-763973, mp-778298",0.933206431491942,-0.006495014218756523,0.019872254380550736,-0.0032076822988069908,-0.019485042656269567,-9.6088518753285,1.0,4.892687170127924,-0.0032076822988069873,-1.1039202275001045,0.006624084793516912,-0.0667935685080579,-0.006495014218756523,-0.005698393102656384,-1.019551547127101e-05,-0.005698393102656384,-0.00010259289795559681,-3.000325287476831e-05,-0.00010458740751024908,-2.9928435290202445e-05,-9.97614509673415e-06,-8.752559193198008e-06,-0.019533752981836846,-0.00010484886378519455,-3.4862469170083025e-05,-0.0003585194188101112,-2.917519731066002e-06,-3.058654641381303e-05,0.024675043807310223,0.31463757248657487,0.0102830579247805,0.12992011129217934
"mp-300778299, VPO5, LiVPO5, mvc-3279, mp-32409",0.9427598748794793,0.24158747518489967,0.017112976305867278,-0.0001628043045014766,-0.016825049630200654,-9.665181843888066,1.0,5.360575616179385,-0.002061667091215989,-1.1177753474114043,0.017112976305867278,-0.05724012512052071,-0.016825049630200654,-0.004367354369810731,-2.751497182228776e-05,-0.004367354369810731,-0.001048691407768976,-0.0002722135805223288,-0.00010600027551774478,-3.337800857769495e-05,-3.337800857769495e-05,-8.664080928219979e-06,-0.13721630491051587,-0.0008644828066321786,-0.00010600027551774478,-0.003330383773431213,-8.664080928219979e-06,-2.751497182228776e-05,0.3587480199270407,2.3056887684521747,0.1643787024939608,0.9665473314697783
"mp-300778299, LiVPO5, Li2VPO5, mp-32409, mp-778299",1.0152166315626934,0.014237208689059238,0.05694883475623702,0.0005480705792642779,0.05694883475623695,2.789670664429495,0.46780772966202394,-1.4831683588246212,0.0005480705792642781,-0.6221820822286903,0.05694883475623702,0.015216631562693417,0.05694883475623695,0.02564751667229058,0.00016822525734507267,0.02564751667229058,3.1906308314317635e-05,1.4369347115624419e-05,0.000373534502571175,0.00011941059835663141,0.00011941059835663141,5.3777839797933495e-05,0.006852972731940592,4.4949501978684605e-05,0.000373534502571175,9.980778229983066e-05,5.3777839797933495e-05,0.00016822525734507267,0.029473140867514656,0.3973625148016833,0.012038090199159177,0.1648055864906823
"mp-300778316, LiVTe(WO6)2, Li4VTe(WO6)2, mp-765616, mp-778316",1.0501811343616847,0.026509310649934236,0.07952793194980279,0.0024098897546791895,0.0795279319498027,12.933022322231036,0.7275497573021577,-3.631578403536922,0.002409889754679187,-0.5836755763855629,0.026509310649934264,0.05018113436168471,0.026509310649934236,0.024974547114411105,7.930722675142564e-05,0.024974547114411105,8.342256998721543e-05,2.6197599427909405e-05,0.0007576281207408401,0.00013220953558368677,4.4069845194562254e-05,4.151840987759255e-05,0.01575862811523289,0.00015012561639266012,0.00025254270691361334,0.0004780539062311314,1.3839469959197516e-05,0.00023792168025427694,0.005703713543488827,0.41123374988533357,0.002351035973601315,0.18006030053402647
"mp-300778320, Mn5V(PO4)6, Li4Mn5V(PO4)6, mp-773464, mp-778320",1.034528007358794,0.01665096385366946,0.06660385541467773,0.0012436251029676502,0.06660385541467784,7.969270377357585,1.0,-4.0372768713750515,0.0012436251029676508,-0.4005653012679002,0.01665096385366943,0.034528007358793855,0.01665096385366946,0.019929977761871907,4.29076820645542e-05,0.019929977761871907,9.384754413030483e-05,2.8082150137979587e-05,0.0005735715486594932,0.0001810300894379724,4.52575223594931e-05,5.4169922060298254e-05,0.010331870648299763,8.89748350361847e-05,0.0001433928871648733,0.00029734438839324904,1.3542480515074564e-05,0.0001716307282582168,0.011597815580441567,0.46530017161532733,0.005245644463746725,0.21452620976129372
"mp-300778341, MnNi(PO4)2, Li4Mn3Ni3(PO4)6, mp-772336, mp-778341",1.0299857437135156,0.015346391312335941,0.0613855652493438,0.0010800224648291157,0.0613855652493439,7.035303969373611,1.0,-3.315303483348411,0.0010800224648291159,-0.447529912755907,0.04603917393700785,0.029985743713515575,0.04603917393700793,0.016180126503515715,0.00010623127720282468,0.016180126503515715,7.672671935603737e-05,2.0223777696560368e-05,0.000537372559836554,0.00015707174323894476,0.00011780380742920859,4.140127512731552e-05,0.007903700562435884,6.918942240192497e-05,0.0004030294198774155,0.0002624968230313229,3.105095634548664e-05,0.00014164170293709955,0.015261350902325978,0.5374979109099289,0.006962886905934929,0.23813107134763026
"mp-300778395, CrPO5, LiCrPO5, mp-770751, mp-778395",1.046284220943534,0.29542350770935094,0.09084701541870177,0.00013085812489857531,0.09084701541870184,7.864053024851453,1.0,-4.00643351517787,0.0016670588151395265,-0.3640708920690866,0.09084701541870177,0.046284220943533814,0.09084701541870184,0.023409634112392805,0.00014840525722849466,0.023409634112392805,-0.0009704111010162611,-0.0002500574037429346,0.0005759241954369611,0.0001848746852940222,0.0001848746852940222,4.7638865398388116e-05,-0.12287766049346435,-0.0007789823081222118,0.0005759241954369611,-0.003023038182361449,4.7638865398388116e-05,0.00014840525722849466,0.7896954258441424,4.096145024984929,0.370531487522448,1.9191331328828174
"mp-300778400, Fe2(SO4)3, Li2Fe2(SO4)3, mp-554954, mp-778400",1.0772606896134358,0.014332305857663687,0.11465844686130944,0.001391382538781081,0.1146584468613095,15.983683741158654,1.0,-8.67523931273175,0.0013913825387810814,-0.025403201678869464,0.05732922343065472,0.07726068961343589,0.05732922343065475,0.032038129103794215,0.0001236507156330789,0.032038129103794215,0.00020998796362086325,5.867532373664341e-05,0.0008850453758923919,0.0003116318775926417,0.00015581593879632086,8.707690188100657e-05,0.02158836105182493,0.0001666399610760858,0.00044252268794619593,0.0005963731234153213,4.3538450940503284e-05,0.0002473014312661578,0.2107220706148104,7.0001397476176965,0.08635191578283295,2.8666342296865985
"mp-300778410, Fe3OF7, Li3Fe3OF7, mp-774191, mp-778410",1.0045380838916478,0.023541090485437125,0.07062327145631131,0.00021793612311615682,0.07062327145631138,0.5103018192605507,1.0,-0.24645846868249577,0.0002179361231161566,-0.7410480046601913,0.023541090485437104,0.004538083891647729,0.023541090485437125,0.024558613037109295,3.4346173789522364e-05,0.024558613037109295,5.5629131262510725e-06,1.9344534458612503e-06,0.0002963081609728313,8.657202757449688e-05,2.885734252483229e-05,3.0104650792837533e-05,0.0015780782159583143,6.621010955732311e-06,9.876938699094377e-05,1.9040059523529745e-05,1.003488359761251e-05,0.00010303852136856709,0.0144925862832863,0.3541567280985305,0.006370723883077143,0.16025299339137655
"mp-300778433, Cr2(PS4)3, LiCr2(PS4)3, mp-778446, mp-778530",0.9615480808671422,-0.006744585435534435,0.02772635276222002,-0.0013849560269722785,-0.02697834174213774,-22.63412565448336,1.0,19.311606374361546,-0.001384956026972262,-1.4586318096163404,0.02772635276222002,-0.03845191913285788,-0.02697834174213774,-0.00950815753480235,-0.0002088253683226005,-0.00950815753480235,-0.00041723576809291703,-0.0001470491941313574,-0.0005925188061318772,-0.00029273777206702023,-0.00029273777206702023,-0.00010317153217956596,-0.013551867202410304,-0.000297636387454021,-0.0005925188061318772,-0.0008445102162263252,-0.00010317153217956596,-0.0002088253683226005,0.0178972818034607,0.5632295139134964,0.0073876416272573055,0.2299747764785505
"mp-300778433, LiCr2(PS4)3, Li3Cr2(PS4)3, mp-778530, mp-778433",0.9204045513164789,-0.007236147994391464,0.061446257668667625,-0.0014334290571157034,-0.057889183955131714,-24.26490950227895,0.606871756419012,19.118810503889733,-0.0014334290571157097,-1.6104734000430208,0.030723128834333813,-0.07959544868352113,-0.028944591977565857,-0.023409490786929287,-0.00013156552260674734,-0.023409490786929287,-0.00040684008923866523,-0.00016451984066950652,-0.0006506951227309533,-0.00029589180230521467,-0.00014794590115260734,-0.00011965406914978276,-0.032187168575092955,-0.00036179528152556316,-0.00032534756136547665,-0.0008946812981522057,-5.982703457489138e-05,-0.0002631310452134947,0.0800211848244041,1.236833394906144,0.032668926265206684,0.5080390689573423
"mp-300778458, Cu2(SO4)3, LiCu2(SO4)3, mp-768451, mp-778169",1.0227726776126094,0.019933666602297964,0.03986733320459601,0.00164044644954685,0.03986733320459593,9.61509815973798,1.0,-5.004290629386973,0.001640446449546844,-0.3222553355218702,0.03986733320459601,0.022772677612609288,0.03986733320459593,0.008907338818065678,0.0001403229743988976,0.008907338818065678,0.0001150042175011545,2.5694759304121462e-05,0.0006280554597602807,0.0002013338763691834,0.0002013338763691834,4.4982919804832225e-05,0.005087974012435474,8.015409110083489e-05,0.0006280554597602807,0.0003587524762331276,4.4982919804832225e-05,0.0001403229743988976,0.13959183144366308,0.6359637618724001,0.05699383501114528,0.2997959790958512
"mp-300778458, LiCu2(SO4)3, Li3Cu2(SO4)3, mp-778169, mp-778458",1.058068615174059,0.023214089446522753,0.09285635778609103,0.002091507534002991,0.09285635778609101,12.87357495656825,0.6610987640492235,-7.06829812847822,0.002091507534002992,-0.17395706109725043,0.04642817889304551,0.05806861517405906,0.046428178893045506,0.02399503517566413,9.760935878097426e-05,0.02399503517566413,0.0001602412137657092,4.140797305184902e-05,0.0007554604088623684,0.00025623851081871935,0.00012811925540935968,6.621465914718383e-05,0.015005525705773083,0.0001220818999921635,0.0003777302044311842,0.0004724344224498247,3.3107329573591914e-05,0.0001952187175619485,0.05305215344865002,0.5531754790577388,0.02166189741642908,0.260769408639947
"mp-300778500, TiMn9O20, Li5TiMn9O20, mp-771265, mp-778500",1.030133912158194,0.007159385070625251,0.07159385070625257,0.00043414367033848335,0.07159385070625252,5.406038335591782,1.0,-2.1892058685046387,0.0004341436703384839,-0.5704368957624849,0.014318770141250515,0.030133912158194165,0.014318770141250502,0.01864573918113766,2.496171319204361e-05,0.01864573918113766,5.067250962463346e-05,1.3197032828855627e-05,0.00047922615195951303,0.00012039061074884865,2.4078122149769732e-05,3.1354256067202386e-05,0.00784800735071974,5.2532030700046364e-05,9.58452303919026e-05,0.00020170669163065703,6.270851213440477e-06,0.00012480856596021805,0.009227378768489412,0.34955803319406087,0.003783878567299644,0.14275111366573318
"mp-300778543, Li2Ni3(BO3)3, LiNiBO3, mp-763226, mp-778543",0.9815505931572688,0.49992730667737245,0.00014538664525498568,5.132693958842316e-05,0.00014538664525508155,-7.158975439870238,-0.41155948398439834,3.2429373450302474,0.002658032969706267,-1.1305322173014178,0.000436159935764957,-0.0184494068427312,0.0004361599357652446,3.0879285986613e-05,1.2903974926068838e-06,3.0879285986613e-05,0.0037325581625137928,0.0007927738531947564,2.0251608427411633e-06,5.6345492787102e-07,1.6903647836130598e-06,1.196745810302511e-07,0.20455714425540336,0.0028493753186351837,6.07548252822349e-06,0.013415501861946929,3.5902374309075325e-07,4.30132497535628e-07,1.2307115423467416,2.9753652829308175,0.5800535037638723,1.4022444617349732
"mp-300778554, LiMnF4, Li2MnF4, mp-777321, mp-778554",1.016330085515532,0.03374787852856976,0.0674957570571395,0.0011763496265330621,0.06749575705713952,2.4901841429090767,0.4535497406177424,-1.4288918346981412,0.0011763496265330578,-0.7140305491885959,0.0674957570571395,0.016330085515531906,0.06749575705713952,0.01660567299794987,8.972370317698349e-05,0.01660567299794987,3.042825720228766e-05,7.486125217781443e-06,0.00036469279339947514,0.0001257665340358671,0.0001257665340358671,3.0941766258242635e-05,0.004017616394315213,2.170796816768733e-05,0.00036469279339947514,8.823465003985293e-05,3.0941766258242635e-05,8.972370317698349e-05,1.07650051419043,5.195505021588774,0.45537239201097124,2.138846665370094
"mp-300778555, Mn2(SO4)3, Li2Mn2(SO4)3, mp-771368, mp-778555",1.1133376809854638,0.019020499405287945,0.1521639952423035,0.0020410906386951486,0.15216399524230356,23.344495932046474,1.0,-12.695050341987157,0.002041090638695141,0.2933939595595813,0.07608199762115175,0.11333768098546378,0.07608199762115178,0.03470424450356261,0.000133353359920236,0.03470424450356261,0.00031758023166360657,7.243094525483233e-05,0.0011694004762077405,0.00042637432175896174,0.00021318716087948087,9.724375788635921e-05,0.0258490754407637,0.00019865357164041607,0.0005847002381038702,0.000871015103839987,4.8621878943179606e-05,0.000266706719840472,0.45426682595976164,7.053188836470165,0.19119319579978758,2.87979597619155
"mp-300778560, LiVPHO5, Li2VPHO5, mp-767213, mp-778560",1.0709170787015287,0.057338860918450266,0.11467772183690061,0.005108563514013014,0.11467772183690053,13.072473198808392,0.5015998394226056,-7.690702250138274,0.005108563514013015,0.03611193359861704,0.11467772183690061,0.07091707870152868,0.11467772183690053,0.08590719031952436,0.0005667067297937305,0.08590719031952436,0.00016383827282068895,0.00012273426311037967,0.0007564982218678712,0.0002649375893759733,0.0002649375893759733,0.0001984696203303378,0.053125287800725736,0.0003504532974122618,0.0007564982218678712,0.0004678209775920703,0.0001984696203303378,0.0005667067297937305,0.7794761735396383,4.407447480892856,0.331961121733127,1.8101933618345327
"mp-300778564, Fe7(OF3)3, LiFe7(OF3)3, mp-781010, mp-778564",0.9874918992998226,-0.0012698740478554612,0.0012714886783302681,-0.0018020603227456176,-0.0012698740478554612,-7.715494694510579,1.0,3.07291742537908,-0.0018020603227456257,-1.0241276069092535,0.0012714886783302681,-0.012508100700177388,-0.0012698740478554612,-0.0004523835632164208,-1.0411670371194912e-05,-0.0004523835632164208,-6.818307090395313e-05,-2.4289732212937537e-05,-2.9226327113217574e-05,-6.9222269886898936e-06,-6.9222269886898936e-06,-2.465993943119657e-06,-0.0044559215721999765,-0.00010255365221447712,-2.9226327113217574e-05,-0.00028787567022557127,-2.465993943119657e-06,-1.0411670371194912e-05,0.04194576682085416,0.47216060426753437,0.0177940152019365,0.2093858834641345
"mp-300778572, VFeP2(O4F)2, LiVFeP2(O4F)2, mp-778349, mp-777635",0.9971066580635868,0.01778302226910972,0.01778302226910977,-0.0004168479954492411,0.01778302226910972,-0.9885595473460739,1.0,0.5204190645749069,-0.00041684799544923956,-0.7510376882324652,0.01778302226910977,-0.0028933419364131716,0.01778302226910972,0.003967097300070238,5.0572812955956333e-05,0.003967097300070238,-1.1659688277709474e-05,-2.6010830547353048e-06,0.00022669911801542384,7.166263125831117e-05,7.166263125831117e-05,1.598674436091835e-05,-0.0006454565939594543,-8.22832240513037e-06,0.00022669911801542384,-3.688451013421253e-05,1.598674436091835e-05,5.0572812955956333e-05,0.012747459226114163,0.06683486570176189,0.005790440446491979,0.029865465247436357
"mp-300778572, LiVFeP2(O4F)2, Li2VFeP2(O4F)2, mp-777635, mp-778572",0.9979981427537228,0.018272575146991217,0.01827257514699121,-0.0002884104950694725,0.018272575146991217,-0.7123346618872075,0.4762371624745518,0.37313977678493476,-0.0002884104950694715,-0.7777621851376403,0.01827257514699121,-0.0020018572462772014,0.018272575146991217,0.004837153889228526,6.291706809542175e-05,0.004837153889228526,-8.21456044322186e-06,-2.174575432121085e-06,0.00023767216862007162,7.498095744709665e-05,7.498095744709665e-05,1.9849114151434967e-05,-0.0005299357910209244,-6.892897561955048e-06,0.00023767216862007162,-2.603824305896209e-05,1.9849114151434967e-05,6.291706809542175e-05,0.008402894382892462,0.03912207006186996,0.00348083202605278,0.016863102252586117
"mp-300778578, Co2(SO4)3, LiCo2(SO4)3, mp-771299, mp-770593",1.027102946295004,0.011165003896810523,0.044660015587242086,0.0009761902569876066,0.04466001558724209,11.193386454664985,1.0,-5.883064260402295,0.000976190256987611,-0.24077973501688602,0.044660015587242086,0.02710294629500403,0.04466001558724209,0.00950483185992992,0.00014646390780423974,0.00950483185992992,0.0001357718366475262,2.8895835831666348e-05,0.0006881847571740172,0.00022372373375896494,0.00022372373375896494,4.761432445765084e-05,0.005768223410927657,8.88849539163331e-05,0.0006881847571740172,0.00041764057332877415,4.761432445765084e-05,0.00014646390780423974,0.289747849547208,6.918074628549711,0.1330399339128141,2.8246274136139826
"mp-300778578, LiCo2(SO4)3, Li2Co2(SO4)3, mp-770593, mp-778578",1.0326868581319883,0.012510675164895858,0.05004270065958338,0.001177310838927686,0.05004270065958343,13.961030604117093,0.4973749377560983,-7.800249002925919,0.0011773108389276912,-0.10506852860558516,0.05004270065958338,0.03268685813198842,0.05004270065958343,0.011005683676807307,0.00017244139004140983,0.011005683676807307,0.00017193857648652123,3.781373826172201e-05,0.0007840887596424267,0.00026323333616850295,0.00026323333616850295,5.7891816246460334e-05,0.007188685187805683,0.00011263515314070108,0.0007840887596424267,0.0005121505776369528,5.7891816246460334e-05,0.00017244139004140983,0.4036573741174898,6.934399288549709,0.16561678177394246,2.83614308078747
"mp-300778591, MnF3, LiMnF3, mp-766789, mp-778591",1.076094851255364,-0.3095293875816013,0.14282367451039235,-0.00017539396711800832,0.1428236745103923,9.045718721879272,1.0,-4.028527163712559,0.0054815481382627885,-0.42870530195843093,0.14282367451039235,0.07609485125536403,0.1428236745103923,0.03388022732517688,0.0001502710453243627,0.03388022732517688,0.002852360101220868,0.0006766287800248118,0.0006334745826747825,0.00018282429413903433,0.00018282429413903433,4.336906095736097e-05,0.5285873471997968,0.0023444758043261044,0.0006334745826747825,0.009883246825966025,4.336906095736097e-05,0.0001502710453243627,0.34299972517621835,3.5400497206469135,0.16169125529129272,1.6687922707062837
"mp-300778623, V6O7F5, LiV6O7F5, mp-777692, mp-778623",1.033084675876235,0.5470724358487007,0.04707243584870069,6.283664490394052e-05,0.04707243584870066,17.19006363484217,1.0,-6.861283449045546,0.002383278769358536,-0.15269615472338652,0.04707243584870069,0.033084675876235196,0.04707243584870066,0.02322011312029795,0.0004501488203084888,0.02322011312029795,-0.002327367521844983,-0.0011480548256191361,0.000912553757019239,0.00022660693368920982,0.00022660693368920982,0.0001117817367900784,-0.2384822752328751,-0.004623255464105404,0.000912553757019239,-0.009372387426313447,0.0001117817367900784,0.0004501488203084888,0.52493212005141,2.335523493547311,0.23031557902110603,1.0175610623912648
"mp-300778629, V4OF11, LiV4OF11, mp-774387, mp-778629",0.9925419624060317,0.004305113617756225,0.008610227235512413,-0.0005372451803751898,0.00861022723551245,-3.2493837121938833,1.0,1.6518917079462603,-0.0005372451803751878,-0.8622363642318,0.008610227235512413,-0.007458037593968357,0.00861022723551245,0.002886293225493773,4.692000677591828e-05,0.002886293225493773,-3.6840250593441546e-05,-1.2349472645133365e-05,0.00013996911909853763,4.2531688131914226e-05,4.2531688131914226e-05,1.425733839144743e-05,-0.0025000598467559017,-4.06413402193121e-05,0.00013996911909853763,-0.00012123895498669719,1.425733839144743e-05,4.692000677591828e-05,0.015817888371537674,0.14927013975712278,0.006706024109154023,0.06544591391100563
"mp-300778636, Co3P4O15, LiCo3P4O15, mp-850473, mp-776676",0.9661489549670055,-0.005362050102295799,0.021918308686522003,-0.0012192423654010358,-0.021448200409183195,-18.537733814950155,1.0,10.232152527846495,-0.0012192423654010412,-1.4718604090020284,0.021918308686522003,-0.033851045032994506,-0.021448200409183195,-0.00420442780619083,-8.59078096180808e-05,-0.00420442780619083,-0.00022212795565781465,-4.354309151737388e-05,-0.00043824463216836655,-0.00014074144254002416,-0.00014074144254002416,-2.758913210477697e-05,-0.006635721053054082,-0.00013558569374531125,-0.00043824463216836655,-0.000691668228381891,-2.758913210477697e-05,-8.59078096180808e-05,0.0681100095570526,0.3170593078999868,0.028628108363496375,0.130323677068272
"mp-300778636, LiCo3P4O15, Li4Co3P4O15, mp-776676, mp-778636",0.9731582796518083,0.0008468108232331868,0.010161729878798154,-0.00032226048537904804,0.010161729878798242,-5.15134710863357,0.7202342087478587,2.7215047287821164,-0.0003222604853790477,-0.964006740819935,0.003387243292932718,-0.02684172034819164,0.0033872432929327474,0.0024310462225290183,5.729066752362898e-06,0.0024310462225290183,-5.9307708300388054e-05,-1.4188507463806196e-05,7.184219072710876e-05,2.2452693182898252e-05,7.484231060966084e-06,5.371480604082251e-06,-0.006421491580365513,-4.539916218710796e-05,2.3947396909036253e-05,-0.0001897676887398777,1.7904935346940837e-06,1.7187200257088696e-05,0.01557701452840565,0.11027846827114551,0.006595838282601686,0.05023842906888631
